StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month,,
ANDHRA PRADESH,VIZIANAGARM,0,KHARIF,HORTICULTURE,0,2108,74,ASKED ABOUT THE SOWING SEASON.,RECOMMENDED TO SOW DURING JANUARY-FEBRUARY,2009-11-24T16:19:17,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,AGRICULTURE,0,1808,3,ASKED ABOUT THE CONTROL OF GRAM CATER PILLAR.,RECOMMENDED TO SPRAY QUINOLPHOS @ 2ml/lit OF WATER.,2009-11-24T17:54:29,2009,11,,
ANDHRA PRADESH,KRISHNA,0,KHARIF,AGRICULTURE,0,1137,2,ASKED ABOUT CONTROL OF SHEATH ROT,RECOMMENDED FOR THE APPLICATION OF BENOMIL 0.5GM/LIT,2009-11-24T18:26:29,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,1137,3,ASKED ABOUT CONTROL OF LEAF FOLDER,RECOMMENDED FOR THE APPLICATION OF CHLORPYRIPHOS 2ML/LIT,2009-11-24T19:14:06,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,AGRICULTURE,0,Cotton (Kapas),26,ASKED ABOUT CONTROL OF FLOWER DROP,RECOMMENDED FOR THE APPLICATION OF PLANOFIX 2.5ML/10LIT,2009-11-24T19:34:34,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,HORTICULTURE,0,1268,102,ASKED ABOUT INTER CROPING,"INFORMMED TO THAT INTER CROPS ARE PAPAYA,VEGETABLES,GREEN GRAM",2009-11-30T18:08:22,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,HORTICULTURE,0,1280,76,ASKED ABOUT CONTROL OF  MITES,RECOMENDED FOR THE APPLICATION OF DICHOFAL 5ML/LIT,2009-11-30T18:38:49,2009,11,,
ANDHRA PRADESH,Y S R ,0,KHARIF,HORTICULTURE,0,1280,76,ASKED ABOUT CONTROL OF MITES,RECOMMENDED FOR THE APPLICATION OF SULPHAR 3GM/LIT,2009-11-30T19:12:44,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,Cotton (Kapas),2,ASKED ABOUT THE CONTROL OF BLACK SPOT DISEASE,RECOMMENDED TO SPRAY 1 GR PLANTOMYCIN + COC 3O GR/10 LIT WATER,2009-11-30T08:10:40,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,KHARIF,HORTICULTURE,0,Curry Leaf,76,ASKED ABOUT CONTROL OF FRUIT FLY,RECOMMENDED FOR THE APPLICATION OF ENDOSULPHONE 2ML/LIT,2009-11-27T18:26:44,2009,11,,
ANDHRA PRADESH,KRISHNA,0,KHARIF,AGRICULTURE,0,1137,2,ASKED ABOUT THE CONTROL OF SHEATH ROT,RECOMMENDED TO SPRAY BENOMIL 0.5 GR/LIT.,2009-11-04T12:28:13,2009,11,,
ANDHRA PRADESH,KURNOOL,0,KHARIF,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF ANTHRACNOSE,RECOMMENDED FOR THE APPLICATION OF COPPEROXYCHLORIDE 3gm/LIT,2009-11-05T00:00:00,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,KHARIF,FISHERIES,0,1976,0,ASKED ABOUT THE CONTROL OF APHIDS.,RECOMMENDED TO SPRAY DIMETHOATE 2 ML/LIT.,2009-11-05T00:00:00,2009,11,,
ANDHRA PRADESH,VIZIANAGARM,0,KHARIF,FISHERIES,0,1263,55,ASKED ABOUT THE CONTROL OF WEEDS,RECOMMENDED FOR THE APPLICATION OF PENDIMITHALIN 1.5 LTR/ACRE,2009-11-05T00:00:00,2009,11,,
ANDHRA PRADESH,Y S R ,0,KHARIF,FISHERIES,0,1263,48,ASKED ABOUT THE CONTROL OF SUCKING PESTS,RECOMMENDED TO SPRAY ACEPHATE 1.5 GM/LTR,2009-11-05T00:00:00,2009,11,,
ANDHRA PRADESH,KRISHNA,0,KHARIF,AGRICULTURE,0,Linseed (alsi),Soil Testing,ASKED ABOUT THE CONTROL OF FRUIT BORER,RECOMMENDED FOR THE APPLICATION OF MONOCROTOPHAS 1.6ML/LTR,2009-11-05T00:00:00,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,HORTICULTURE,0,Broccoli,"Water Management, Micro Irrigation",ASKED ABOUT THE CONTROL OF DISEASE,INFORMED AS PER THE PROVIDED INFORMATION.,2009-11-05T00:00:00,2009,11,,
ANDHRA PRADESH,NELLORE,0,KHARIF,AGRICULTURE,0,2051,18,ASKED ABOUT THE CONTROL OF BLAST.,RECOMMENDED TO SPRAY TRICYCLOZOLE @ 0.5g/lit OF WATER.,2009-11-05T00:00:00,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,KHARIF,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF TOBACCO CATERPILLAR,RECOMMENDED TO SPRAY PENVALIRATE 1ML/LIT,2009-11-05T00:00:00,2009,11,,
ANDHRA PRADESH,SRIKAKULAM,0,KHARIF,HORTICULTURE,0,Watermelon,76,ASKED ABOUT THE CONTROL OF SUCKINGPEST,RECOMMENDED TO SPRAY BORAX 3gm/LIT,2009-11-05T07:17:46,2009,11,,
ANDHRA PRADESH,KRISHNA,0,KHARIF,ANIMAL HUSBANDRY,0,964,40,ASKED ABOUT THE FEED FOR BUFFALOES.,"INFORMED TO KEEP GRAINS,OIL CAKES, HUSK, STYLO,LUSERN",2009-11-05T09:30:44,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,Black Gram (urd bean),3,ASKED ABOUT CONTROL OF WHITE FLY,RECOMMENDED FOR THE APPLICATION OF TRIZOPHOS 2ML/LIT,2009-11-05T11:18:02,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,AGRICULTURE,0,Black Gram (urd bean),12,ASKED ABOUT SOWING SEASON,INFORMMED THAT SOWNG SEASON IS NOVEMBER TO DECEMBER,2009-11-05T16:06:52,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,KHARIF,AGRICULTURE,0,Black Gram (urd bean),5,ASKED ABOUT VARIETIES,"INFORMMED VARIETIES ARE L.B.G-402,611,22,PBG-107",2009-11-05T16:26:41,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,KHARIF,HORTICULTURE,0,Citrus,76,ASKED ABOUT THE CONTROL OF APHIDS.,RECOMMENDED TO SPRAY DIMETHOATE 2 ML/LIT.,2009-11-05T16:29:19,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,KHARIF,AGRICULTURE,0,1137,3,ASKED ABOUT THE CONTROL OF STEM BORER.,RECOMMENDED TO SPARY CHLORIPYRIPHOS @ 2.5ml/lit OF WATER.,2009-11-05T16:41:05,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,AGRICULTURE,0,Groundnut (pea nut/mung phalli),5,ASKED ABOUT THE VARIETIES TO GROW IN RABI,"RECOMMENDED TO RAISE NARAYANI,KADIRI-3,5,6,TIRUPATI-4",2009-11-26T08:38:44,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,AGRICULTURE,0,Groundnut (pea nut/mung phalli),1,ASKED ABOUT THE SOWING SEASON,RECOMMENDED TO SOW DURING NOVEMBER-DECEMBER,2009-11-26T14:04:27,2009,11,,
ANDHRA PRADESH,KRISHNA,0,KHARIF,HORTICULTURE,0,Cabbage,74,ASKED ABOUT SOWING SEASON,INFORMMED THAT SOWING SEASON IS FROM OCTOMBER TO NOVEMBER,2009-11-26T15:00:48,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,AGRICULTURE,0,1137,3,ASKED ABOUT THE CONTROL OF LEAF FOLDER.,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 2ML/LIT,2009-11-26T16:06:55,2009,11,,
ANDHRA PRADESH,KRISHNA,0,KHARIF,AGRICULTURE,0,1137,3,ASKED ABOUT CONTROL OF BPH,RECOMMENDED FOR THE APPLICATION OF MONOCROTOPHOS 2.2ML/LIT,2009-11-22T17:20:36,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,HORTICULTURE,0,1280,76,ASKED ABOUT CONTROL OF FRUIT BORER,RECOMMENDED FOR THE APPLICATION OF CHLORPYRIPHOS 500ML/LIT,2009-11-22T17:38:08,2009,11,,
ANDHRA PRADESH,9999,0,KHARIF,AGRICULTURE,0,Others,Weather,ASKED ABOUT WEATHER REPORT,INFPRMMED AS PER PROVIDED DATA,2009-11-22T17:48:16,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,Black Gram (urd bean),3,ASKED ABOUT CONTROL OF WHITE FLY,RECOMMENDED FOR THE APPLICATION OF TRIZOPHOS 2ML/LIT,2009-11-22T18:07:29,2009,11,,
ANDHRA PRADESH,VIZIANAGARM,0,KHARIF,HORTICULTURE,0,1279,76,ASKED ABOUT THE CONTROL OF FRUIT BORER.,RECOMMENDED TO SPRAY PROPHENOPHOS @ 2ml/lit OF WATER.,2009-11-23T12:40:50,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,1137,21,ASKED ABOUT CONTROL OF WEEDS,"RECOMMENDED FOR THE APPLICATION OF 2,4-DSODIUM SALT 4OOGM/200LIT",2009-11-18T15:31:31,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,HORTICULTURE,0,1280,76,ASKED ABOUT THE CONTROL OF THRIPS.,RECOMMENDED TO SPRAY DIMETHOATE 2M/LIT,2009-11-18T17:25:45,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,KHARIF,HORTICULTURE,0,1280,76,ASKED ABOUT THE CONTROL OF THRIPS.,RECOMMENDED TO SPRAY CARBARYL 3gm/LIT,2009-11-18T19:33:03,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,NA,AGRICULTURE,0,Dill Seed,29,ASKED ABOUT THE CONTROL OF SUCKING PESTS,RECOMMENDED FOR THE APPLICATION OF DIMITHOATE 2ML/LTR,2009-11-19T00:00:00,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,NA,AGRICULTURE,0,Green Gram (Moong Bean/ Moong),29,ASKED ABOUT THE CONTROL OF TOBBACO CATERPILLAR,RECOMMENDED TO SPRAY CHLOROPYRIPHOS 2.5 ML/LIT,2009-11-19T00:00:00,2009,11,,
ANDHRA PRADESH,KRISHNA,0,NA,AGRICULTURE,0,Jute,29,ASKED ABOUT THE REMEDY FOR THE Zn DEFFICIENCY.,RECOMMENDED TO SPRAY ZnSO4 @ 2g/lit OF WATER.,2009-11-19T00:00:00,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,NA,AGRICULTURE,0,Groundnut (pea nut/mung phalli),29,ASKED ABOUT THE SEED TREATMENT.,RECOMMENDED TO TREAT WITH 3gm MANCOZEB/KG SEED,2009-11-19T00:00:00,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,NA,AGRICULTURE,0,Guar,29,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT.,RECOMMENDED TO SPRAY HEXACONAZOLE @ 2ml/lit OF WATER.,2009-11-19T00:00:00,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,NA,AGRICULTURE,0,Green Gram (Moong Bean/ Moong),29,ASKED ABOUT THE VARIETIES TO GROW IN DEC,"RECOMMENDED TO RAISE ASAHIYAMATA,SUGARBABY.ARKAMANIK,ARKAJYOTHY",2009-11-19T00:00:00,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,NA,AGRICULTURE,0,1037,29,ASKED ABOUT WEATHER REPORT,INFORMMED AS PER THE PROVIDED DATA,2009-11-19T00:00:00,2009,11,,
ANDHRA PRADESH,NELLORE,0,NA,AGRICULTURE,0,959,29,ASKED ABOUT THE CONTROL OF BLAST.,RECOMMENDED TO SPRAY TRICYCLOZOLE @ 0.5g/lit OF WATER.,2009-11-19T00:00:00,2009,11,,
ANDHRA PRADESH,VISAKHAPATNAM,0,KHARIF,AGRICULTURE,0,1137,5,ASKED ABOUT THE VARITIES THAT ARE SUITABLE FOR RABI.,"SUGGESTED TO GO FOR IR-64,SWATHI,SOMASHEELA,POTHANA.",2009-11-19T10:57:22,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,HORTICULTURE,0,Onion,78,ASKED ABOUT THE TYPES OF  VARIETIES,"RECOMMENDED TO RAISE RAMPUR RED,BALLARI RED,WHITEONION",2009-11-25T09:46:41,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,KHARIF,AGRICULTURE,0,1137,Weather,ASKED ABOUT THE WEATHER REPORT OF ELURU,INFORMED AS PER THE PROVIDED INFORMATION,2009-11-25T14:04:14,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,1137,3,ASKED ABOUT THE CONTROL OF STEMBORER.,RECOMMENDED TO SPRAY CHLOROPYRIPHOS 2ML/LIT,2009-11-25T15:20:48,2009,11,,
ANDHRA PRADESH,SRIKAKULAM,0,KHARIF,AGRICULTURE,0,2767,5,ASKED ABOUT THE VARIETIES.,"RECOMMENDED VARIETIES ARE I.G.F.R.I-3808,T.N.D.N-1",2009-11-25T15:55:57,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,HORTICULTURE,0,Guava,76,ASKED ABOUT THE CONTROL OF WHITEFLY,RECOMMENDED TO SPRAY NEEMOIL 0.5 ML/LIT,2009-11-20T14:04:04,2009,11,,
ANDHRA PRADESH,KRISHNA,0,KHARIF,HORTICULTURE,0,1325,Fertilizer Use and Availability,ASKED ABOUT THE CONTROL OF CRACKING OF FRUIT,RECOMMENDED TO SPRAY BORAX 2.5 GR/LIT,2009-11-20T14:40:42,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,AGRICULTURE,0,1066,1,ASKED ABOUT THE SOWING SEASON OF REDGRAM,RECOMMENDED TO RAISE IN OCT,2009-11-20T16:40:03,2009,11,,
ANDHRA PRADESH,VISAKHAPATNAM,0,KHARIF,AGRICULTURE,0,1137,3,ASKED ABOUT CONTROL OF CLIMBING CUTWORM,RECOMMENDED FOR THE APPLICATION OF ENDOSULPHON 2.OML+DICHLORVAS 1ML/LIT,2009-11-20T17:08:05,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,KHARIF,AGRICULTURE,0,1137,2,ASKED ABOUT THE CONTROL OF SHEATHBLIGHT,RECOMMENDED TO SPRAY HEXACONOZOLE 1 ML/LIT,2009-11-20T17:20:56,2009,11,,
ANDHRA PRADESH,KRISHNA,0,KHARIF,HORTICULTURE,0,Broccoli,91,ASKED ABOUT SOWING SEASON OF BLACK GRAM,RECOMMENDED TO RAISE IN NOV TO DEC FIRST WEEK,2009-11-21T00:00:00,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,HORTICULTURE,0,1279,91,ASKED ABOUT THE CONTROL OF BACTERIAL LEAF SPOTS.,RECOMMENDED TO SPRAY 200mg AGRIMYCIN+3g COPPER OXICHLORIDE PER LIT OF WATER.,2009-11-21T00:00:00,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,NA,AGRICULTURE,0,2766,29,ASKED ABOUT CONTROL OF SEED GERMINATION IN HARVESTED TIME,RECOCOMMENDED FOR THE APPLICATION OF SALT SOLUTION,2009-11-21T00:00:00,2009,11,,
ANDHRA PRADESH,VIZIANAGARM,0,NA,AGRICULTURE,0,Groundnut (pea nut/mung phalli),29,ASKED ABOUT THE CONTROL OF FLOWER DROP.,RECOMMENDED TO SPRAY PLANOFIX 2.5ML/10LIT,2009-11-21T00:00:00,2009,11,,
ANDHRA PRADESH,KURNOOL,0,NA,AGRICULTURE,0,Honey plant,29,ASKED ABOUT THE CONTROL OF FLOWER DROP.,RECOMMENDED TO SPRAY PLANOFIX 2ML/10LIT,2009-11-21T00:00:00,2009,11,,
ANDHRA PRADESH,KRISHNA,0,NA,AGRICULTURE,0,Groundnut (pea nut/mung phalli),29,ASKED ABOUT THE CONTROL OF SEED GERMINATION IN STAND CROP.,RECOMMENDED TO SPRAY SALT SOLUTION.,2009-11-21T00:00:00,2009,11,,
ANDHRA PRADESH,KRISHNA,0,NA,AGRICULTURE,0,Dill Seed,10,ASKED ABOUT VARIETIES,"INFORMMED TO THAT VARIETIES ARE L.B.G-402,611,22,PBG-107.",2009-11-21T00:00:00,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,NA,AGRICULTURE,0,Fennel,29,ASKED ABOUT WEATHER REPORT,INFORMMED AS PER THE PROVIDED DATA,2009-11-21T00:00:00,2009,11,,
ANDHRA PRADESH,NELLORE,0,KHARIF,HORTICULTURE,0,Marigold,76,ASKED ABOUT THE CONTROL OF MEALYBUG,RECOMMENDED TO SPRAY DIMETHOATE 2ML/LIT,2009-11-21T08:31:58,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,KHARIF,HORTICULTURE,0,1280,76,ASKED ABOUT THE CONTROL OF THRIPS.,RECOMMENDED FOR THE APPLICATION OF DIMETHOATE 2ML/LIT,2009-11-21T10:36:25,2009,11,,
ANDHRA PRADESH,PRAKASAM,0,KHARIF,HORTICULTURE,0,1280,76,ASKED ABOUT CONTROL OF GRAM CATER PILER,RECOMMENDED FOR THE APPLICATION OF ACPHATE 3OOGM/ACRE,2009-11-21T11:53:49,2009,11,,
ANDHRA PRADESH,KRISHNA,0,KHARIF,HORTICULTURE,0,2113,75,ASKED ABOUT CONTROL OF DOWNEY MILDEW,RECOMMENDED FOR THE APPLICATION OF MANCOZEB 2.5GM/LIT,2009-11-21T16:39:15,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,HORTICULTURE,0,1325,75,ASKED ABOUT THE CONTROL OF BACTERIAL LEAF SPOTS.,RECOMMENDED TO SPRAY 200mg AGRIMYCIN+3g COPPER OXICHLORIDE PER LIT OF WATER.,2009-11-21T16:58:15,2009,11,,
ANDHRA PRADESH,Y S R ,0,KHARIF,AGRICULTURE,0,1137,3,ASKED ABOUT THE CONTROL OF GREEN LEAF HOPPER.,RECOMENDED TO SPRAY MONOCROTOPHOS @ 2ml/lit OF WATER.,2009-11-21T18:29:10,2009,11,,
ANDHRA PRADESH,PRAKASAM,0,KHARIF,HORTICULTURE,0,Cabbage,"Water Management, Micro Irrigation",ASKED ABOUT THE CONTROL OF FLOWER DROP,RECOMMENDED FOR THE APPLICATION OF PLANOPHIX 2.5ML/10 LTR,2009-11-22T00:00:00,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,KHARIF,FISHERIES,0,1263,58,ASKED ABOUT THE CONTROL OF DIE-BACK DISEASE,RECOMMENDED FOR THE APPLICATION OF BLITOX 3GM/LTR,2009-11-22T00:00:00,2009,11,,
ANDHRA PRADESH,NELLORE,0,KHARIF,AGRICULTURE,0,1808,2,ASKED ABOUT THE CONTROL OF RUST,RECOMMENDED TO SPRAY MANCOZEB 3 GR + DINOCAP 1 ML/LIT,2009-11-22T12:51:58,2009,11,,
ANDHRA PRADESH,NELLORE,0,KHARIF,AGRICULTURE,0,1137,2,ASKED ABOUT THE CONTROL OF BLAST.,RECOMMENDED TO SPRAY TRICYCLOZOLE @ 0.5g/lit OF WATER.,2009-11-05T18:31:13,2009,11,,
ANDHRA PRADESH,PRAKASAM,0,KHARIF,AGRICULTURE,0,Cotton (Kapas),2,ASKED ABOUT THE CONTROL OF LEAF SPOTS.,RECOMMENDED TO SPRAY COPPER OXI CHLORIDE @ 3g/lit OF WATER.,2009-11-28T19:03:03,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,AGRICULTURE,0,Groundnut (pea nut/mung phalli),2,ASKED ABOUT THE CONTROL OF TIKKALEAF SPOTS.,RECOMMENDED TO SPRAY MANCOZEB @ 400g/acre.,2009-11-29T13:11:27,2009,11,,
ANDHRA PRADESH,NELLORE,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF FLOWER DROP,RECOMMENDED FOR THE APPLICATION OF PLANOPHIX 2.5ML/10 LTR,2009-11-13T00:00:00,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF POWDERY MILDEW,RECOMMENDED FOR THE APPLICATION OF DINOCAP 1ML/LTR,2009-11-13T00:00:00,2009,11,,
ANDHRA PRADESH,SRIKAKULAM,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT CM PASHUKRANTHI PATHAKAMU,INFORMMED TO AS PER THE PROVIDED DATA,2009-11-13T00:00:00,2009,11,,
ANDHRA PRADESH,PRAKASAM,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF ANTHRACNOSE,RECOMMENDED TO SPRAY COPPER OXYCHLORIDE 3 GR/LIT,2009-11-13T00:00:00,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,KHARIF,AGRICULTURE,0,1137,Agriculture Mechanization,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT,RECOMMENDED TO SPRAY VALIDACIN 2 ML/LIT,2009-11-11T15:16:52,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,KHARIF,AGRICULTURE,0,Others,Weather,ASKED ABOUT WEATHER REPORT,INFORMMED TO AS PER THE PROVIDED DATA,2009-11-11T15:21:56,2009,11,,
ANDHRA PRADESH,Y S R ,0,KHARIF,AGRICULTURE,0,Sunflower (suryamukhi),18,ASKED ABOUT THE SEED TREATEMENT,RECOMMENDED TO APPLY THIRUM OR CAPTAN 3 GR/1 KG SEED,2009-11-11T15:44:58,2009,11,,
ANDHRA PRADESH,VIZIANAGARM,0,KHARIF,ANIMAL HUSBANDRY,0,Others,44,ASKED ABOUT HYBRID NAPIAR GRASS VARITIES AND SOWING SEASON,"INFORMMED TO THAT VARITIES ARE A.P.B.S-1,I.G.F.R.I-3,CO-3,I.G.R.I-10 AND SOWING SEASONIS FROM JANAVARY TO FEB.",2009-11-08T19:50:26,2009,11,,
ANDHRA PRADESH,GUNTUR,0,NA,AGRICULTURE,0,2827,Weather,ASKED ABOUT GTHE CONTROL OF LEAF SPOTS,NA,2009-11-09T00:00:00,2009,11,,
ANDHRA PRADESH,KRISHNA,0,NA,AGRICULTURE,0,Mentha,Weather,ASKED ABOUT THE CONTROL OF THRIPS,NA,2009-11-09T00:00:00,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,HORTICULTURE,0,2113,78,ASKED ABOUT VARIETIES,"INFORMMED THAT HYBRID VARIETIES ARE M.B.T.H-101,102,N.S-431,432,SWETHA,B.I.T-711.",2009-11-09T14:11:29,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,HORTICULTURE,0,Guava,75,ASKED ABOUT THE WILT.,RECOMMENDED TO APPLY 2%FORMALIN NEAR BASE.,2009-11-01T13:49:59,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,Cotton (Kapas),3,ASKED ABOUT CONTROL OF SUCKING PESTS,RECOMMENDED FOR THE APPLICATION OF MONOCROTOPHOS 1.5ML/LIT,2009-11-01T19:45:09,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,AGRICULTURE,0,Cotton (Kapas),0,ASKED ABOUT THE WEATHER REPORT OF ANANTAPUR.,INFORMED AS PER THE PROVIDED REPORT,2009-11-02T00:00:00,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,HORTICULTURE,0,Brussils Sprouts,89,ASKED ABOUT THE CONTROL OF MANGOHOPPERS.,RECOMMENDED FOR THE APPLICATION OF CARBARIL 3gm/LIT,2009-11-02T00:00:00,2009,11,,
ANDHRA PRADESH,GUNTUR,0,NA,AGRICULTURE,0,Groundnut (pea nut/mung phalli),18,ASKED ABOUT THE CONTROL OF FALSE SMUT,RECOMMENDED FOR THE APPLICATION OF CARBENDAZIM 1GM/LTR,2009-11-02T00:00:00,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,FISHERIES,0,1976,48,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT.,RECOMMENDED TO SPRAY PROPICONOZOLE 1 ML/LIT.,2009-11-02T00:00:00,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,KHARIF,HORTICULTURE,0,1275,Soil Testing,ASKED ABOUT THE WEATHER REPORT.,GIVEN THE WEATHER REPORT.,2009-11-06T00:00:00,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,HORTICULTURE,0,Rose,76,ASKED ABOUT THE CONTROL OF REDMITES.,RECOMMENDED TO SPRAY DICOFOL 5ML/LIT,2009-11-09T14:21:43,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,HORTICULTURE,0,1268,95,ASKED ABOUT THE CONTROL OF WEEDS.,RECOMMENDED TO SPRAY GLYSIL 8 ML +20 GR AMMONIUM SULPHATE/LIT.,2009-11-03T11:16:34,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,HORTICULTURE,0,1268,76,ASKED ABOUT THE CONTROL OF MANGOHOPPERS.,RECOMMENDED FOR THE APPLICATION OF CARBARIL 3gm/LIT,2009-11-03T13:19:15,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,Groundnut (pea nut/mung phalli),3,ASKED ABOUT THE CONTROL OF ROOT GRUB,RECOMMENDED FOR THE SEED TREATMENT WITH IMIDACHLOPRID 2ML/LTR,2009-11-03T17:16:14,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,1137,2,ASKED ABOUT THE CONTROL OF FALSE SMUT,RECOMMENDED FOR THE APPLICATION OF CARBENDAZIM 1GM/LTR,2009-11-03T19:56:01,2009,11,,
ANDHRA PRADESH,KRISHNA,0,KHARIF,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTORL OF STEM BORER.,RECOMMENDED TO SPRAY CHLORIPYRIPHOS @ 2.5ml/lit OF WATER.,2009-11-04T00:00:00,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,Others,29,ASKED ABOUT CONTROL OF FLOWER DROPING,RECOMMENDED FOR THE APPLICATION OF TRIZOPHOS 250ML/ACRE,2009-11-04T00:00:00,2009,11,,
ANDHRA PRADESH,KRISHNA,0,KHARIF,HORTICULTURE,0,Amaranthus/Grain Amaranthus,76,ASKED ABOUT THE CONTROL OF LEAF EATING CATERPILLAR,RECOMMENDED TO SPRAY QUINOLPHOS 4ML/LIT,2009-11-04T07:34:03,2009,11,,
ANDHRA PRADESH,NELLORE,0,KHARIF,AGRICULTURE,0,1137,Weather,ASKED ABOUT THE WEATHER REPORT OF NELLORE,INFORMED AS PER THE PROVIDED DATA.,2009-11-04T11:41:23,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,AGRICULTURE,0,Sunnhemp (Patua),Fertilizer Use and Availability,ASKED ABOUT THE FERTILIZERS.,"RECOMMENDED TO APPLY 90kg NITROGEN, 40kg PHOSPORUS, 40kg POTASH",2009-11-04T11:55:13,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,HORTICULTURE,0,Banana,76,ASKED ABOUT THE CONTROL OF NEMATODES.,RECOMMENDED TO APPLY CARBOFURON GRANULES 40gm/EFFECTED PLANT.,2009-11-06T10:40:39,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,ANIMAL HUSBANDRY,0,964,31,ASKED ABOUT THE PASHUKRANTHI SCHEME,INFORMED AS PER THE PROVIDED INFORMATION,2009-11-06T12:19:02,2009,11,,
