QueryText,KccAns,Language
farmer asked query on  borers pink boll worm ?:,"recommended to spray lambda cyhalothrin   + thiamethoxam 80 ml  /200 litres of water /  acre
లాంబ్డా సైహలోత్రిన్ 9.5% +  థయోమిథాక్జొమ్ 12.6% ,   80 మిల్లి లీటర్లు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
recommended to spray spinosad (tracer) 75 ml/200 litres of water / acre 
స్పైనోసాడ్  75  మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపిఒక ఎకరాకు పిచికారి చేయాలి 
",te
farmer asked query on dosage of  pyriproxyfen 05%+diafenthiuron 25%se 250 ml in cotton ,"recommended to spray pyriproxyfen 05%+diafenthiuron 25%se 300 ml /200 litres of water /acre 
డిఫెంతియూరోన్ 240 గ్రాములు /200 లీటరు నీటికి కలిపి ఎకరానికి పిచికారీ చేయాలి 
",te
  farmer asked query on weed management in  cotton 25 days old crop,"--recommended to spray pyrithiobac sodium (heet weed/theam) 250 ml /200 litres of water per acre 
పైరిథయోబాక్ సోడియం (హిట్ వీడ్ , థీమ్ ) 250 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి  ",te
  farmer asked query on weed management in cotton -20 to 25 days old crop,"recommended to spray pyrithiobac sodium (heet weed/theam) 250 ml /200 litres of water per acre 
పైరిథయోబాక్ సోడియం (హిట్ వీడ్ , థీమ్ ) 250 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి  ",te
farmer asked about difenthiuron (pegasus)  chemical usages?,"recommended to spray for control of sucking pest
recommended to spray difenthiuron (pegasus) 240 gm /200 litres of water /acre 
డిఫెంతియూరోన్ 240 గ్రాములు /200 లీటరు నీటికి కలిపి ఎకరానికి పిచికారీ చేయాలి 
",te
famer asked about chemicals deltamethrin  uses?,"sucking pest management:
recommended to spray deltamethrin (decis) 500 ml /200 litres of water / acre    
డెల్టామెత్రిన్ 500 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
farmer asking about upl renova( thiamethoxam) dosage/acre,recommended to spray thiamethoxam (actara/crulser) 40 grams /200 litres of water / acre   థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ,te
dosage of azadiractin,"recommended to spray recommended to spray azadirhachtin ( neem seed kernal extract )  1 litre  /200 litres of water /acre 
వేప నూనె 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి  
",te
thrips management in cotton crop ?,"డిఫెంతియూరోన్ 240 గ్రాములు /150 లీటరు నీటికి కలిపి ఎకరానికి పిచికారీ చేయాలి 
",te
american bollworm management in cotton ? ,"-recommended to spray spinosad (tracer) 75 ml/200 litres of water / acre 
స్పైనోసాడ్  75  మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపిఒక ఎకరాకు పిచికారి చేయాలి . (or)
-recommended to spray flubendiamide  125 grams /200 litres of water /  acre  
ఫ్లూబెండమైడ్  125 గ్రాములు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
tobacco catter pillar management in cotton crop ?,క్లోరాంత్రనిలిప్రోల్  + లాంబ్డా సైహలోత్రిన్   (అంప్లీగో) 100 మిల్లి లీటర్లు   /150 లీటర్ల నీటికి చొప్పున కలిపిఒక ఎకరాకు పిచికారి చేయాలి ,te
aphids management in cotton ??,"recommended to spray acetamiprid(pride)   40 grams  /200 litres of water /acre 
అసిటామిప్రైడ్   40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
"white fly ,  thrips & borer  management  in cotton crop ?",అసిపేట్ 300 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ,te
can i spray ulala (flonicamid) to cotton ??,"recommended to spray  (ulala) 75 grams /200 litres of water / acre  
 ఫ్లూనికామిడ్ 75 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
cotton sucking pest management ??,"recommended to spray thiamethoxam (actara/crulser) 40 grams /200 litres of water / acre   థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి  or
recommended to spray acetamiprid(pride)   40 grams  /200 litres of water /acre 
అసిటామిప్రైడ్   40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
sucking  pest  management in cotton ?,"recommended to spray acephate(arthin) 300 grams/ 200 litres of water / acre 
అసిపేట్ 300 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి 
ఒక ఎకరాకు పిచికారి చేయాలి 
",te
fusarium wilt management in cotton ??," --recommended to drench copper oxychloride  (blitox) 3 grams / 1 litre of water  కాపర్ ఆక్సీక్లోరైడ్ 3 గ్రాములు / లీటర్ నీటిలో కలిపి మొక్క మొదల్ల దగ్గర పోయాలి 
recommended  to spray streptocycline   20 gram  / 200 litres of water /acre   స్టెఫ్టోసైక్లిన్ 20  గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
leaf spot management in cotton?,"recommended to spray carbendazim +mancozeb (saaf) 400gm / 200 lit of water /acre
( కార్బెండజిం + మాంకోజెబ్ ) 400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి.
",te
aphids management in cotton crop ?,"recommended to spray imidacloprid (confidor)  60 ml /150 litres of water / acre       ఇమిడాక్లోప్రిడ్  60 మిల్లి లీటర్లు /150 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
"  farmer asked query on sucking pest control in cotton
","recommended to spray thiamethoxam (actara/crulser) 40 grams /200 litres of water / acre   
థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
  farmer asked query on root rot disease management in cotton," recommended to spray copper oxy chloride  (blitox)(blue copper) 600  gm /200 litres of water / acre  
కాపర్ ఆక్సీక్లోరైడ్  600 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
farmer asked query on powdery miledew management in cotton  crop,"recommended to spray  hexaconazole  (contaf) 300-400 ml /200 litres of water / acre  
హెక్సాకొనజోల్   400 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
"farmer asked query on leaf spot  management in  cotton?
","recommended to spray propiconazole (tilt)    200 ml / 200 litres of water /acre  
ప్రొపికొనజోల్  200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
  farmer asked query on fusarium  wilt disease management in cotton,"  recommended to spray copper oxy chloride  (blitox)(blue copper) 600  gm /200 litres of water / acre  
కాపర్ ఆక్సీక్లోరైడ్  600 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
"farmer asked query on borer  management in?
 cotton ","ఫిప్రోనిల్  40 గ్రాములు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
leaf eating caterpillar management  in cotton  ,"recommended to spray emamectin benzoate  (proclaim) 90 grams /150 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
farmer asked query about cotton crop,"recommended to spray   tebuconazole + trifloxystrobin (nativo)160 grams /200 litres of water /acre      
టిబ్యుకొనజొల్   +  ట్రైప్లోక్సిస్త్రోబిన్ 160  గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
  farmer asked query on mealy bug  management in cotton,"recommended to spray imidacloprid (confidor) 60 ml in 200 liters of water/ 1 acre.
 రసం పీల్చే పురుగుల నివారణకు గాను ఇమిడాక్లోప్రిడ్ అనే మందును ఎకరాకు 60 మిల్లి లేటర్లను 200 లీటర్ల నీటిలో కలిపి పిచికారీ చేయండి ",te
  farmer asked query on tobacco caterpillar control in cotton,"recommended to spray profenofos (curacron) 400 ml/200 liters of water /  acre 
 ప్రోఫెనోఫాస్  400 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి",te
farmer asked query on mealy bug  control in cotton,"recommended to spray profenofos (curacron) 400 ml/200 liters of water /  acre 
 ప్రోఫెనోఫాస్  400 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి",te
  farmer asked query on mealy bug  management in  cotton,recommended to spray thiamethoxam (actara/crulser) 40 grams /200 litres of water / acre   థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ,te
   farmer asked query on mealy bug management in  cotton,"recommended to spray acephate(arthin) 300 grams/ 200 litres of water / acre 
అసిపేట్ 300 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి 
ఒక ఎకరాకు పిచికారి చేయాలి ",te
  farmer asked query on bollworm control in cotton,"recommended to spray emamectin benzoate   (proclaim )  90 grams /150-200 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150-200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
"farmer asked query on borer/caterpillar control in   cotton crop    
","recommended to spray  chlorpyrifos  (corabon/predator) 500 ml/200 litres of water / acre
 క్లోరోఫైరిఫాస్   500 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
"farmer asked query on sucking pest management in  cotton
 ","recommended to spray acephate(arthin) 300 grams/ 200 litres of water / acre 
అసిపేట్ 300 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి 
ఒక ఎకరాకు పిచికారి చేయాలి ",te
 farmer asked query on  root and boll rot disease management in cotton,"  recommended to spray copper oxy chloride  (blitox)(blue copper) 600  gm /200 litres of water / acre  
కాపర్ ఆక్సీక్లోరైడ్  600 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
  --recommended  to spray streptocycline   20 gram  / 200 litres of water /acre   స్టెఫ్టోసైక్లిన్ 20  గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి 
",te
  farmer asked query on pink bollworm  control in cotton," recommended to spray emamectin benzoate   (proclaim )  90 grams /150-200 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150-200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
"farmer asked query on sucking pest management in  cotton crop ? 
",recommended to spray thiamethoxam (actara/crulser) 40 grams /200 litres of water / acre   థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ,te
farmer asked query on mealy bug management in   cotton,recommended to spray thiamethoxam (actara/crulser) 40 grams /200 litres of water / acre   థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ,te
  farmer asked query on mealy bug management in  cotton,"recommended to spray imidacloprid (confidor) 60 ml in 200 liters of water/ 1 acre.
 రసం పీల్చే పురుగుల నివారణకు గాను ఇమిడాక్లోప్రిడ్ అనే మందును ఎకరాకు 60 మిల్లి లేటర్లను 200 లీటర్ల నీటిలో కలిపి పిచికారీ చేయండి ",te
farmer asked query on root rot management in cotton ?,-recommended to drench copper oxychloride  (blitox) 3 grams / 1 litre of water  కాపర్ ఆక్సీక్లోరైడ్ 3 గ్రాములు / లీటర్ నీటిలో కలిపి మొక్క మొదల్ల దగ్గర పోయాలి .,te
farmer asked query on  borers in cotton pink boll worm,recommended to spray  ( chlorantraniliprole + lambda-cyhalothrin )(ampligo) 100 ml / acre   అంప్లీగో ( క్లోరాంత్రనిలిప్రోల్  + లాంబ్డా సైహలోత్రిన్  )  100 మిల్లి లీటర్లు   /150 లీటర్ల నీటికి చొప్పున కలిపిఒక ఎకరాకు పిచికారి చేయాలి ,te
"farmer asked query on disease management in root rot ( cotton )
",recommended to drench copper oxychloride  (blitox) 3 grams / 1 litre of water  కాపర్ ఆక్సీక్లోరైడ్ 3 గ్రాములు / లీటర్ నీటిలో కలిపి మొక్క మొదల్ల దగ్గర పోయాలి ,te
farmer asked query on mealy bug management in  cotton,"recommended to spray profenofos (curacron) 400 ml/200 liters of water /  acre 
 ప్రోఫెనోఫాస్  400 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి",te
  farmer asked query on weed management in  cotton," recommended to spray quizalofop-p-ethyl (dhanuka -targa super) 400 ml/200 lits of water 
క్విజలోఫాప్-పి -ఇథైల్ 400  మిల్లి లీటర్లు (టర్గా సూపర్)/200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి",te
"farmer asked query on borer management in  cotton 
","recommended to spray flubendiamide  125 grams /200 litres of water /  acre  
ఫ్లూబెండమైడ్  125 గ్రాములు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి

recommended to spray flonicamid (ulala) 75 grams /200 litres of water / acre  
 ఫ్లూనికామిడ్ 75 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
 farmer asked query on   cotton sucking pest management ,"థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
recommended to spray imidacloprid+acephate (lancer gold)400 grams /150 litres of water / acre ఇమిడాక్లోప్రిడ్ +అసిపేట్ 400 గ్రాములు /150 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",te
farmer asked query on alternaria leaf blight disease management in cotton,"recommended to spray ( carbendazim +mancozeb ) (saaf) 400gm / 200 lit of water /acre
( కార్బెండజిం + మాంకోజెబ్ ) 400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి.",te
 farmer asked query on tobacco caterpillar control in cotton,"recommended to spray emamectin benzoate   (proclaim )  90 grams /150-200 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150-200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
farmer asked query on mealy bug  management in  cotton,recommended to spray thiamethoxam (actara/crulser) 40 grams /200 litres of water / acre   థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ,te
  cotton leaf spot management  ,"--ప్రొపికొనజోల్  200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
 farmer asked query on caterpillar control in pink boll worm  ," recommended to spray thiodicarb (larvin) 300 gr 200 litres of water / acre  
  ప్రోఫెనోఫాస్  400 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి",te
" farmer asked query on caterpillar control in  cotton  crop ?
",recommended to spray chlorantraniliprole (coragin) 60 ml/150 litres of water / acre    క్లోరాంత్రనిలిప్రోల్  60 మిల్లి లీటర్లు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి,te
  farmer asked query on borer/caterpillar control in cotton-about marshal chemical,"recommended to spray carbosulfan (marshal) 400 ml /200 litres of water /acre 
 కార్బోసల్ఫాన్ (మార్షల్ )  400 మిల్లి లీటర్లు   /  200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి ",te
farmer asked query on pink boll worm in  cotton crop ,"recommended to drench chlorpyrifos 6 ml/1 litre of water 
క్లోరోఫైరిఫాస్  6 మిల్లి లీటర్లు /1 లీటరు నీటికి చొప్పున కలిపి వేర్ల దగ్గర పోయాలి 
",te
farmer asked about rust management in cotton?,"recommended to spray propiconazole (tilt)    200 ml / 200 litres of water /acre  
ప్రొపికొనజోల్  200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
cotton sucking  pest control management ,"recommended to spray imidacloprid+acephate (lancer gold)400 grams /150 litres of water / acre ఇమిడాక్లోప్రిడ్ +అసిపేట్ 400 గ్రాములు /150 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",te
  farmer asked query on pink bollworm control in cotton,"-- recommended to spray thiodicarb (larvin) 300 gr 200 litres of water / acre   
థయోడికార్బ్ 300 గ్రాములు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి",te
 farmer asked query on boll rot disease management in  cotton,"recommended to spray copper oxy chloride  (blitox)(blue copper) 600  gm /200 litres of water / acre  
కాపర్ ఆక్సీక్లోరైడ్  600 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
  --recommended  to spray streptocycline   20 gram  / 200 litres of water /acre   స్టెఫ్టోసైక్లిన్ 20  గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి 
   recommended to sprayagrimycine/poshamycine/plantamycine-80gr/acre/200 lit of water
",te
farmer asked query on thrips management in  cotton,"recommended to spray thiamethoxam (actara/crulser) 40 grams /200 litres of water / acre 
థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాక పిచికారి చేయాలి 
",te
 farmer asked query on pink boll wormcontrol in cotton," recommended to spray thiodicarb (larvin) 1.5 gram / 1 liter of water 300 gr 200 litres of water / acre   
థయోడికార్బ్ 300 గ్రాములు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి
",te
   farmer asked query on disease management in cotton,"recommended to spray  hexaconazole  (contaf) 400 ml /200 litres of water / acre  
హెక్సాకొనజోల్   400 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
or
recommended to spray propiconazole  (tilt) 200 ml/200 liters of water/acre",te
"  farmer asked query on sucking pest management in cotton
  
","recommended to spray difenthiuron(pegasus) 240 gm /150 litres of water /acre 
డిఫెంతియూరోన్ 240 గ్రాములు /150 లీటరు నీటికి కలిపి ఎకరానికి పిచికారీ చేయాలి 
or
recommended to spray flonicamid (ulala) 75 grams /200 litres of water / acre  
 ఫ్లూనికామిడ్ 75 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి",te
farmer asked query about pink boll worm mangement in cotton,"recommended to spray profenofos (curacron) 400 ml/200 litres of water /  acre 
 ప్రోఫెనోఫాస్  400 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",te
farmer asked query on square shedding in cotton? ,"-recommended to spray profenofos (curacron) 400 ml/200 litres of water / acre 
 ప్రోఫెనోఫాస్  400 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి.
",te
 farmer asked query on cercospora leaf sots and wilt disease management in cotton,"recommended to spray carbendazim   (bavistin) 200  grams/  200 litres of water /acre   
కార్బెండజిం  200 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ",te
 farmer asked query on cercospora leaf spots and wilt disease management in cotton,"recommended to spray carbendazim   (bavistin) 200  grams/  200 litres of water /acre   
కార్బెండజిం  200 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ",te
farmer asked about white fly and jassids control in cotton?,"recommended to spray difenthiuron(pegasus) 250 gm /200 litres of water /acre 
డిఫెంతియూరోన్ 250 గ్రాములు /200 లీటరు నీటికి కలిపి ఎకరానికి పిచికారీ చేయాలి 
recommended to spray azadirhachtin ( neem seed kernal extract )  1 litre  /200 litres of water /acre 
 వేప నూనె 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి  

",te
farmer asked query on tobacco caterpillar management in cotton ,"recommended to spray emamectin benzoate (proclaim) 90 grams /150 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 

 విషపు ఎర:-వరి తవుడు 5 కిలోలు +బెల్లం 500 గ్రాములు + కార్బరిల్ 500 గ్రాములు లేదా  క్లోరోఫైరిఫాస్   500 మిల్లిలీటర్లు + నీరు కలిపి ఉండలుగా చేసుకొని సాయంత్రం సమయంలో చేనులో సమానంగా వెదజల్లాలి 

",te
"farmer asked query on sucking pest management in cotton ?
","recommended to spray acetamiprid(pride)   40 grams  /200 litres of water /acre 
అసిటామిప్రైడ్   40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
"farmer asked query on borer/caterpillar control in cotton 

","
recommended to spray emamectin benzoate   (proclaim )  90 grams /150 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 

",te
farmer asked query on pest management in cotton-pink boll worm,recommended to spray lambda cyhalothrin 400 ml /200 litres of water /  acre  లాంబ్డా సైహలోత్రిన్  400 మిల్లి లీటర్లు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి,te
farmer asked query on jassids management in cotton ? ,"recommended to spray fipronil (regent) 400 ml / 200 litres of water /acre  
 ఫిప్రోనిల్ 400  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి. 
",te
 farmer asked query on borer/caterpillar control in  cotton,"recommended to spray emamectin benzoate   (proclaim )  90 grams /150 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి ",te
 farmer asked query on mealy bug control in cotton,"recommended to spray profenofos  (curacron) 400 ml/200 litres of water /  acre 
 ప్రోఫెనోఫాస్  400 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
recommended to spray azadirhachtin (neem seed kernal oil )  1 litre  /200 litres of water /acre 
 వేప నూనె 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి  ",te
 farmer asked query on neem oil dosage ,"  వేప నూనె 3- 4 మిల్లి లీటర్లు / 1  లీటర్ నీటికి  చొప్పున   కలిపి   పిచికారి చేయాలి  
",te
"  farmer asked query on nutrient management in cotton crop ?
","
--recommended to spray borax 3 grams /1 litr of water (600 grams /acre/200 liter water)
పొటాషియం  నైట్రేట్  13-0-45 @ 5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి 
",te
cotton rot management ,"కాపర్ ఆక్సీక్లోరైడ్ 3 గ్రాములు / లీటర్ నీటిలో కలిపి మొక్క మొదల్ల దగ్గర పోయాలి 
",te
  farmer asked query on pink boll worm in cotton crop ? ," క్లోరోఫైరిఫాస్   500 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
farmer asked query about borer / caterpillar management in cotton,"recommended to spray novaluran (remon) 300 ml /200 litres of water / acre  
నొవాల్యురాన్  300 మిల్లి లీటర్లు   / 300 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
  farmer asked query on  pink boll worm management in cotton,"recommended to spray chlorpyrifos (corabon/predator) 500 ml/200 litres of water / acre
 క్లోరోఫైరిఫాస్   500 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
 recommended to spray azadirhachtin (neem seed kernal oil) 1 litre /200 litres of water /acre 
 వేప నూనె 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి  

",te
farmer asked about leaf spot management in cotton?,"recommended to spray carbendazim +mancozeb (saaf) 400gm / 200 lit of water /acre
( కార్బెండజిం + మాంకోజెబ్ ) 400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి.
",te
famer asked query on pink boll worm ( cotton crop ),"--recommended to drench chlorpyrifos 2.5ml/1 litre  of water 
క్లోరోఫైరిఫాస్  2.5మిల్లి లీటర్లు /1 లీటరు నీటికి చొప్పున కలిపి వేర్ల దగ్గర పోయాలి 
",te
"farmer asked query on sucking pest control in cotton 
","
      recommended to spray profenofos (curacron) 400 ml/200 litres of water /  acre 
 ప్రోఫెనోఫాస్  400 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",te
farmer asked query on pink boll worm control in cotton,"recommended to spray emamectin benzoate   (proclaim )  90 grams /150 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
recommended to spray azadirhachtin (neem seed kernal oil )  1 litre  /200 litres of water /acre 
 వేప నూనె 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి ",te
farmer asked query on white fly management in  cotton ,"recommended to spray difenthiuron(pegasus)/ (polo) 240 gm /150 litres of water /acre 
డిఫెంతియూరోన్ 240 గ్రాములు /150 లీటరు నీటికి కలిపి ఎకరానికి పిచికారీ చేయాలి 
                                                                               +
recommended to spray azadirhachtin 5 ml / 1 litre of water 
  వేప నూనె 5 మిల్లి లీటర్లు / 1  లీటర్ నీటికి  చొప్పున   కలిపి   పిచికారి చేయాలి  

",te
