QueryText,KccAns,Language
megnecium deficiency in cotton,megnecium suphate 20gr+urea 40gr/200 lit water,en
varieites of cotton,varieites of cotton narasimha kanchana mcu 5,en
cotton flower drop and whitefly,"recommended planofix 2.5 ml/ 10 litre water and propinophos (curecron, profex,don, bolero)  400 ml per acre",en
asking in cotton flower drop,flower and boll drop,en
cotton magnesium  deficiency and flower drop,magnesium sulphate 10 gram / litre water and planofix 2.5 ml / 10 litre water,en
40 days cotton crop can spray glyphosite,at this stage of cotton crop weedicide spray is not recommended only manual weeding is recommended,en
cotton plant protection,cotton plant protection: spray 10 gm magnesium sulphate and 10 grams urea,en
"cotton fruit borer,and sucking pest","recommended fame fruit borer: fame 20-40 ml/ 150  and 
recommended ulala for sucking pest 75gm/ 150 litre water",en
ctton crop growth developing,recommended ctton crop growth developing applying fertilizers,en
weed control in cotton at 2nd  month,weed control in cotton at 2nd  month  no recommendations,en
folded leaves in cotton,recommended to multi-k 5 gr/ltr,en
control of wilt in cotton,blitax 30 gr + sreptocyclin   1  gr / 10 lit of water,en
whitefly and leaf hoppers in cotton,recommendation of markar 400ml+pride 100gbms/200lt,en
cotton growth and reddening,multi-k 1 kg /acre and mgso4 10gms/10 lt water both can be mixed and sparyed,en
cotton reddesh leaves,recommended spray of magnicum 10 grams + urea 10 gram per litre in cotton,en
need flowering in cotton,recommended multi k and agromin max 5 grams for 1 litre water,en
asked for market rates,your number is updated,en
asked about cotton white flies,recommended spraying of ulala @ 75k/acre,en
asked about cotton fertiliser management,"recommended 33 kg urea and 15 kg potash 30 ,60 ,90 days after sowing",en
cotton  black arm,blitox 600 gr/acre  and  plantomycin 1 gr/10 lt water,en
asked about multi nutrient spray,recommended 5gm/lit,en
asked about cotton curling,we recommended borax@1.5gms/lit,en
cotten in blackarm,30 gr coc+1 gr stepto cyclin/10lit,en
control of  mealy bug   in cotton,prophinophos 2  ml / lit of water,en
cotton  flower drop   and mg def,mgso4  10 lt /water and urea  5 gr/lt water planofix 5 ml/20 lt water,en
sooty mould in cotton,recommended spray of saaf 2 grams/ litre in cotton,en
asked for cotton sucking pest,recommended for spraying of ulala @ 75g/acre,en
red spots on leaves,recommended to saff  400 gram/acre,en
reduced the ph leval in cotton,spray nimma uppu 60 gr/ 200 lit of waterr,en
black arm in cotten,black arm in cotten  recomended for 10 lit water /30 gr coc+1gr plantomycin,en
asked about chilli leaf drop,recommended multik@5gms/lit,en
black warm damage in cotton,coc30g+1g streptocyclin @10lit water,en
asked for cotton growth,"?????  ??  1 ??. ??  /????  ?? ?? ???????? ?????? ,recommended to multi k 1kg /acre",en
sucking pes in cotton,recomended polo 3ml/10lit water,en
pod borers in cotton,recommended plethora 350ml/acre,en
cotton advisory requested,cotton advisory wil be activated soon,en
cotton damage  due to paccha purugu,plithora @350ml/acre,en
asked about cotton bacterial disease,spray 30 grams copper oxy chloride+ 1 gram streptocyclin per 10 litres,en
blight  in  cotton,"recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre",en
for plant dying,spraying of blitox [coc]or bluecopper 600gms/200lt+kcycline 24gms,en
pest in cotton,chloropyriphos (koraban classic)@2.5ml/lit,en
mealy bug  damage,"recommended to spray propinophos (curecron, profex,don, bolero)  400 ml per acre    ???????????? (???????????, ??????????,????, ??????) ???????  400 ?????? ??????  ???????? ??????",en
red spot on leaves,recommended to saff 400 gram/acre,en
cotton blak arm,blitox 600 gr/acre  and  plantomycin 1 gr/10 lt water,en
asked cotton cater pillar,"proclaim 90 grams / acrerecommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre   ?????????? ??????? (???????????, ??????, ??????????) ??????? 300 ?????? 200 ??????? ?????? ?????  ???????? ??????",en
askd about cotton reddening due to heavy rains,recommended 10 grams magnisium sulphate + 10 grams urea/lit of water,en
asked about bollworms,recommended thidicarb 1.5 grams/lit of water,en
asked about to control flower drop in cotton,recommended spraying og planofix @50 ml/acre,en
weed management in cot5ton,recomended no weedicides at 60days time,en
cotton redish leaves,recommended spray of magnicium sulphate 10 gram + urea 10 gram/ acre in cotton,en
leaf shedding in cotton,spraying of magnesium 2kgs+urea 2kgs/200lt,en
asked about flowering in coton,recomended multik@5gms/lit,en
asked for market upgradation,your number is upgraded,en
leaf hoppers and aphids in cotton,spraying of ullala 60gms/200lt+acephate 300gms/200lt,en
control of telladoma in cotton,recommended to spray pride + confider,en
cotten in nutrient deficiancy,agrominax 1kg/acr,en
for spodoptera and white fly in cotton,spraying of proclaim 100gms/200lt+pride 100gms/200lt,en
asked growth in turmeric,recommended to spray multi k@5gms/lit,en
asked for cotton market subscription,your numbver subscribed for market,en
asked about cotton mg defiiciency,recommended spraying of 10g magnesium sulphate @10g and urea 20g/lit,en
asked about nsucking pests of cotton,recommended thiomethaxam 40 grams/200 lit of water,en
asked about cotton white fliea,recommended plunicomid 75 grams /200 lit of water,en
all borers  and flies,spraying of tresar 80g/ac,en
asked about cotton magnisium deficiency,recommenended spraying of 1% magnisium suphate and 2% urea,en
asked about cotton flowering,recommended multik@5gm/lit,en
cottan  mealy bug,recamended in metacin-400ml/acer,en
asked abaout flower drop,recommended planofix 2.5 ml/10 lit of water,en
virus in cotton,recomended to destroy the effected plants,en
for leaf dropping,spraying of magnesium 10gms+urea 10gms/1lt,en
asked  about flower drop,recommended planofix@2.5ml/10lit,en
dosage of imidachloroprid,spraying of confidor 200ml/200lt,en
cotton flowering initiation,recommended spray of multi- k 5 grams + agromin max 5 grams/ litre in cotton,en
cotton  black  arm,blitox 30 gr/10lt water  and  plantomycin 1 gr/10 lt water,en
asked boran deficiency in cotton,recommended borax@1.5gms/lit,en
sucking pest in control,recommended spray of ulala 75 grams/ acre in cotton,en
black arm  in cotton,recommended blitax 30g +plantomycin 1g 10lit water,en
coten in mg def,agrominmax 1kg /acr,en
cotton  sucking pest and mg def,"recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre",en
aske about cotton nutrient deficiency,recommended to spray magnesium sulphate@10gms/lit,en
asked about  wilt in cotton,recommended to spray blitax@30gm and 1gm plantomycin in 10lit water,en
growth in mango,recommended multi k 5 grams for 1 litter water,en
blackspot in coton,spraying of blitox 600gms/200lt,en
"white flies,green flies",spraying of imidachloprid 50ml/acre,en
asked for market updates,your number is updated for market subscription,en
asked cotton sucking pests,"recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre",en
asked about cotton al=ter naruia leaf spot,recomemnded mancozeb 2.5 grams/lit of water,en
cotten ingreen fly,cotten ingreen fly recomended for ulala 75 gr/acr,en
cottn  mg def,magnesium sulphate  10 gr/lt water  and  urea 5 gr/lt water,en
powedry mildew in cotton,recomended bavistin 1g/lit water,en
reddening of leaf in cotton,recommended to spray of magnesium sulphate 10 grams per litre,en
mealybug and leafhoppers in cotton,spraying of curacron 400ml+nuvan 200ml/200lt,en
asked about to control flower drop,recommended spraying of planofix@50ml/acre,en
"lopper ,monocil and humic acid",spryaing of 19:19:19 1kg/200lt+biozyme 400ml/200lt,en
castor market rate,"kurnool  

adoni  
43.1  castor seed  tonnes  2961  3589  3459  rs./quintal",en
flower rdrop in cotton,recommended spray of multi-k 5 grams + max 5 grams in litre in cotton,en
bacteria damage in cotton,coc@30g+1g plantomycin @10 lit water,en
cotton rate update,now it can update,en
control of flowerdrop in  cotton,planofix 5 ml /  20 lit of water,en
multi nutrient fertilizer,recomended agromin max 1kg/acre,en
asked about mealynug,"recommended to spray propinophos (curecron, profex,don, bolero)  400 ml per acre",en
reddinig due to heavy rains,recommended 10 grams magnisim sulpahat + 10 grams urea/lit of water,en
asked about mites in paddy,recommended dicafol@1000ml/acre,en
cotton  sucing pest,"triazophos (hostathion, titan, sutathion) 300 ml per acre",en
cotten in whitefly,tokin 80 gr/acr,en
asked about bacterial disease on cotton,spray 30 grams copper oxy chloride+ 1 gram streptocyclin per 10 litres,en
boll and flower drop,spraying of planofix 2 ml/10 lit water,en
redmites and aphids and magnesium defeciency,recommendation of omite 400ml/200lt+pride 100gms/200lt,en
control of  mg deiciency in cotton,recommended to spray   magnesium sulphuate 10 gr/ lit of water,en
for control of redenning of bolls and dropping in cotton,spraying of avatar 400gms/200lt,en
asked about rats in cotton,recommended celphos tablets @1 per hole,en
cotton leaf fall,recommended spray of magnicium 10 grams + urea 10 grams/ litre in cotton,en
tobacco cater piller in cotton,tobacco cater piller in cotton recommended for proclaim 100 gr/acr,en
asked about weed in cotton,we recommended handweeding,en
asked about magnesium defieciency in cotton,we recommended magnesium sulphate @10gms/lit,en
askd about sucking pests,"recommended to spray thiomethoxome (actra, sitara,renova,) 40 grams per acre",en
asked about cotton reddening due to heavy rains,recommended 10 grams magnesium sulphate + 10 gram urea /lit of water,en
asked about cotton growth,recommended to spray multik@5gms/acre,en
spodoptera in chilly,recommended plethora 350ml/acre,en
asked about cotton megnisium defeciency,recomemended spraying of magnisium sulphate 10g/lit and 20g/lit urea,en
tobacco cater piller,plithora 350 ml/acr,en
"mealybug,aphids,whitefly and leafspot",spraying of malathion 400ml/200lt+curacron 400ml/200lt next avatar,en
asked about cotoon bacterial disease,recommended blitax@3gms/lit,en
"jassids, and mite",recommended omite 400 ml+ marker 400ml in 200lit water,en
"whitefly and leafhoppers,aphids in cotton",spraying of pride 100gms/200lt+markar[bifenthrin ]400ml/200lt,en
redenning of leaves and shedding in cotton,"spraying of magnesium 2kgs+urea 2kgs/200lt,next acephate 300gms/200lt",en
helicoverpa and growth in cotton,"spraying of proclaim 100gms,next19:19:19 1kg+isabian 400ml/200lt",en
rice leaf folder,recommended spray of takumi 120 gram/ acre in paddy,en
cotten cercospora leaf spot,recomended for 30 gr coc +1gr plantomycin /lit,en
asked about whitefly in  cotton,recommended polo@240gms/acre,en
grren pod borer,plithora  350 gr/acr,en
flower problem in cortton,recommended boron 2 ml 1 litre water,en
penu banka in cotton,"recommended to spray dimethoate(rogar, rogarin) 400 ml per acre",en
weather report of krishna district,recorded no rains,en
white mites in cotton,"spraying of oberon 200ml/200lt[1ml/1lt],fantacplus 200ml/200lt",en
cottan mealy bug,"recomended to spray acephate (antaf, artin, lucid )  300m grams per acre",en
cotton bacteria damage,coc@30g+ 1g streptocyclin @10 lit water,en
whitefly and aphids in cotton,spraying of pride 100gms/200lt+curacron 400ml/200lt,en
plant dying in cotton,spraying of bluecopper 600gms/200lt+plantomycin 100gms/200lt,en
any growth promoters in cotton,spraying of biozyme cotton 400ml/200lt or vipul 400ml/200lt,en
pod borer in cotton,recommended missile 2ml/lit water,en
improper growth in cotton,recommended multi k 5 grams for 1 litre water,en
"cotton whitefly, jassids","recommended ulala 80gm/acre
oberon 200ml/acre",en
flower droping in  cotton,recommended to spray planofix 4.5 ml/20 litre  ???????????? 20 ?????? ?????? 4.5 ml  ???????? ??????,en
13:0:45 is not mixing in water,it can be mixed in water,en
tobaco catterpiller in cotton,recommended plithora 350ml/acre,en
asked about virus pests,"recommended to spray thiomethoxome (actra, sitara,renova,) 40 grams per acre",en
cotton foliar spray,recommended spray of multi-k 5 gram + agromin max 5 grams/ litre in cotton,en
asked about coton pest,recomended proclaim@90gms/acre,en
control of domalu in cotton  and boran defivieny,emidacloprid 160 ml / acre   and    boran 3 gr / lit of water,en
mg deficiecy in coton,recommended to spray of magnesium sulphate 10 grams per litre,en
cotton  bacteria damage,coc@30+ 1g plantomycin @10 lit water,en
cotton boran def and mg def,borax 1 gr/lt water and  mgsulphate 10 gr/lt water,en
"drying of leaves, white fly",trizophos or prophenpphos,en
green leaf hoper,monocrotophousb,en
asked bout papaya market,your number is registered,en
water logged conditions in maize,coc 3gm/l of water,en
asked about sucking pest in greengram,recommended to spray dimethioate@2ml/lit,en
asked about cotton alternaria leaf spot: alternariamacrospora,"•tebuconazole – 1ml/litre 60, 90 and 120 days after sowing.",en
cotton sowing time in prakasham dsts,recommended for febraury month,en
asked about leaf eating caterpillar in cotton,recommended to spray chlorophriphos@2.5ml/lit,en
asked about crops to be sown in summer,recommended to sow grow ridge gaurd,en
asked about paddy blast,recommended to spray beam@120gm/acre,en
asked about growing cotton,suggested to grow cotton,en
"cotton sowing
time","cotton sowing
time-june-july",en
asked about maize fertilizers,recommended to apply 40kg of urea,en
asked about nutrient deficiency in cabbage,recommended to spray max@5gm/lit,en
drying of flower,recommended borax 1.5g/lit water,en
cotton white flys problem,"recommended to spray imidachloprid(confidor, tatamida , victor ,atom  ) 100 ml per acre",en
zn recommendation in cotton,recommended for 10-15 kg/acre,en
improve growth   in   cotton,spray 19 19 19   1kg / acre +  agromin max 1  kg / acre,en
leaf eating cp in cotton,chloropyriphos 3ml/lit water,en
heavy weedicide dose applied to control ?,recommended for urea 5grms/ 1 liter of water,en
micro nutrient deficiency in  cotton,spray  agromin max   5gr / lit of water,en
cotton leaf reddening,recomonded doasge mgso4 2gr/acre,en
cotton die back ?,recommendedd for blitox 3 grms/ 1 liter of water,en
cotton sucking pest ?,recommended for ulala 75 grms/ acre,en
asked cotton white flies,"recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre",en
sowing time of cotton in kharif,sowing time of cotton in kharif june-july,en
cotton sowing testing,may last week can be sown,en
cotton fertilizer mgmt,urea 25 kg and murate of potash 1 bag /acre,en
cotton nutrient deficency,recommended for multi-k or agrominmax or 19-19-19 1 kg/acre,en
maret rate activeted,activeted,en
cotton grasshopper damage,chloropyriphos 2 ml / liter,en
cotton green flys effect,acephate 300 gr/acre in  200 lt water,en
control of mg defiecncy in  cotton,spary  magnesium sulphuate   10 gr +  urea 10  gr / lit of water,en
weedicide for cotton at 2 months,not recomended,en
pandaku thegulu in cotton,"spray, megnesium sulphate 5 gr/l water + urea 10 gr/l water + potassium nitrate 10 gr/l water",en
mg difieciency in cotton,spreyv rec. dosage of mgso4,en
pre emargence  herbicide in cotton,"recommended to spray pendimethalin(stomp, pendigaurd,pendistar) 1.3 litre per acre",en
cotton boll size,recommended to spray 13-0-45 1kg/ac,en
znic deficncy of cotton,recommended to spray of zinc sulphate 2 grams per litre,en
fungal attack on leaves,recommended blitox 30g+2g plantamycin/10liter water,en
increase  the  growth   of cotton,spray 19 19 19   1  jg / acre,en
root rot disease in cotton,recommended  blitex 3g/litwater,en
magnesium deficiency in cotton plants,2 grams magnesiumsulphate and 5grams urea per litre water,en
white flies in cotton and black spots on leafs,"recommended to spray acephate (antaf, artin, lucid )  300 grams per acre  

recommended to spray 30 grams copper oxy chloride+ 1 gram streptocyclin per 10 litres",en
cotton pest problem,sprey reman 400ml/acr.,en
cotton magnesium defeciency,recommended to spray of magnesium sulfate 10 grams per liter water,en
cotton mg deeficiency,recommended to spray of magnesium sulphate 10 grams and urea 10 gram  per litre,en
weed management in  cotton,recommended to spray pendimethalin(stomp) 1-1.25 litre/acre,en
cotton root rot disease,copper oxy cholride 3g/litre of water,en
mosaic disease in cotton,magnasiumsulphte10gm+urea20gm in each liter water,en
post emergence herbicide in cotton,"recommended to spray  quizalopop ethyl(targa super) 400 ml per acre    + pyrithio back sodium (hitweed, theme ) 300 ml per  acre",en
cotton root grub damage,recommended to apply carbofuran 3g granules 8 kg / acre,en
zinc deficincy cotton,recommended to spray of zinc sulphate 2 grams per litre,en
cotton crop weedmanagement,recommended for manually done no chemicals after 45 days,en
weed management in cotton after 15das,azil-250 ml/acre/200 liters of water,en
kurnool root rot,drench  copperoxychloryde (coc)( blitox)3gm per l of water,en
about management of root rot in cotton,recomended copper oxi chloride (blitax)600 grams/200litre water,en
cotton sucking pest and tobacco cutworm,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
cotton fertilizer recommendations /acre,recommended dose / acre yuriya 85 kg + d.a.p 52kg+ potash 40 kg /acre,en
reduced boll size,sprey recommended boran 2-3gr per 1lit. water and multi-k 8kg per acre,en
boll development in cotton,apply rec. dosage 0f potash and planofix,en
red leaf of cotton,recommended to spray of magnesium sulphate1%+ 2% urea+ dap 1%,en
magnesium  deficiency cotton,recommended to spray of magnesium sulphate 10 grams and urea 10 gram  per litre,en
cotton water deficiecy,sprey rec. dosage of urea 2-3gr/1lt.water,en
virus dieses in cotton,"recommended to spray imidachloprid(confidor, tatamida , victor ,atom  ) 60 ml per acre",en
post emergence weedicide in cotton,spray pyrithiobac sodium 250 ml/l water,en
mg deficincy of cotton,recommended to spray of magnesium sulphate 10 grams and urea 10 gram  per litre,en
pre emargance herbicide in jute,recommended to spray fluchlorin 800ml per acre,en
mg  deficiency in    cotton,spray magnesium  sulphuate      10 gr  +  urea  10  gr / lit  of water,en
cotton jassid  damage,recommended to spray imidachlorid 100 ml/ acre,en
cotton cercospora leaf spot damage,recommended to spray saaf 2 gram /liter water,en
cotton disease problem and mg defieciecy in cotton,sprey rec. dosage of mgso4 10gr./1lit. water,en
control of   mealy bug in cotton,spray prophinophos   2ml / lit of  water,en
zinc  deficincy of cotton,recommended to spray of zinc sulphate 2 grams per litre,en
cotton pandaku disease,recommended to spray megnisium sulphate 10gm+2 gm urea one liter water,en
cotton sucking pest pro,sprey rec. dosage of confidor,en
control of leaf eating catterpiller   in cotton,spray cloropyriphos  2ml / lit of watrer,en
cotton tobacco catterpilar,recommended to spray  chloripyriphos 3ml/litre,en
cotton sucking pests organic,recommended neem seed kernel extraction 100-200litres for acre based on pest effect,en
weed control in cotton pre emergency,recommended to spray pendimethalin(stomp) 1-1.25 litre/acre,en
control of mg deficiency in cotton,spray  magnesium sulphuate   angd   urea  10  gr / lit of water,en
about root rot management in cotton,recomended copper oxi chloride (blitax)600 grams/200litre water,en
weeds problem in cotton,sprey hittuweed 250ml/acr.,en
cotton  pandaku tegulu,recommended to spray 10grams dap/liter water,en
root wilt in ccotton,recommended to spray copper oxy chloride (blitox) 600 grams per acre,en
anantapur weather report,hot with increasing cloudiness,en
control of  mg  d efficiency in cotton,spray magnesium sulphuate + urea 10 gr / lit of water,en
cotton boran defiencny,borax 1.5 grams / liter water,en
diseases problem in cotton,sprey rec. dosage of blitax 2-3 gr/ 1 lit. of water and planofix 5 gr./1 lit .of water,en
fertilizer usage at 30 days,recommended urea and poash application,en
magenesium deficiency in cottopn,recommended to spray of magnesium sulphate 10 grams per litre,en
can i sown small packat,you have to sown it,en
zn defieciency in cotton and weather report,sprey rec. dosage of znso4,en
plants are drying due to lack of rains,recommended for urea 10grms/lt,en
nutrients deficiency in cotton,megnisium sulphate 10grms + urea 10 grms/lt water,en
control of wilting in cotton,spray urea  5  gr / lit of water,en
mg  deficiency in cotton,spray  magnesium sulphuate  10  gr + urea  10 gr / lit of water,en
fertilizer dose of cotton,recommended urea 100 kg 40 kg mop,en
cotton zn defficiency,recomonded dosage znso4 2gr/lit water,en
cotton suking pest,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre",en
weed management in cotton(pre emergence),recommended to spraypendimethalin(stomp) 1-1.25 litre/acre/200 litre water,en
cotton  leaf roller,recommended to used chloripyriphos 500 - 600 ml / acre in 200 liter water,en
cotton bacterial leaf spot,recommended for blitox 30 gr+2 gr plantomycin/10 lit water,en
post emargence herbicide in cotton,spray quizalopop ethyl 2ml/l and hitweed 1ml/l,en
about cotton wilt,recommended to spray copper oxy chloride (blitox) 600 grams per acre,en
cotton pre emergence herbicide,"recommended to spray pendimethalin(stomp, pendigaurd,pendistar) 1.3 litre per acre",en
zinc defficiency in cotton,recommended to spray of zinc sulphate 2 grams per litre,en
mealy bugs  in cotton,acephate 300 gr/acre in  200 lt water,en
control of   wilt in cotton,spray  copper oxy chloride  3  gr / lit of water,en
micro nutrients deff. in cotton.,agrominimax 1kg/200 liter water per acre,en
sucking pest pro. in,ethione sprey,en
starting stage of cotton pest management,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre",en
magnesium deficiency in  cotton,recommended to spray of magnesium sulphate 10 grams per litre,en
about root rot in cotton,recomended copper oxi chloride (blitax)600 grams/200litre water,en
starting stage of cotton managmeent,blitox 3 gr/lt water  and planto mycin 1 gr/10 lt water,en
magnesium defincincy of cotton,recommended to spray of magnesium sulphate 10 grams and urea 10 gram  per litre,en
pest infestation in,"recommended to spray imidachloprid(confidor, tatamida , victor ,atom  ) 60 ml per acre",en
cotton red mite damage,"recommended for spray propirgite (omite,simbha ) 200 ml per acre",en
leaf  eating catter piller in greengram,"recommended to spray acephate (antaf, artin, lucid )  300 grams per acre",en
weed  management in cotton,recommended to spray pendimethalin(stomp) 1-1.25 litre/acre,en
p defieciency in coton,apply dap 25 kg/acr. and urea 5gr/1lit. water,en
n defieciency in cotton,apply 30kg urea/acr.,en
cotton  pandaku disease,recommended to spray megnisiumsulphate 10gm+2 gm urea /liter,en
cotton leafhopper management,recommended to spray acetamiprid   40 grams  /acre,en
stem application of monocrotophos for cotton,advised to apply monocrotophos @ 1:4 ratio to the stem just above the ground level,en
sucking pest mangement,sucking pest mangement-recommended to stem application with monocrotophos 100 ml+ water 400 ml or imidachloprid 10 ml +200 ml of water dosage,en
cotton thrips and jassids damage,recommended for spray flunicamide 75 ml/ acre,en
mg deficiancy in and cater pillars damage in cotton,"recommended to spray of magnesium sulphate 10 grams per litre    
recommended to spray dimethoate  400ml /200 liters of water /acre",en
cotton witefly management,recommended to spray difenthiuron 300 grams/acre for 200 liter of water,en
cotton aphid management,recommended to spray  acephate 300 gr/acre in  200 lt water,en
cotton tobacco caterpillar management,recommended to spray flubendamide  40 ml / acre,en
cotton white fly control management,recommended to spray flunicamide 75 grams per acre,en
sucking pest- thrips damage in cotton,recommended to spray pegasis 2milli/acre,en
leaf spot management in cotton,recommended to spray copper oxy chloride (blitox) 600 grams per acre,en
cotton crop post emergence weed management,recommended to spray propaquizafop 250-300 ml/acre,en
cotton alternaria leaf spot management,recommended to spray mancozeb   500-600 grams  per acre for 200 liter of water,en
boll worm damage in cotton,recommended to spary emamectin benzoate  100 grams per acre in 200 liter water,en
cotton antracnose management,recommended to spray carbendazim  200 grams per acre,en
cotton fusarium  wilt,recommended to spray copper oxy chloride  600 grams per acre,en
cotton flower drop and white flies is seen,recommended to spray naphathelene  acetic acid 1 ml in 4-5 litres water and acephate 300 grams/acre separately,en
weedcontrol of cotton das(12-15),recommended to spray propaquizafop(agil) 250-300 ml/200 l water acre,en
boron defeceincy in cotton,recommended to spray borax 1.5 grams/liter water twice in 7days,en
pinc bollwarm management in cotton,"recommended to spray emamectin benzoate  100 grams /200 liters of water / acre 
recommended to spray lambda cyhalothrin 400 ml /200 liters of water /  acre
recommended to spray spiromesifen  200ml /200 liters of water /acre",en
cotton bollworm management,recommended to spray novaluran+indoxicarb  350 ml per acre for 200 liter of water,en
cotton sucking pest management,recommended to spray imidachloprid 1 ml/3 liters of water,en
sucking pests on cotton,"recommended to spray imidachloprid(confidor, tatamida , victor ,atom  ) 160 ml per acre",en
about the cotton whitefly management,recommended to spray trizopus 2milliliters+5milliliters neem oil per liter water,en
cotton root rot control,recommended to use soil drench copper oxy chloride (blitox) 600 grams per acre in 200 liter water,en
cotton bollworm controll management,recommended to spray emamectin benzoate 100 grams per acre,en
post emergence weed manaagement,recommended to spray pyrithayobac sodium ( hit weed ) 300 milli liter  + quijalapop p ethyl ( targa super ) 300 milli liter /acre,en
thrips damage  in cotton,recommended to spray imidachloprid 60 ml per acre,en
cotton whitefly management,recommended to spray difenthiuron 300 grams/acre  for 200 liter of water,en
cotton fruit borer management,recommended to spray quinolphos 400 ml/acre for 200 liter of water,en
cotton thrips & mite management,recommended to spray sairomesiphin 200ml /acre,en
cotton weed management post emeregence,recommended to spray propaquizafop 250-300 ml/acre,en
cotton thrips  controll managemnt,recommended spray fipronil 2ml/litre of water,en
cotton root grub management,cotton root grub management recommended to apply carbofuran 3 g  granules  8-10 kg /acre,en
cotton pre emergence weed management,recommended to spray pendimethalin 5 milli liter / liter water,en
leaf  hopper  management in cotton,recommended to spray   monocrotophos 400 ml / acre,en
cotton sucking pest & root rot   management,"recommended to spray flunicamide  75 grams / acre   &

     recommended  to drench  coppor oxy chloride  3 gm / lit of water",en
tobacco caterpillar  of cotton,recommended to spray chloripyriphos 500 ml/200l water acre,en
about management of the alternaria leaf spot in cotton,"recommended to spray mancozeb (dithane m-45, indofil m-45, manjet)  500-600 grams  per acre in 200 liter of water",en
cotton pink bollmorm,"cypermetrin (cyperkill ,cyper guard) 1 ml/lt water",en
cotton time of sowing (nellore district region),recommended to sowing time month of febraury,en
trade name of phosalone,recommended jolen,en
"spodoptera/
red hairy of cotton",suggested to spray thiodicarb @ 1.5 ml/l or spinosad @ 0.4 ml/l or emamectin benzoate @ 0.5 ml/l of water and also adopt poison baiting with rice bran @ 10 kg + 500g jaggery + 500 g carbaryl or monocrotophos @ 500 ml or methomyl @ 300 g or thiodicarb @ 500 g /acre made into small balls and applied at the plant base in the evening hours,en
pink bollwarm in cotton,recommended to spray thiodicarb 1.5 gram per litre,en
fruit borer infestration in cotton,flubendamide-40ml/acre/200liters of water,en
pink bollworm in cotton,recommended to spray chlorantriniprolu  (corazen) 40-60 ml/acre,en
about management of the cotton boll worms,recommended to spray flubendamide(fame) 40-50 ml per acre,en
cotton pink bowl warm  damage,recomended to spray trizophas 2.5 ml /liter water,en
about the fruit borer in cotton,recomonded for control fruit borer in cotton to spray trizopus 2 milliliters/liter water,en
bollwarms and thrips in cotton,"recommended to spray flubendamide(fame) 40-50 ml per acre for bollwarms and  recommended to spray difenthiuron(polo,pegasus) 300 grams/acre for thamara purugulu",en
cotton bollworm  and mealy bug,"polo 300 grams /acre in 200 liter  water recommended to spray wettable sulphur(sulfex, sultop, )  600 grams per acre",en
cotton boll damage,"cypermetrin (cyperkill ,cyper guard) 1 ml/lt water",en
cotton bollworm damage,"recommended to spray propiconazole (tilt, radar)  200 ml per acre",en
about the flower drop in cotton,recomonded for control flower drop in cotton to spray planapix 50 ml/liter,en
cotton pink bollworam,"recommanded spray cypermetrin (cyperkill ,cyper guard) 1 ml/lt water",en
cotton pink bowl warm,recomended to spray trizophas 2.5 ml/liter water,en
cotton  pink boll boll worm,recommended to spray corajen 60 milli liter / acre,en
pink borer in cotton,recommended lambda-cyhalothrin 1.5 ml/1 liter water /acre,en
cotton mg deficiency and pink bollworm,"recommended spray mgso4 10g/lit-water-and pink worm  
cypermetrin (cyperkill ,cyper guard) 1 ml/lt water",en
adoni cotton market information,"recommended to adoni cotton market rate 08/01/2016 
 min =  3853 max = 4789 avg = 4366",en
cotton market prices,cotton market price at adoni: min:3860 rs max:4802 rs avg:4344 rs,en
pionk boll worm in cotton,recommended to spray flubendamide(fame) 40-50 ml per acre,en
cotton growth & development,recommended to spray multi-k 5gm / lit,en
about management of the mealy bug,recommended for spray profenophos 400 ml / acre,en
pink bollwarm damage in cotton,recommended to spray flubendamide(fame) 50 ml per acre in 150 litres of water,en
cotton   pink bowl warm damage,recommended to spray trizophos 2.5 ml/liter water,en
about the  cotton fruit borer,recomonded for control fruit borer to spray thiodecarb 1.5 grams/liter,en
about management of the pink bollworm,recommended to spray flubendamide(fame) 40-50 ml per acre,en
white fly  in cotton management,recommended to spray difenthiuron  300 grams/acre for 200 liter of water,en
cotton root management,cotton root management -recommended  to drench  coppor oxy chloride  3 gm / lit of water,en
cotton white fly management,recommended to spray imidachloprid  60 ml per acre for 200 liter of water,en
white fly attack in cotton,recommended to spray acephate 300 grams /acre,en
white fly management in cotton,recommended to spray difenthiuron  300 grams/acre for 200 liter of water,en
cotton thrips management,"recommended to spray imidachloprid(confidor, tatamida , victor ,atom  ) 60 ml per acre",en
cotton -fertizer dosage,explained fertilizer dosage in cotton,en
cotton sucking pest controll management,recommended for spray acephate 300 gr/acre in  200 lt water,en
cotto weed management,recommended to spray targa super 400 milli liter/acre at 15-20 days after sowing,en
weed management with chemicals,recommended to spray quizalopop ethyl 300 ml per acre,en
cotton aphids sucking pest management,recommended spray fipronil 2ml/litre of water,en
