QueryText,KccAns,Language
thrips infestation in greengram,"recommended to spray acephate (antaf, artin, lucid )  300 grams per acre",en
aphids attack in greengram,"recommended to spray imidachloprid(confidor, tatamida , victor ,atom  ) 160 ml per acre",en
flower increasing in redgramm,recommended to  spray multi k,en
green gram pest,"recommended to spray fipronil(regent, billgran, salvo) 400 ml per acre",en
trips in green gram,recommended for fipronil 400ml/acre,en
dieing of gram,drenching with 3g of copper oxy chloride in one liter of water,en
asked about weedicide in greengram,recommended to spray imazitapyr (pursuit ) 400 ml per acre,en
control of  spodeptera in green gram,spray larvin  300 gr / acre,en
green gram powdermildew,dinocap(kerathane) 400 ml per acre,en
weedicide at 20 days,recommended no weedicide after 20days,en
asked green gram weed managemen,recommended to spray imazitapyr (pursuit ) 400 ml per acre,en
sucking pest in green gram +-,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre",en
greem gram pad borer,"recommended for chlofenpyrphos  (intraprid, lepido) 300 ml per acre",en
asked about greengram varirities,recommended to lgg-407,en
greem gram pod borer,procliam 100 gr/acre in 200 lt water,en
greengram crop protection,recomended for rogar 2ml/lit water,en
nutrient deficiency in green gram,spray agromn max   1 kg / acre +  19 19 19   1kg / acre,en
asked about aphids in greengram,recommended to spray acephate@1gm/lit,en
green gram leaf  e c p,acephate 300 gr/acre in  lt water,en
green gram powderymildew,recommended to spray dinocap(kerathane) 400 ml per acre,en
cow urine spraying time in green gram,cow urine spraying time in green gram at 25-30th day plants,en
cater piller in green gram,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre",en
white leaf hopper,choropyriphous,en
virus disease in green grams,recommended spray of confidor 60 ml/ acre in green gram,en
asked about foliar spray in greengram,recommended to spray urea@5gm/lit,en
greengram leaf spot,"recomended in dimethoate(rogar, rogarin) 400 ml per acre",en
trips on greengram,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
weed management at 30 days,recommended no weedicide at 30 days,en
holes on leavs,plithura,en
greengram stem rot,recommended to blitox 3gm /lit,en
asked green gramyellow mosaic -mungbean yellow mosaic virus,"spray methyl demeton 25 ec 500 ml/ha or dimethoate 30 ec 500 ml/ha or thiamethoxam 75 ws 1g/3 lit and repeat after 15 days, if necessary.",en
asked about weedicde in greengram,recommended to do takeup handweeding,en
asked about soiltesting in kurnool,"yemmiganur	-	8096697407	08512-228383	assistant director of agriculture, (soil testing laboratory) p.d & d farm, mantralayam road, yemmiganoor-518360, kurnool district.",en
green gram leaf blast,"recommended to spray dimethoate(rogar, rogarin) 400 ml per acre",en
grwoth in green gram,"recomended for multi k 5grms/lt water, n.p.v 200ml/acre, mono 500ml+ 5kg thavudu+ off kg bellam, neem oil 1lt/ acre",en
askeda bout greengram market rates,rate is 7000,en
wild boar attack in red gram,recommended ecodan 1lit /100lit water,en
control of yellowing in green gram,spray  urea   5  gr / lit of water,en
green gram        fertilizers,spray 19 19  19     1  kg  / acre,en
seed  rate  of green gram,green gram seed rate 6  to  7  kgs/ for summer crop,en
green gram leaf webber,recomended for monocrotopus 1.5ml/litwater,en
asked about greengram sowing,recommended to sow in january,en
gren gram crop sowing time,recomended for jan feb,en
white flies  in green gram,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre",en
block spots on leaves in green gram,"recommended for saaf 400grms/acre
recommended to  spray multi k",en
folding leaves in green gram,"recommended to spray fipronil(regent, billgran, salvo) 400 ml per acre   
saaf 400grms/acre",en
tomato spotted wilt virus,recommendedm to  methyl dematon 2ml/lit,en
borers in grengram,"spinosad(tracer spinter , charge  ) 75 grams  per acre",en
asked about greengram fertilizer,recommended to apply 16kg urea,en
green gramleaf curl,"recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre",en
yellow mosaic -mungbean yellow mosaic virus,"•spray methyl demeton 25 ec 500 ml/ha or dimethoate 30 ec 500 ml/ha or thiamethoxam 75 ws 1g/3 lit and repeat after 15 days, if necessary.",en
gall midge in greengram,trizophos (hostathion  titan ) 250 ml/lt water,en
asked about growth in green gram,recommended to spray triple 19,en
post emerjence weeds in green gram after 6o days,no any herbicides after 60 days,en
nem oil aplication,recomended nem oil 1liter/acre,en
yellowing in green gram,"recomended to spray agromin max 5grams/litre    
recommended spray urea 5-10 grams/litre",en
green gran upper leaf curl,recomonded doasge pegases 300gr/acer,en
yellow mosaic in greengram,recommended for trizophas 2 ml/l,en
spots on leaves in green gram,"recommended to spray chlorothalanil(kavach, daconil, bravo)  400 grams per acre",en
asked about greengram,recommended to use urea upto 5kg/acre,en
blossom midge in green gram,"recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre",en
aphids damage in green gram,"recommended to spray thiomethoxome (actra, sitara,renova,) 80 grams per acre",en
aphids dame in green gram,"recommended to spray thiomethoxome (actra, sitara,renova,) 40 grams per acre",en
green gram leaf  miner,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
block spots on green gram,recommended to spray 30 grams copper oxy chloride+ 1 gram streptocyclin per 10 litres    10 ??????? ?????? 30 ???????? ????????? ????? ?? ???? ??????????????????,en
asked about market updates,your number is updated for market information,en
greengram sucking pest,recomended forabamectin (dynamite) 160 ml per litre,en
grwoth in pesara,"recomended for n.p.k 5grmmulti k 5grms/lt waters,",en
weedicides in black gram,no weedicides after 50 days,en
powdery mildew in greengram,wettable sulphur 3gm/lit.,en
green gram weed managemant,recommended to spray quizalopop ethyl(targa super) 400 ml per acre,en
plant sucking pest,"recommended to spray thiomethoxome (actra, sitara,renova,) 40 grams per acre",en
asked about flowering in green gram,recommended to spray multik@5gm/lit,en
control of spodepera in green gram,spray larvin 300 gr/ acre,en
sucking  pest in  green gram,"recommended to spray imidachloprid(confidor, tatamida , victor ,atom  ) 50 ml per acre",en
green gram rust,recomoded dosage feso4 5gr/10lit water,en
control of  podery mildew in green gram,spray micro butanil   100 gr / acre   leda   kerathion 100 ml / acte,en
green gram sheath rot,blitox 600gr/acre in 200 lt water,en
green gram  growth,recomended in multi k 1kg/acer,en
wilt in green gram,recommended to spray copper oxy chloride (blitox) 600 grams per acre,en
asked about anthracnose in greengram,recommended to spray blitax@30gm and 1gm streptocyclin in 10lit,en
askd about whitefly in greengram,"recommended to spray dimethoate(rogar, rogarin) 400 ml per acre",en
leafhoppers in greengram,recommended spray of acephate 300 grams/ acre in green gram,en
2months after  weed management,not  recommended,en
"sucking pests
in green gram","marshal 300ml/acre
to take advantage of ussd feature * 491 * 103 # on your mobile you have to dial the number, then follow the instructions you find information about the services appropriate choice (1-8) can get elected.

market information 18002082081",en
asked about aphids in greebngram,recommended to spray acephate@1gm/lit,en
asked green gram sucking pest,"recommended to spray dimethoate(rogar, rogarin) 400 ml per acre",en
control of yellowing in  green gram,spray  agromin max   5 gr / lit of water,en
green gram weedicid e,recommended to spray quizalopop ethyl(targa super) 400 ml per acre,en
powder mildew in greengram,recommended to spray dinocap(kerathane) 400 ml per acre,en
midges in green gram,trizophos (titan  hostathion )300 ml/200 lts water,en
weedicide   in green gram,recommended to spray pendimethalin    1  lit        / acre,en
green gram irrigation management,"recommended for flowering time,",en
leaf roller attack in greengram,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
leaf eating caterpillar in greenfram,recommended to spray nagata 300 ml acre,en
about management of the helocoverpa,"recommended to spray chlorpyrphos(korban, dursban, lethal,  radar) 500 ml per acre",en
growth in greengram.,agromin max 1kg/acre in 200 lt water,en
green gram larval infestation,recommended to spray chloripyriphos 500 ml/acre,en
seed treatment for  greengram,30 grams of carbosulfan (marshall) per kg of seed,en
micro nutrient deficiency  in green gram.,recomended to spray agromin max 5grams/litre,en
yellow vein mosaic,acephate 300 gr/acre in  200 lt water,en
green gram shoot rot,"recommended to spray acephate (antaf, artin, lucid )  300 grams per acre",en
jassids in greengram,"recommended to spray quinolphos(ekalux, flash, dhanulux,quinguard) 400 ml per acre",en
green gram cercospora leaf spots,recommended to spray saaf 400 gr/acre in 200 lt water,en
pod borer problem in green gram,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
"yellow mosaic
(pallaku tegulu) in greengram  control measures",spray monocrotophos @ 1.6ml/l or acephate @ 1.5g/l or triazophos @ 2ml/l of water to control the vector (whitefly).,en
green gram stem borer,recommended to spray chlorantriniprolu  (corazen) 40-60 ml/acre,en
stem borer in green gram,recommended to spray thiochloprid (alanto)  250 ml per acre,en
green worm in green gram,"recommended to spray quinolphos(ekalux, flash, dhanulux,quinguard) 400 ml per acre",en
gren gram  helicoverpa damage,monochrotophos 1. 6 milli liter / liter water,en
about management of the leaf eating bettels,"recommended to spray acephate (antaf, artin, lucid )  300 grams per acre",en
"yellow mosaic
(pallaku tegulu) in greengram",spray monocrotophos @ 1.6ml/l or acephate @ 1.5g/l or triazophos @ 2ml/l of water to control the vector (whitefly).,en
yellow mosaic in green gram.,recommended to control sucking pests .,en
spodoptera in greengram,"recommended to spray spinosad(tracer spinter , charge  ) 75 ml  per acre",en
green gram ymv damage,remove effected plants & spray acephate 1. 5 gram / liter water,en
about management of the green gram ymv,"recommended to spray acephate (antaf, artin, lucid )  300 grams per acre",en
green gram leaf foldar,recommended for spray emamectin benzoate ( proklin ) 100ml /acre,en
sucking pest problem in greengram,acephate 300 gr/acre in  200 lt water,en
ymv problem in greengram,recommended to spray for vector control - dimethoate(rogar   rogarin)400ml/acre and acephate 300 gr/acre,en
greengram of  leaf eatting caterpiller,"recommended to spray neemoil(azadi,nimbicidin, rakshak) 1 litre200water  per acre",en
green gram sucking pest&leaf spot,"recommended to spray acephate (antaf, artin, lucid )  300 grams per acre   recommended to spray mancozeb (dithane m-45, indofil m-45, manjet)  500-600 grams  per acre",en
leaf eating catterpiller of green gram,"recommended to spray phoslone (jolone, faslone) 600 ml 200 l water per acre",en
for growth of green gram,multi-k(13-0-45) 1 kg/acre in 200 liter water,en
yellow mosaic vius,recommended to spray dimethoate(rogar) 400 ml/acre,en
about management of the helicoverpa and spodoptera in green gram,recomended to spray emamectin benzoate (proclaim) 100 grams/acre in 200 lt water,en
pest damage in green gram,"recommended to spray acetamipride(pride, manik,vermit) 40 grams per acre",en
green gram moisture improvement,recommended for spray urea 5 gram/ 1 liter of water,en
green gram yellowing  of leaves,recommended to spray   monocrotophos 400 ml / acre,en
leaf crickle diseas in green gram,recommended to spray dimethoate(rogar) 400 ml/acre,en
yelow mosaic virus in green gram,"spray methyl demeton 25 ec 500 ml/ha or dimethoate 30 ec 500 ml/ha or thiamethoxam 75 ws 1g/3 lit and repeat after 15 days, if necessary.",en
helicoverpa damage in green grem,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre",en
yellowing of leaves of green gram,recommended to spray chemicals to control sucking pests.,en
sucking pest problem in green gram,recommended to spray acephate 300 gr/acre in  200 lt water,en
green gram sucking,recommended for spray conpidar 150ml /acre,en
herbicide use in greengram crop at 15-20 days,recommended to spray phenoxy  prop-p-ethyl (whip super ) 200 ml acre,en
flower eating caterpillar,"recommended to spray quinolphos(ekalux, flash, dhanulux,quinguard) 400 ml per acre",en
about seed treatment in green gram,30 grams of carbosulfan (marshall) per kg of seed,en
sucking pest damage in chillies,acephate 300 gr/acre in  200 lt water,en
greengram seed rate,6-7 kg/acre (10-12kg/acre rice fallow)   65-70 days 5-6 quintals/acre   ),en
green gram helicoverpa dmage,monochrotophos 1.6 milli liter /liter water,en
pest  damage in green gram,"recommended to spray propinophos (curecron, profex,don, bolero)  400 ml per acre",en
pod borer problem in greengram,recommended to spray chloropyriphos 500 ml/acre or quinolphos 400 ml/acre,en
seed treatment in greengram crop,recommended to apply carbosulfan 30gr/kg seed,en
green gram moister improvement,recommended for spray urea 5 grams/ 1 liter of water,en
for better growth in green gram,"spray, urea 10 gr/l water",en
thrips damage in green gram,recommended to spray dimethoate(rogar) 400 ml/acre,en
"yellow mosaic
(pallaku tegulu) in breen gram","yellow mosaic
(pallaku tegulu)	spray monocrotophos @ 1.6ml/l or acephate @ 1.5g/l or triazophos @ 2ml/l of water to control the vector (whitefly).",en
pallaku disease in green gram,"spray, acephate 300 gr + monocrotophos 250 ml/acre",en
thrips attack in greengram.,"recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre",en
ymv problem in greengram crop,for ymv vector controlrecommended to spray acephate 300 gr/acre,en
black gram  yellow mosaic  virus,remove effected plants and spray  acephate 300 gram / acre,en
about management of the spodoptera in green gram,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
greem gram yellow mosaic,"recommended to spray imidachloprid(confidor, tatamida , victor ,atom  ) 100 ml per acre",en
"yellow mosaic virus in greemn gra,m",recommended to spray dimethoate(rogar) 400 ml/acre,en
sucking pest of greengram,"recommended to spray neemoil(azadi,nimbicidin, rakshak) 1 litre200 water  per acre",en
tobaco caterpilar problem in green gram,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
leaf hopper:of block gram,spray the infested crop with methyl-o- demeton 750 ml in 700 - 1000 l water per hectare,en
leaf eating caterpillar infestation in green grsam,proclaim-90gm/acre/200liters of water,en
nutrient mabnagement in green gram,multi-k-1kg/acre/200liters of water,en
weed managament in green gram,recommended to spray lagan 300ml/ acre,en
green gram yellow mosaic and gram pod borer,"recommended to spray dimethoate(rogar) 400 ml/acre and spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre",en
helicoverpa damage in green geram,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 400 ml per acre",en
white flie sinfestation in green gram,"recommended to spray acephate (antaf, artin, lucid )  300 grams per acre",en
green  gram growth,recomonded doasge multi k 1kg/acre,en
aphid damage in green grams,"recommended to spray dichlorovas (nuvan, doom, fume, lava) 250 ml per  acre",en
greengram helicoverpa damage,monochrotophos 1.6 ml / liter,en
green gram starting stage,blitox 30 gr/10 lt water & plantomycin 1 gr/10 lt water,en
pest infestation and control measure,spraying of chlorophyripos 2.5ml/liter of water,en
control of wilting symptoms in green gram  due to  heavy sun shet,spray urea 10  gr / lit of water   leda  potasium nitrete    10 gr / lit of water,en
mosaic virus in green grams,dimethoiate (rogar)400 ml/acre in 200 lt water,en
pulses pod borer,"recommended to spray quinolphos(ekalux, flash, dhanulux,quinguard) 400 ml per acre",en
leaf eating  catter pilleer in greengram,"recommended to spray novaluran (reman, nova, sicissors ) 400 ml per acre",en
green gram tobacco caterpillar damage,recommended to missile 90gm/acre,en
green gram defoliaters,recommended to emulsifiers,en
green gram yellowing of leaf,recommended to blitox 3grm/lit water,en
`green gram pod borer,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
green gram storage pest,"recommended to spray malathion( cythion,chemithion,more ) 5ml/l on gunny bags",en
white fly damage in green gram,"recommended to spray imidachloprid(confidor, tatamida , victor ,atom  ) 100 ml per acre",en
for flowering in green gram,recommended for multi k (13-0-45) 1kg/acre,en
for floweing in green gram,recommended for multi k (13-0-45) 5grms/lt water,en
helocoverpa in green gram,recomended plithora 350ml/acre,en
gram pod borer in green gram,plithora 350ml/acre,en
green gram damage,monocrotophas @1.6ml/lit water,en
maaruka in green gram,recommended spray of profix 2ml + nuvan 1ml per acre in green gram,en
15 days after  weed management,recomended persut 400ml/acre,en
yellowing of leaves in greengram,spraying of z-78 500gms/200lt,en
recommended to spray imazitapyr (pursuit ) 400 ml per acre   ??????????? (?????? ) ????? 400 ??????  200 ??????? ?????? ????? ???????? ??????,recommended to spray imazitapyr (pursuit ) 400 ml per acre   ??????????? (?????? ) ????? 400 ??????  200 ??????? ?????? ????? ???????? ??????,en
asked about bacterial disease in greengram,we recommended blitax 3gms and 100milligrams plantomycin in litre water,en
green gram bugs,recomanded in chloripyripas 2.5ml/liter,en
virus control in green gram,recommended spray of confidor 80 ml/ acre in green gram,en
greengram leaf cater piller,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
rot rot in gren gram,recommended to spray copper oxy chloride (blitox) 600 grams per acre,en
viral disease in green gram,"recommended to spray dimethoate(rogar, rogarin) 400 ml per acre",en
asked about pest in green gram,recommended chlorophriphos@2.5ml/lit,en
leaf eating cater pillars in green gram,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
aphids in green gram,recommended spray of confidor 80 ml/ acre in green gram,en
aphids in greengram,spraying of pride 100gms/200lt,en
seed treat ment in  green gram,recommended carbosalphan 30g/kg seed,en
yellow mosaic virus green gram,recommended monochrotophos 2 ml /lt water,en
catterpiller  in pesara,recomended chloripyriphos 500ml/acre,en
green gram yield,we said 5 to 6 q /acre,en
green gram chitha purugulu,recommended chloropyriphos @ 1.2ml/lit,en
asked abou fungal disease,recommended carbendazim@2gms/lit,en
"sucking pest
in green gram",monocrotophas 1.6 ml/l + acephate 1.5g/l,en
asked about greengram  pest,recommended chlorofiriphos@2.5ml/lit,en
seeking crop for time,"recommended green gram
contact 0877 – 2248739 -tirupati
0877 – 2276240---perumallapalli",en
sucking pest in g gram,dimethoate 400ml/200lts water (rogar  rogarin),en
mosaic virus in green gram,recomended confidor 3ml/10lit water,en
control of pachhapurugu in green gram,plethora 300ml / acre,en
leaf spots in greengram,recommended saaf 2 gram for 1 litre water,en
rot in green gram,copper oxy chloride (blitox) 600 grams per acre,en
"powdery mildew, helicoverpa damage in green gram",recommended sisthane 100 grams and proclaim 100 grams for 200 litre water,en
caterpillar and thrips in green gram,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre 
recommended to spray acephate (antaf, artin, lucid )  300 grams per acre",en
pre emergence weeds in green gram,pendimethalin 30% 1 liter /acre,en
greengram sucking pests,recommendfed to rogoar 2ml acephate 2.5gm/lit,en
asked about fruit borer in green gram,recommended to spray chlorophriphos@2.5ml/lit,en
spots on greengram,"mancozeb (dithane m-45, indofil m-45, manjet)  500-600 grams  per acre",en
caterpillar and powdery mildew in green gram,"recommended to spray dinocap(kerathane) 400 ml per acre    
recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
green gram fruit drop,"recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre",en
pallaku tegulu in greengram,"mancozeb (dithane m-45, indofil m-45, manjet)  500-600 grams  per acre",en
for storage of green gram,"recommended to spray malathion( cythion,chemithion,more ) 400 ml per acre",en
greeen gram pod borer,recommended to missile 90gm/acre,en
asked about green gram varities,recommmended to grow lgg 460,en
asked about greengram varieties,recommended to contact your nearby ao officer,en
powdery mildew in pulses,dinocap(kerathane) 400 ml per acre,en
mealy bug in green gram,"recommended to spray propinophos (curecron, profex,don, bolero)  400 ml per acre",en
black spot in green gram,spray 30 grams copper oxy chloride+ 1 gram streptocyclin per 10 litres,en
yellow virus in green gram ?,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre",en
green gram flies,"recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre",en
holes in green gram ?,recomended for chloropyripos 2.5 ml/ liter of water,en
geengram weed management,recommended to pusrute 200ml/acre,en
greengram leaf folder,recomended for regent 2gr/lit water,en
weddicide at 30days,recommended no weedicide removal is better,en
asked about about leaf eating caterpillars in green gram,recommended to spray chlorophriphos@2.5ml/lit,en
asked about thrips in greengram,recommended to fipronil@2ml/lit,en
green gram fruit borer and powdery mildew,"triazophos (hostathion, titan, sutathion) 300 ml per acre
   dinocap(kerathane) 400 ml per acre",en
bacterial leaf blight: xanthomonas phaseoli in greengram,spray 30 grams copper oxy chloride+ 1 gram streptocyclin per 10 litres,en
grengram white fly,"acephate 1,5 gr/lit water",en
caterpillars in green grams,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
gren gram borer,"recommended to spray dichlorovas (nuvan, doom, fume, lava) 250 ml per  acre",en
caterpillars in greengram,"carbaryl(sevin, thanvin, krivin,) 600 grams per acre",en
asked about green gram market rates,your number is registered for market information,en
semi lopper in green gram ?,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
recommended crops for summer,"recommended for blackgram,greengram,nuvvulu,tomato,brinjal",en
greengram cascuta control,recommended for to spray parsuit 200 ml/ac at 20 days after sowing,en
black gram  seed treatment,recommended to 30gm carbosufan and 2.5gm capton/kg seed,en
yello mosaic in green gram,remove effected plants,en
powderymildew and blossom midge in green gram,"recommended to spray dinocap(kerathane) 400 ml per acre   ?????????? (??????)   ???????? 400 ?? ???  200 ??????? ?????? ????? ???????? ?????? 
recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre   ?????????? ??????? (???????????, ??????, ??????????) ??????? 300 ?????? 200 ??????? ?????? ?????  ???????? ??????",en
leaffolder in greengram,chlorypyriphose 2ml/l of water,en
green gram yellow mosaic virus damage,remove effected,en
stem & pod borer in green gram ?,recommended to used chloripyriphos 6ml/litre for root drenching,en
control of spodeptera in green gram,spray   mono crotophos  1.6  ml / lit of water,en
powdery mi8ldew in greengram,"kerathin 1ml/lit water , bavistin 1g/lit water",en
weedicide in  field,spray   glycil 8 ml / lit of water,en
green gram growth and powdery mildew,"recommended to  spray multi k   

 spray propiconazole (tilt, radar)  200 ml per acre",en
green gram  yellow vein mosaic,recommended to rogoar 400ml/acre,en
asked about leaf spot in green gram,recommended to spray mancozeb@2gm/lit,en
asked about green gram,recommended to spray blitax 30gm and 1gm in 10lit,en
asked about crops in summer,recommended to grow blackgram,en
caterpillar and for flower in green gram,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre  
recommended to spray acephate (antaf, artin, lucid )  300 grams per acre   
""recommended to  spray multi k (13-0-45) 1kg/acre in 200 lt water",en
gren gram starting stage,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre",en
asked about whitefly in green gram,recommended to spray dimethioate@2ml/lit,en
caterpillar in greenghram,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre",en
flower drop in greengrams,recommended for planofix 5ml/20 ltr of water,en
control of leaf folder in green  gram,spray cloropyriphos  500 ml / acre,en
leaf eating catrpillar,chloropyriphos 2.5ml /liter water,en
caterpillars in green gram,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
green micro nutrient deficiency,recomended to spray agromin max 5grams/litre,en
green gram 9 chittu purugulu ),"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre  ??????????????(???????? , ?????????, ????? , ????????, ?????? ) ??????? 500 ??????  200 ??????? ?????? ????? ???????? ??????",en
yellowing of green gram,recommended for agromin max 1kg/acre,en
asked greengram mosaic virus,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre",en
green gram downy mildew,recomonded dosage redomil gold 2gr/lit watyre,en
wilt in gram,recomended blitox 3gm/lit water,en
green gram pod  borer,"chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
green gram nutrients,spray  19 19 19 5 gr / lit of water + agromin max   5gr / lit of water,en
green gram cater pillar,recommended to neem oil 1lit/acre,en
caterpillar in green gram and growth,"chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre  
acephate (antaf, artin, lucid )  300 grams per acre",en
green gram pallaku disese,"recommended to monocrotophos(nuvacron, phoskil, luphos) 400 ml per acre",en
green gram season for summer,recommended to season for march is the last month,en
green gram caterpiller,"recommended to spray propinophos (curecron, profex,don, bolero)  400 ml per acre",en
green gram leaf eating pillers,chloripyriphos 2.5 ml/lt water,en
leaf eating caterpillr,recommended to spray chloropyriphos 2.5ml /liter water,en
asked about trichoderma viridae,recommended 95 kg dung + 5 kg  trichoderma viridae,en
ants in green gram,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
black gram yellow vien mosaic virus,recommended to rogoar 400ml/acre,en
green gram sowing time re,recomended for june-july,en
green gram leaf eating pests,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre 
  
recommended to  spray multi k",en
green gram micro nutrient deiciency,recomended to spray agromin max 5grams/litre,en
starting stage of green gram,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre",en
greengram storage pest,recommended for malathian 2ml/lit water,en
disease attack in green gram,"recommended to spray hexaconazole(contaf, anvil)  400 ml per acre",en
green gram tobbaco cater piller,recomonded dosage plithora 350ml/acere,en
wilt in grams,recommended for coppor oxy chloride (blitox) 600 grams/acre,en
post emergence weed management in green gram,"spray, imazithapyre (pursuit) 300 ml/200l water/acre",en
sucking pest and aphid damage,recommended rogar 400ml/acre,en
about management of whitefly and growt in green gram,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre    
for growth multi-k(13-0-45) 1 kg/acre in 200 lt water",en
pulses in yellow mosaic,recommended for to spray acephate 1.5 g and imidachlopride 0.5 ml per liter water,en
ymv control in green gram,"recommended to spray dimethoate(rogar, rogarin) 400 ml per acre",en
mite damage in pulses,"recommended to spray dicofal(kelthane, mite, hillfol) 1000 ml per acre",en
control of  stored  grain pest  in  green gram,put   the   neem leaves  in   gunny bages  which is  filled  with green grams,en
greengram leaf eating caterpiller,recommanded for chloripyriphas 500 ml/ac,en
control of  micro nutrient deficiency in grren gram,spray  agromin max    5gr / lit of water,en
sowing time variety,sowing timejune to july variety l.g.g407.l.g.g460,en
pallak tegulu in green gram,sprey rec. dosage of  trizophas 1.5ml/1lit water and dimethioate 2ml/1lit water,en
green gram sucking pest and yellow mosaic,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre",en
green gram leaf  eating catter piller,spray lambda syhalothrin  250  ml / acre,en
aphid in greengram,recommended for imidachloprid o.3 mll/lit water,en
for growth in green gram,recommended for multi k (13-0-45) 1kg/acre,en
tobacco catterpiller in green gram,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
weed managemant in green gram(30 days crop),not recommended,en
weed maanagement in green gram,recommended to spray imazitapyr (pursuit ) 400 ml per acre,en
yelloe mosaic virus contol in green gram,"recommended to spray dimethoate(rogar, rogarin) 400 ml per acre",en
flower drapping in green gram,sprey rec. dosage of planofix 10ml/1lit. water and formula-4   5gr./1lit.water,en
black spots in grams,recommended to spray copper oxy chloride (blitox) 600 grams per acre,en
sucking pest problem in grrengram,sprey rec. dosage of ulala75gr/acr,en
sprey fertilizers in pulses,recommended for multi -k or 19-19-19 or agrominmax any one spray 1 kg /acre,en
green  gram  white fly damage,"recommended to spray acephate (antaf, artin, lucid )  300 grams per acre",en
management of thrips in greengram,monocrotophos(nuvacran )1.6 ml/lt water,en
helicoverpa  in greengram,"recommended to spray chlorpyrphos(korban, dursban, lethal,  radar) 500 ml per acre",en
pest dsamage in green gram,recommended to spray flubendamide(fame) 40-50 ml per acre,en
green gram  virus damage,recommended to spray triazophos  300 ml per acre,en
green graam white fly management,green graam white fly management -recommended to spray acetamiprid   40 grams  /acre,en
green gram pod borer damage,recommended to spray  lambda cyhalothrin   300-400 milli liter / acre,en
sucking pest damage in pulses,"recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre",en
green gram pest   damage,recommended to fipronil(regent)400 ml/acre  in 200 liter water,en
greengram tobacco caterpillar,recommended to spray neem oil 1 litre in 100 litres of water,en
ymv damage in green gram,recommended to fipronil(regent)400 ml/acre  in 200 liter water,en
green gram sucking pest controll management,recommended to spray acetamipride 40 grams per acre,en
"yellow mosaic
(pallaku tegulu)greengram",spray monocrotophos @ 1.6ml/l or acephate @ 1.5g/l or triazophos @ 2ml/l of water to control the vector (whitefly).,en
weedicide for green  gram,recommended to spray quizalopop ethyl 400 ml per acre,en
green gram maruka vitrata damage,recommended to spray lambda cyhalothrin  300-400 milli liter /acre,en
