QueryText,KccAns,Language
red gram growing,"recommended to spray 19-19-19 kg/acre          

  multi-k (13-0-45)1kg/acre in 200 lt water",en
leaf folder problemin redgram,"recommended to spray quinolphos(ekalux, flash, dhanulux,quinguard) 400 ml per acre",en
red gram thrips,"recommended to spray acephate (antaf, artin, lucid )  300 grams per acre",en
red gram leaf eating caterpilar,recommended to spray monocrotophos(nuvacran )1.6 ml/lt water,en
redgram weed managemanat,recommended for spray kvijalpap-p- ethyl ( targ supar ) 400 ml /acre,en
stem rot in redgram,"recommended to spray mancozeb (dithane m-45, indofil m-45, manjet)  500-600 grams  per acre",en
sucking pest on  red gram,recommended to spray  pipronil 400ml/acre,en
red gram  leaf eatting catter piller,recommended to spray lamda cyhalomethrin (karate)300ml per acre,en
spodoptera in pulses,"recommended to spray spinosad(tracer spinter , charge  ) 75 ml  per acre",en
red gram leaf roller pest,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre",en
jassids problem in redgram,recommended to spray acephate 1.5 gr/li water,en
wilt in red gram,advised to soil drench with blitox(coc)600 gr/acre in 200 lt water,en
red gram green caterpillar,"recommended to spray spinosad(tracer spinter , charge  ) 75 ml  per acre",en
heliucover[a damage in green gram,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 400 ml per acre",en
"spodoptera damage in redgram,","recommended to spray spinosad(tracer spinter , charge  ) 75 ml  per acre",en
fertilizer application in red gram,recommended to apply 30 kg urea and 15 kg potash,en
redgram white flies,"recommended to spray indoxicarb (avaunt ,dava flame ) 200 ml per acre     + recommended to spray acetamipride(pride, manik,vermit) 40 grams per acre",en
red grams pod borer,recommended to spray chlorantriniprolu  (corazen) 40-60 ml/acre,en
red gram leaf roller,"recommended to spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre",en
green caterpillar red gram,recommended to spray neem oil @ 1 liter per acre,en
red gram suking pest,"recommended to spray propinophos (curecron, profex,don, bolero)  400 ml per acre",en
red gram flower borer & sucking pest,"recommended to spray acephate (antaf, artin, lucid )  300 grams per acre  + recommended to spray monocrotophos(nuvacron, phoskil, luphos) 300 ml per acre",en
maruca and tobacco caterpiller problem in redgram crop,"recommended to spray chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
weed control of red gram,recommended to spray pendimethalin(stomp) 1-1.25 litre/acre,en
veru purugu in red gram,"recommended to spray carbofuran(furadan,tatafuran)10 kg per acre",en
red gram flower formation,13-0-45(multi-k) 1 kg /acre in 200 lt water,en
redgram weed management,recommended for spray pendimethalin (stomp) 1.3 liters /acre,en
fungal disease problem in redgrm,"recommended to spray mancozeb (dithane m-45, indofil m-45, manjet)  500-600 grams  per acre",en
red geram  season,rabi season september 15-october 15,en
about management of the caterpillar,"chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
tobacco leaf caterpillar infestation in red gram,proclaim-90gm/acre/200liters of water,en
red grams post emergence weedicide,recommended to spray quizalopop ethyl(targa super) 400 ml per acre,en
grain moulds in redgram,recommended to spray melodi deo (propineb) 500 g per acre in 200 lit of water.,en
red gran leaf folder,"chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre",en
varities of red gram,"recommended varities prg-100,158",en
weedmanagement in redgram,recommended to spray pendimethalin(stomp) 1-1.25 litre/acre,en
leaf eating catter pillar in red gram,recomended missile 5ml/10lit water,en
twig blight in redgram,spraying of bluecopper 600gms/200lt +kcycline 24gms/200lt,en
flower drop in arhar,recomended planofix 5ml/20lit water,en
"red gram flower drop,growth","recommended planfix 50ml/acre in 200 lt water
 mluti-k 1 kr/acre",en
red gram  flower drop,planofix  5 ml/20lt water,en
jassid n heliothis,"recommended  planofix 5ml/20 litre .... 50ml/200litre
tracer 75ml/acre",en
pest in redgram,"recommended to spray emamectic benzoate (proclaim, spolit) 80 grams per acre",en
wilt in bengal grams,recommended drernching of blitox 3 grams/ litre in bengal grams,en
caterpillar in redgram,recommended spraying of proclaim @90g/acre,en
bug worm in red gram,recommended spray of larvin 300 grams/ acre in redgram,en
leaf eating catterpillar in red gram,recomended larvin 1.5 gm lit water,en
caterpilar in redgrams,recommended spray of larvin 300 grams/ acre in redgram,en
borer in  red gram,"spinosad(tracer spinter , charge  ) 75 grams  per acre",en
control of pacha purugu in red gram,quinalphos 2 ml / lit of water,en
about growth in redgram,spraying of siapton 400ml/200lt,en
dieback in redgram,application of trichoderma with cowdung,en
red gram  growth,agrominmax 5 gr/lt water  or multi  k 5 gr/lt water,en
asked about cowpea fruit borer,recommended chlorophriphos@2.5ml/lit,en
for control of leaf hoppers,spraying of neem oil 3000ppm 5ml/1lt,en
flower drop in gram,recomended planofix 5ml/20lit water,en
first spray at the time of flowering in redgram,spraying of chloropyriphos 400ml/200lt,en
podborer in red gram,tracer 80 ml/ acre in redgram,en
xaterpillar in red gram,recommended spraying of proclain @90g/acre,en
leaf eating  catter piller,recomended tracer 75g/acre,en
cow pea weedicide,recommended to spray pendimethalin(stomp) 1-1.25 litre/acre,en
root rot ion redgram,recommended to spray copper oxy chloride (blitox) 600 grams per acre,en
sucking pest and larva in redgram,recommended spray of alanto 250 ml/ acre in redgram,en
pod borer in redgrams,recommended spray of tracer 75 ml/ acre in redgrams,en
catterpiller in redgram,recommended rimon 300ml/acre,en
red grm in flower drop,red grm in flower drop recomended for planofix 2 ml/10 lit,en
sucking pest in paddy,recomended pride 3gm/10lit water,en
blister beetel attack,"recommended neem oil spry,dichlorovas 1ml/liter",en
redgram market rates,"commodity: red grams 
date: 11-feb-2015 





district 

market 

arrivals
 variety units min price  max price  modal price  unit of price 

krishna  

tiruvuru  
0  desi(whole)  tonnes  4300  4500  4400  rs./quintal 

kurnool  

kurnool  
18.8  local  tonnes  4217  5620  5570  rs./quintal 

'' 

yemmiganur  
3.1  local  tonnes  4860  5252  5200  rs./quintal 

prakasam  

addanki  
0  local  tonnes  5300  5350  5320  rs./quintal 

'' 

darsi  
0.1  local  tonnes  3950  4200  4100  rs./quintal 

'' 

kanigiri  
0.1  (whole)  tonnes  4450  4550  4500  rs./quintal 

'' 

podili  
0.1  (whole)  tonnes  4280  4320  4300  rs./quintal",en
pod borers in red grams,"chloropyriphos 2.5 ml/lt water (dursban,radar , force ,classic, tricel)",en
fruit borer in red gram ?,recommended to spray takumi @ 125grams per one acre,en
red gram market rates,"06/02/2015 0.3 other 4651 4651 4651 
 07/02/2015 0.3 local 4651 4651 4651 
 10/02/2015 0.1 (whole) 4422 4422 4422",en
fertilizers use in red gram,recommneded for 30kg urea+ 100kg ssp + 15kg potash + 2 tonne fym,en
redgram root rot,recommended to spray copper oxy chloride (blitox) 600 grams per acre,en
pest problem in red gram,spreey  recomme. dosage of quinolphas 2m.l./1li. water,en
pest and sterility mosaic in redgram,"spray, kelthane 5 ml/l water + quinolphos 2.5 ml/l water + acephate 3 gr/l water",en
red gram inter croping,"inter crops red gram maize ,green gram,soyabean",en
borer  in redgram,"recommended to spray quinolphos(ekalux, flash, dhanulux,quinguard) 400 ml per acre",en
red gram   caterpillar,recommended to spray spinosad 0.75 ml/liter,en
red gram cater piller,recommended to used chloripyriphos 500 - 600 ml / acre in 200 liter water,en
redgram information about disease,to contact 18004251110,en
red grams seed treatment,chlorpyrphos 5-6 ml / kg seed,en
midatha pro. in redgram,sprey rec. dosage of chloropyphas 250ml./acr,en
red gram rhizobium dosage,recommended for apply rhizobium 400 grams/ 3 kg seed / acre,en
pest attack in redgram,"spray, chloropyriphos 2.5 ml/ l water",en
pest damage in red gram,recommended to spray  acetamiprid + fipronil 400 ml / 200 liters of water /acre,en
wilt  damage in red gram,recommended to spray copper oxy chloride (blitox) 600 grams per acre,en
pod borer damage  in red gram,recommended to spray novaluran+indoxicarb (plithora) 350 ml per acre,en
pest  damage  in red gram,recommended for spray profenophos 400 ml / acre,en
pest damage in  pulses,profinofos 400 ml/acre in 200 liter water,en
leaf eating catterpiller of red gram,"spray 
spinosad 75 ml/acre sprinter  tracer200 l water",en
leaf folder in kandi,recommended to spray chloripyriphos 500 ml/acre,en
red gram maruka mitrata  damage,recommended to spray lambda cyhaloth 300- 400 milli liter /acre,en
flower droping in red grams,recommended to spray planofix 4.5 ml/20 litre,en
red gram moister improvement,recommended for spray urea 5 grams/ 1 litre of water,en
growth development for red gram,recommended to spray multi-k 1 kg/acre,en
suncking pest in red gram,"recommended to spray imidachloprid(confidor, tatamida , victor ,atom  ) 160 ml per acre",en
red gram leaf folder & pod borer,recommended to spray lamda saihalothrin 400ml /acre,en
red gram storage pest management,recommended to spray malathion 2 ml / lt water,en
storage grain pest control,sprey rec. dosage of malathion on bags before filling the grains,en
midge flies of redgram,advised to spray triozophos 400 ml or marshal 400 ml per acre. also suggested to spray chloropyrephos 500 ml/acre 7 days after first spray if necessary,en
water management in red gram,flowering and pod stage,en
red gram  spodoptera damage,recoemneded to spray  korazin 60ml /acre,en
leaf eting catterpillr of redgram,spinosad 75 ml/acre sprinter  tracer 200 l water,en
leaf folder damage in redgram,spray lambda cyhalothrin 400-500 ml per acre,en
whitefly damage in red,recomonded for control whitefly damage in red gram to spray dimithoate 2ml/litre,en
red gram flower fly,recommended to spray trizophose 250 ml/acre,en
red gram  nutrient manegment,recomended to spray multi k  13-0-45 5 grams/liter water,en
red gram flowering dropping,recommended to spray planofix 4.5 ml/20 litre,en
maruca vitrata identification marks,"moth is with dark brown forewings with white club shaped cross band along anterior margin and white hindwings with dark brown border.
the caterpillar with short hairs on black warts webs together the flowers and feeds on them. it also bores into pods at one end and eats up the ripening seeds. mass excreta can be seen at the entrance of larval burrow.",en
about management of the redgram pod borers,recommended to spray flubendamide(fame) 40-50 ml per acre in 200 liter of water,en
maruca in redgrams,recommended to spray flubendamidetukumi/suraksha/flutan)125 grams in 150 litres of waater per acre,en
pod borer management,recommended tospray  acephate 300 gr/acre in  200 liters of water,en
red fram sucking pest,"recommended to spray imidachloprid(confidor, tatamida , victor ,atom  ) 160 ml per acre",en
red gram alternaria leaf spot,"recommended to spray mancozeb (dithane m-45, indofil m-45, manjet)  500-600 grams  per acre",en
about the flower drop in redgram,recomonded to spray planafix 50ml/acre,en
about management of the flower dropping in red gram,recommended to spray planofix 4.5 ml/20 litre,en
red gram leaf round caterpillar,recommended to spray   monocrotophos 400 ml / acre,en
grey mould infestation inn red gram,"recommended to spray thairam (thiride, thairam) 400 grams per acre",en
red gram ratooning,recommended to remove the plant stubles & sow an other crop if water is available,en
pod  borer in red gram,proclaim 100 grams/acre in 200 lt water,en
frower drop problem in redgram,gromin max 1kg/acre in 200 lt water,en
redg gram growthing,"multi-k (13-0-45)1kg/acre in 200 lt water    
	
agromin max 1kg/acre in 200 lt water",en
about the aphids,recommended to fipronil(regent)400 ml/acre  in 200 liter water,en
for increase crop growth in redgram crop,recommended to spray multi k (13-0-45) 1 kg/acre,en
disease damage in red gram,recommended to spray merger  400 grams per acre,en
red gram pod borrer,"recommended to spray phoslone (jolone, faslone) 400 ml per acre",en
about management of the maruca in redgram,recommended to spray flubendamide(fame) 40-50 ml per acre,en
leaf spot problem in chilli crop,recommended to spray carbendizm 200 gr/acre,en
pod borer red gram,"recommended to spray malathion( cythion,chemithion,more ) 400 ml per acre",en
downy mildeew damage in millets,"recommended to spray mancozeb (dithane m-45, indofil m-45, manjet)  500-600 grams  per acre",en
flower drop in  red gram,recommended to spray planofix 4.5 ml/20 litre,en
red granm helicoverpa damage,recommended to spray lambda cyhalothrin 300 milli liter / acre,en
red gram flowerdropping,recommended to spray planofix 4.5 ml / 20 litre water or 50 ml / acre in 200 lt water,en
red mite damage in black gram,recommended to spray propirgite 200 ml per acre,en
white fly of redgram,suggested to spray  triazophos @ 2 ml/l followed by neem oil @ 5 ml/l of water in addition to erection of sticky yellow traps in the field.,en
sucking pests on red gram,recommended to spray difenthiuron(pegasus) 300 grams/acre,en
red mite damage black gram,recommended to spray propirgite 200 ml per acre,en
pod borer damage in red gram,recommended to spray novaluran+indoxicarb (plithora) 350 ml per acre,en
pod fly in red grams,recommended to spray triazophos 300 ml /200 liters of water / acre,en
red gram pod borer management,recommended to spray emamectin benzoate  100 grams /200 liters of water / acre,en
redgram caterpiller control,"recommended to spray dichlorovas (nuvan, doom, fume, lava) 250 ml per  acre",en
pod borer damage in chilli,recommended to spray dichlorvos  250 ml / 200 liters of water /  acre,en
leaf eating caterpillar management in red gram,recommended to spray profinophas 400 milli/acre,en
whiteflies in redgram,recommended to spray dimethoate  400ml /200 litres of water /acre,en
leaf eating caterpillar in red grams,recommended to spray  novaluron+indoxacarb  350 ml / 200 liters of water / acre,en
red  gram  pod  borer  management,red  gram  pod  borer  management  novaluron  400ml/acre,en
management of redgram podborer,recommended to spray lambda cyhalothrin 400 ml /200 litres of water /  acre,en
red gram pod borer damage,recommended to spray lambda cyhalothrin 300 milli liter/acre + neem oil 5 milli liter/ liter water,en
leaf webber  damage in red gram,leaf webber  damage in red gram : suggested to spray chlorpyriphos @ 2.5 ml/l water + nuvan @ 1 ml/l water,en
weed control in redgram,recommended to spray pendimethalin(stomp) 1-1.25 litre/acre,en
red gram flower eating caterpiller management,"red gram flower eating caterpiller management :  
 recommended to spray chloripyriphos 500 ml/acre",en
pod borer damage in redgram,pod borer damage in redgram :recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
podborer damage in redgram,podborer damage in redgram :recommended to spray profenofos 400 ml/200 litres of water /  acre,en
red gram growth information,recommended to spray potassium nitre 1 kg/acre for 200 litre of water,en
pod fly damage on red gram,spray recommended to triazophos @ 300 ml per acre,en
redgram leaf folder control,"recommended to spray dichlorovas (nuvan, doom, fume, lava) 250 ml per  acre",en
caterpillar damage in red gram,recommended to spray emamectin benzoate  90 grams /200 liters of water / acre,en
sucking pests on red grams,recommended to spray triazophos 300 ml /200 liters of water / acre,en
red gram leaf folder management,recommended to spray chlorantriniprolu   40-60 ml/acre,en
pod borer management in red gram,recommended to spray phosalone 400 milli/acre,en
leaf eating caterpillar on red grams,recommended to spray flubendiamide  40 ml / 200 litres of water / acre,en
pod borer in red hram,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
red gram leaf eating caterpillar management,red gram leaf eating caterpillar management  recommended to spray (novaluran+indoxicarb ) 350 ml / acre,en
redgram  leaf folder control,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
red gram leaf webber management,red gram leaf webber management: recommended for spray chloropyriphos 2.5 ml + dichlorovas 1 ml/ 1 litre of water,en
caterpillers in redgram,recommended to spray acephate 300 grams/ acre,en
bengal gram leaf spot damage,recommended to  spray saaf 2 gram/ liter water,en
gram cater pillar management,gram cater pillar management : recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
management of redgram tobacco caterpiller,recommended to spray emamectin benzoate  100 grams /200 liters of water / acre,en
leaf folder in red grams,recommended to spray triazophos 300 ml /200 litres of water / acre,en
red gram white fly management,recommended to spray  imidachlopride 100 ml/acre for 200 liter of water,en
leaf webbing in red gram,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
aphids management in red gram,recommended to spray dimethoate 400 milli/acre,en
red gram  caterpillar  management,red gram  caterpillar  management  recommended novaluron 400ml/acre,en
redgram leaf webber management,recommended to spray  chlorpyrifos 500 ml/acre,en
mirge fly management in red gram,recommended to spray triazophas 400 milli/acre,en
red gram flower eating caterpiller,red gram flower eating caterpiller :  advised to spray chloripyriphos @ 500 ml per acre,en
redgram weed control,"recommended to spray imazitapyr ( weedblock, pursuit, )300- 400 ml per acre",en
redgram  pod borer,redgram  pod borer : spray cholripyriphas 2.5 ml or dichloriphads 1 ml per liter water,en
red gram flower eating caterpillar management,red gram flower eating caterpillar management : recommended to spray   chloripyriphos 500 ml/acre,en
laef eating caterpillar in red gram,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
red gram  flower  drop  management,red gram  flower  drop  management recommended  planofix  50ml/acre,en
red gram  maruka vitrata managemnent,recommended to spray lambda cyhalothrin 400 milli liter/acre,en
red gram flowering inproment information,recommended to spray potassium nitrate 1 kg/acre for 200 liter of water,en
leaf eating caterpillers in redgram,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
red gram  nutrient  management,red gram  nutrient  management  recommended planofix 50ml/acre,en
red gram pod borer  management,red gram pod borer  management : recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
pod borer management : recommended to spray lambda cyhalothrin 400 ml /200 litres of water /  acre,pod borer management : recommended to spray lambda cyhalothrin 400 ml /200 litres of water /  acre,en
chini  growth managemnet,recommended to spray imazathapyr 300 milli liter/ acre,en
redgram weed mangement,redgram weed mangement : recommended to spray quizalopop ethyl 400 ml per acre,en
leaf eting cater pillars in red gram,recommended to spray cypermethrin 300 ml /200 litres of water / acre,en
"leaf eating caterpillar management in red gram
growth initiation in red gram","recommended to spray emamectinbenzoate 100 grams/acre 
recommended to spray potassium nitrate 13;00;45 1kg/acre",en
red gram nutrient mangement,recommended to spray 13-0-45  1kg/acre in 200 lt water,en
red gram  pod  borer  management,red gram  pod  borer  management  recommended novaluron 300ml/acre,en
mealy bugs in redgram,mealy bugs in redgram :recommended to spray profenofos 400 ml/200 liters of water /  acre,en
management of redgram leaf eating caterpiller,recommended to spray chlorpyrifos 2.5 ml/1 liter of water,en
red gram  midge  fly  management,red gram  midge  fly  management  recommended 400ml/acre,en
aphides in red gram,recommended to spray imidacloprid 60 ml /200 litres of water / acre,en
powdery mildew in red grams,recommended to spray fenamidone+mancozeb 600 grams/200 liters of water /acre,en
red gram podborer management,red gram podborer management: recommended for spray profinophos 2 ml/ 1 liter of water,en
redgram sucking pests,recommended to spray acephate 300 grams/ acre,en
management of redgram wilt,recommended  to spray copper oxy chloride  600 grams   +   streptocycline   20 gram  / 200 litres of water /acre,en
red gram leaf hopper damage,recommended to spray monochrotophos 1.6 milli liter / liter water,en
red gram maruka vitrata management,recommended  to spray lambda cyhalothrin 400 milli liter / acre,en
red gram pod borer:,red gram pod borer:recommended nuvaluron+indaxicarb(plethora)350ml/acre,en
stem borer red gram,recommended to spray    novaluran  200 ml /200 liters of water / acre,en
red gram leaf webber damage,recommended to spray quinalphos 2 milli liter / liter water,en
trips in red gram,recommended to spray acetamipride 40 grams per acre,en
white flie in red gram,recommended to spray imidacloprid 60 ml /200 liters of water / acre,en
red gram white fly damage,recommended to spray imida chloprid 100 milli liter/ acre,en
root rot in red grams,recommended  to drench  copper oxy chloride  3 grams / 1 litre of water,en
white  fly in red gram,recommended to spray  polo 300 grams /acre in 200 liter  water,en
mealy bug management :,"mealy bug management :
recommended to spray oxy dematon methyl 400 ml / 200 litres of water / acre",en
white flies in red gram,recommended to spray imidacloprid 60 ml /200 liters of water / acre,en
red gram wilt management,"red gram wilt management :  
recommended to spray coppor oxy chloride 600 gr/acre in 200 lt water",en
management of redgram pod borer,recommended to spray emamectin benzoate  90 grams /200 liters of water / acre,en
redgram thrips control,recommended to spray acephate 300 gr/acre in  200 lt water,en
management of red gram tobacco caterpiller,recommended to spray  novaluron+indoxacarb  350 ml / 200 litres of water / acre,en
redgram nutrient management,recommanded to spray agrminmax 3 gms per litre of water,en
fertilizer management in red  gram,recommended to spray 19-19-19 kg/acre   in 200 liter water,en
redgram podborer control,recommended to spray novaluran+indoxicarb (plithora) 350 ml per acre,en
pod borer management in redgram,pod borer management in redgram :recommended to spray lambda cyhalothrin 400 ml /200 litres of water /  acre,en
hairy caterpillers in redgram,recommended to spray acephate 300 grams/ acre,en
red gram whitefly,recommended to spray imidacloprid 60 ml /200 litres of water / acre,en
red gram  caterpillar management,red gram  caterpillar management recommended novaluron  400ml,en
redgram stored pests,redgram stored pests: recommended to dust malathion 1gram per kilo seed,en
red gram root rot management,recommended to spray copper oxy chloride  600 gr/acre in 200 lt water,en
regram pod borer control,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
pigeonpea  podborer control,"recommended to spray dichlorovas (nuvan, doom, fume, lava) 250 ml per  acre",en
redgra pod borer control,recommended to spray chloripyriphos 500 ml/acre in 200 liter water,en
red  gram leaf spot management,red  gram leaf spot management : recommended for spray mancozeb 3 grams/ 1 liter of water,en
redgram pod borer management,recommended to spray  novaluron+indoxacarb  350 ml / 200 litres of water / acre,en
red gram aphids management,recommended to spray  acephate 300 gr/acre in  200 lt water,en
red gram leaf spot management,recommended to spray carbendazim   200  grams/  200 litres of water /acre,en
red gram pod management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
wilt red gram,wilt red gram,en
redgram sucking pest management,recommended to spray triazophos 300 ml /200 litres of water / acre,en
weed management in red  gram,not recommended,en
redgram fusarium wilt,redgram fusarium wilt: recommended to crop rotation with jowar,en
wilt in red grams,recommended  to drench  coppor oxy chloride  3 grams / lit of water,en
red gram borer management,recommended to spray emamectin benzoate  100 grams /200 liters of water / acre,en
mites in red gram,recommended to spray dicofol 1 liter /200 litres of water /acre,en
root grub in red gram,recommended to drench chlorpyrifos 6 ml/litre,en
red gram fussarium wilt management,advised to drench the plant base with coc  30 grams + streptocyclin 1 gram per 10 liters  of water,en
redgram dry root rot,recommended soil drench carbendaziem 1 gram/litre water,en
red gram leaf damage,recommended to spray  chlorpyrifos 500 ml/200 liters of water / acre,en
fertilizer dose in red grams,advised to apply 40 kg urea and 20 kg potash per acre,en
weed control at 40 days in red gram,weed control at 40 days in red gram: not recommended,en
red gram wlit,recommended to spray metalaxyl 200 grams per acre,en
pigeon pea wilt,pigeon pea wilt :recommended to spray copper oxy chloride  3 grams per litre water,en
red growth management,recommended to apply urea 25kg /acre,en
gram caterer pillar management,gram caterer pillar management :  recommended to spray  chlorpyrifos 500 ml/200 liters of water / acre,en
red gram root grub management,recommended for apply carbofuran 3 g 10 kgs/acre,en
weed management red gram,recommended to spray propaquizafop 250-300 ml/acre,en
pigeon pea pod borer,pigeon pea pod borer : recommended to spray monocrotophos 1.6 milli litre per acre,en
about the redgram tobacco caterpiller management,recommended to spray  chlorpyrifos 500 ml/200 liters of water / acre,en
red gram sucking pest management,recommended to spray acephate 300 grams/ acre,en
red gran wilt,advised to spray tebuconazole + trifloxystrobin  @ 160 grams per acre,en
leaf eating catterpiller damage in red gram,recommended to spray profinophas 400 milli/acre,en
stem borer in redgram,recommended to spray  spinosad 75 ml/acre sprinter  tracer,en
leafy caterpillers in redgram,advised to spray chloripyriphos @ 500 ml per acre,en
fertilizer management red gram,recommended to spray 13-0-45  1 kg / acre in 200 lt water,en
leaf folder control in redgram,"recommended to spray dichlorovas (nuvan, doom, fume, lava) 250 ml per  acre",en
weed management in redgram 30 days after sowing,not recommended,en
sterility mosaic in red gram,recommended to spray dicofol 1 liter /200 liters of water /acre,en
red gram fusarium wilt management,red gram fusarium wilt management  recommended monocrotophos 350ml/acre,en
wilt management in red gram,recommended to spay copper oxi chloride 600 grams/acre,en
paddy 45 days weed mangement,paddy 45 days weed mangement : no weedicide is used at this stage,en
red gram gram growth management,recommended to spray multi-k 5 gram / liter water,en
red gram  wilt management,recommended to spray carbendazim 2gram / liter water,en
red gram growth management,recommended to spray multi-k 5 gram / liter water,en
red gram root grub damage,recommended to apply carbofuran 3g 10 kg/acre,en
root rot in red gam,recommended  to drench  coppor oxy chloride  3 gm / lit of water,en
fertilizer dose for red grams,advised to apply 40 kg urea and 20 kg potash per acre,en
red gram aphid damage,recommended to spray monochrotophos 1.6 milli liter  / liter water,en
red gram tobacco caterpillatr,recommended to spray    novaluran  300 ml /200 litres of water / acre,en
red gram fussarium wilt,recommended for 30 gr coppor oxy chloride and 1 gr streptocyclin  in 10 ltr of water,en
red gram powdery mildew management,red gram powdery mildew management : recommended to spray carbendazim   200  grams/  200 litres of water /acre,en
red gram mealy bug management,mealy bug management recommended to spray profenofos  2 ml /1 litre of water,en
zinc deficiency in coton,recommanded to spray zincsulphate 400 gms per acre,en
management of redgram whitefly,recommended to spray acephate 300 gr/acre in  200 lt water,en
red gram fungus management,recommended to use copper oxy chloride 600 gr/acre in 200 lt water,en
about the redgram flowerdrop,recomonded to spray planafix 50milliliters/acre,en
red gram  heaf spot damage,recommended to spray mancozeb  m-45 2 gram/ liter water,en
about storage pest,sprey rec. dosage of malathion 2ml/1lit. water,en
proper growth in red grams,recommended to spray  multi-k (13-0-45)1kg/acre in 200 lt water,en
inter cultivation in redgram at flowering stage,inter cultivation in redgram at flowering stage not required,en
red gram pod borrer attack,"recommended to spray phoslone (jolone, faslone) 400 ml per acre",en
spodoptera in red gram,recommended to spray tukumi 125 grams in 150 litres of water per acre,en
redgram pod borer control meaurs,recommended to spray proclaim 100 grams/acre in 200 lt water,en
red gram storage pest,"recommended to spray malathion( cythion,chemithion,more ) 400 ml per acre",en
about management of the storage pests,apply aluminium posphide tablets,en
red gram storage  management,"recommended to spray malathion( cythion,chemithion,more ) 400 ml per acre",en
stored grain pest control,recommended to  malthion 5 ml/li water spray on bags used for storgae of redgrams,en
about the helicocerpa damage in redgram,recomonded to spray indaxycarb 1milliliters in 200liters of water,en
pod borrer in red gram,recomended to spray phosalone 400milli/acre,en
red gram drought effect,recommended to spray  urea 5-10 gm / lit,en
red gram  fruit borer,recommended to spray flubendamide(fame) 40-50 ml per acre,en
redgram flower droping management,recommended spray planofix 5ml/2olitres of water,en
red grams market info,"red grams market info
ongole  
15/2/16 min7800 -max 7900",en
redgram wilt resistance varieties,"redgram wilt resistance varieties: icph-2740 , icpl-87119(asha) , icp-8863(maruthi) , wrg-65 , cph-2740",en
red gram leaf eating catter piller management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
redgram leaf eating caterpillers management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
red gram tobacco caterpillar management,red gram tobacco caterpillar management : recommended to spray azadirhachtin   1 liter /200 litres of water /acre,en
leaf spot in red gram,recommended to spray carbendazim + mancozeb [saaf] 400  grams/  200 litres of water /acre,en
redgram wilt control,recommended to spray tebuconazole grams /200 litres of water / acre,en
redgram wilt management,recommended  to drench  copper oxy chloride  3 grams / 1 litre of water,en
fertilizer ratio of red gram crop,recommended one kg dap for red gram crop,en
weed management in red gram @ 30 days,recommended not to spray any weedicide just do hand weedind,en
fertilizer dose for red gram,advised to apply 40 urea and 20 kg potash,en
leaf eating caterpillar in redgram,recommended to spray   monocrotophos 400 ml / 200 l water per acre,en
mole cricket damage in red gram,recommended to spray chloropyriphas 500 milli/acrev,en
grass hopper damage in red grams,recommended to spray  chlorpyrifos 500 ml/200 liters of water / acre,en
fertilizer use availability,fertilizer use availability  20kg urea vermcompost 50kg /acre,en
about the redgram podborer management,recommended to spray imamactin benzoate 100 grams per acre,en
red gram weed  management,recommended to spray propaquizafop(agil) 250-300 ml/acre for 200 liter of water,en
red gram fertilizer availability,red gram fertilizer availability 24 urea /acre,en
red gram fertiliser dosages,red gram fertiliser dosages : recommended to apply urea 20 kgs + 10 kgs potash /acre,en
weed control for redgram,recommended to spray quizalopop ethyl(targa super) 400 ml per acre,en
red gram fertiliser,red gram fertiliser : recommended to apply urea 20 kgs + potash 15 kgs /acre,en
weed mangement in red gram for 15days after sowing,recommended to spray quizalofop-p-ethyl  400 ml/200 litres of water /acre,en
red gram caterpillar damage,recommended to spray chloripyriphos 500 ml/acre,en
leaf eting catter pillars in red gram,recommended to spray  chlorpyrifos  500 ml/200 liters of water / acre,en
red gram helicoverpa armigera,recommended to spray chloripyriphos 500 ml/acre,en
root rot damage in red gram,recommended to spray copper oxi chloride 600 grams/acre,en
hopper damage on red grams,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
borer management - red gram,recommended to spray chlorpyrifos 500 ml / acre in 200 liter water,en
laef eating caterpillar in redgram,laef eating caterpillar in redgram,en
weed management in redgram + green gram sa inter crop,recommended to spray agel 250milli/acre,en
weed management in red gram 2 days after sowing,recommended to spray pendimethalin(stomp) 1-1.25 litre/acre,en
