QueryText,KccAns,Language
management of chilli leafcurl,recommended to spray difenthiuron   300 grams/200 litres of water /acre,en
chilli  midge  fly  management,chilli  midge  fly  management   recommended  trizophos  400ml/acre,en
chilli midge fly  management,recommended to spray triazophos 300 ml /200 litres of water / acre,en
chilkli wilt damage,recommended to drench with blitax 3 gram / liter water,en
mirdge fly managemnt in chilli,mirdge fly managemnt in chilli : recommended to spray triazophos 300 ml /200 litres of water / acre,en
management of chilli thrips,recommended to spray  fipronil  400 ml/ 200 litres of water /acre,en
chilli white fly control,recommended to spray spiromesifen (oberon) 250ml/acre in 200 lt water,en
chilli fertilizer usage,chilli fertilizer usage: recommended to apply 19-19-19 per acre,en
chilli upward and downward curling,chilli upward and downward curling,en
chilli  powdery mildew control,recommended to spray tebuconazole and trifloxystrobin 160 gram / acre,en
bacterial leaf blight management in chilli,bacterial leaf blight management in chilli : recommended  to spray coppor oxy chloride  30 grams   +   streptocycline   1 gram  / 1 0 liters of water,en
chilli virus disease  management,recommended to spray acephate 300 grams/ 200 liters of water / acre,en
chilli wilt control,recommended  to drench  copper oxy chloride  3 grams / 1 litre of water,en
chilly tobacco caterpillar,chilly tobacco caterpillar : recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
bacterial leaf spot on chillies,recommended for 30 gr coppor oxy chloride and 1 gr streptocyclin  in 10 ltr of water,en
chilli cercospora leaf management,blitox(coc)600 gr/acre in 200 lt water,en
chilli whitefly management:,chilli whitefly management:recommended imedacloprid 100ml/acre,en
chilli sucking pest management:,chilli sucking pest management:recommended imedacloprid 100ml /acre,en
white fly and keaf hopper management in chillies,recommended to spray acrtamipride 60 grams/acre,en
aphids in chilly,recommended to spray  fipronil  400 ml/ 200 liters of water /acre,en
chilli flower drop:,chilli flower drop:recommended planofix 50ml /acre,en
down ward curl-mites in chilli,suggested to spray dichofal 5 ml or water soluble sulphur 3 g per lit of water.,en
chilly white f1y management,chilly white fly management: recommended for spray neem oil 5 ml + acephate 1.5 grams/ 1 litre of water,en
mirdge fly manangement in chilli,mirdge fly manangement in chilli :recommended to spray triazophos 300 ml /200 liters of water / acre,en
mirdge damage in chilli,mirdge damage in chilli :recommended to spray triazophos 300 ml /200 litres of water / acre,en
chilli leaf curl &fruit borer management,recommended to spray emamectin benzoate  100 grams /200 liters of water / acre,en
chilli powder mildew management,chilli powder mildew management : recommended to spray azoxystrobin  150 ml /200 litres of water /acre,en
leaf eating caterpillar management in chillies,recommended to spray emamectin benzoate 90 grams/acre,en
powdery milew in chilli,"recommended to spray dinocap  400 ml /200 litres of water / acre   
recommended to spray   tebuconazole + trifloxystrobin  160 grams /200 litres of water /acre",en
chilly powdery mildwew management,chilly powdery mildwew management: recommended for spray dinocap 2 ml/ 1 litre of water,en
chilli  nutrient  managment,chilli  nutrient  managment  recommended 13-0-45/kg and novaluron  400ml/acre,en
chilli cercospora leaf spot management:,chilli cercospora leaf spot management:recommended coper oxi cloride 500grm+streptocyclin 30grm/acre,en
chilly cercopsora leaf spot management,chilly cercopsora leaf spot management: recommended for spray mancozeb 3 grams/ 1 liter of water,en
management of chilli dampingoff,recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
upward &downward carling in chilli:,upward &downward carling in chilli:suggested to spray pegacis 2 g or zolone @ 2ml/l  or inter prid 2 ml per lit of water.,en
mirdge  fly management in chilli,mirdge  fly management in chilli : recommended to spray  chlorpyrifos 500 ml/200 liters of water / acre,en
chilly upward and downward leaf curling management,recommended to spray phosalone  400 ml / 200 liters of water /acre,en
canofora disease in chilli,"recommended  to spray coppor oxy chloride  30 grams   +   streptocycline   1 gram  / 1 0 liters of water
recommended to spray propiconazole    200 ml / 200 liters of water /acre",en
chilli   leaf spot damage,recommended to spray strepto  cyclin 1 gram / 10 liter water + copper oxy chloride 30 gram / 10 liter water,en
"chilli leaf curl , midge flies & flower drop  management","recommended to spray acetamiprid   40 grams  /200 liters of water /acre  ,
recommended to spray triazophos 300 ml /200 liters of water / acre &
recommended to spray napthalene acitic acid (plano fix ) 50 ml/ 200 liters of water /acre",en
management of chilli cerco spora leaf spot,recommended to spray tricyclazole + mancozeb  400 grams/200 litres of water /acre,en
chilli bacetrial leaf spot damage,recommended to spray strepto cyclin 1 gram / 10 liter water + copper oxy chloride 30 gram /10  liter water,en
chilli upwaed curling (thrips damage),chilli upwaed curling (thrips damage),en
chilli growth management:,chilli growth management:recommended 13-0-45 kg/acre,en
chilli  bacterial leaf spot damage,recommended to spray strepto cyclin 1 gram / 10 liter water + copper oxy chloride 30 gram / 10 liter water,en
chilli  powdery mildew  management,chilli  powdery mildew  management  recommended  dinocap 400ml/acre,en
management of chilli  powder mildew,recommended to spray azoxystrobin  150 ml /200 litres of water /acre,en
sucking  pests  management in chilli,sucking  pests  management in chilli :recommended to spray spinosad 75 ml/200 litres of water / acre,en
chips in white fly,recommended to spray acetamipride 40 grams per acre,en
chilli die back  management,chilli die back  management  recommended  racksil  150gr,en
chillypowdery mildw management,recommended to spray   tebuconazole + trifloxystrobin  160 grams /200 litres of water /acre,en
chilli virus diseas,"chilli virus diseas;;;remove of ifecteted plants  ,,control of vector",en
chilly mealy bug management,chilly mealy bug management : recommended for spray neem oil 5 ml + profinophos 2 ml/ 1 liter of water,en
chilli fruit rot  control,recommended to spray propiconazole    200 ml / 200 litres of water /acre,en
recommended to spray potassium nitrate  5 grams/1 liter of water,recommended to spray potassium nitrate  5 grams/1 liter of water,en
mealy bug management in chilli,recommended to spray  spiromesifen  200 ml/200 litres of water /acre,en
chilli root grub control,recommended to spray imidacloprid 60 ml /200 litres of water / acre,en
fertilizer use in chili,recommend to apply 30kg urea+15 patosh per acre,en
chilli dampping off,recommended  to drench  coppor oxy chloride  3 grams / lit of water,en
powedry mildew in chilli,recommended to spray dinocap  200 ml /200 liters of water / acre,en
chilli powdery  mildew,recommended to spray azoxystrobin  150 ml /200 litres of water /acre,en
chilli fruit fly management,chilli fruit fly management : recommended to spray carbosulfan 400 ml or triazophos 300 ml/200 liters of water /acre,en
chilli leaf blight control,recommended to spray carbendazim   200  grams/  200 litres of water /acre,en
chilli grouth management,recommended to spray gibberellic acid 50 ml/ 200 liters of water /acre,en
upwardcurling and down curling in chilli,recommended to spray difenthiuron 300 grams/acre,en
chilly spodoptera and helicoverpa management,chilly spodoptera and helicoverpa management : recommended for spray spinosad 75 ml/ acre,en
leaf spot management : recommended  to spray copper oxy chloride  600 grams   +   streptocycline   20 gram  / 200 liters of water /acre,leaf spot management : recommended  to spray copper oxy chloride  600 grams   +   streptocycline   20 gram  / 200 liters of water /acre,en
fruit  fly in borer,recommended to spray triazophos 300 ml /200 liters of water / acre,en
fertilizer avalability in chilly,spray urea 5 gr/lit of water,en
management of chilli tobacco caterpillar,recommended to spray spinosad 75 ml/200 litres of water / acre,en
stem and fruit rot,recommended fort spray   propiconazole in 200 liter water,en
bitter gourd micro nutrient deficiency,recommended to spray   multi-k ( 13-0-45 ) 5gm   and  micro nutrient mixture 5gm / lit of water,en
chili plant growth information,recommended to spray potassium nitrate 1 kg/are for 200 liter of water,en
management of chilli powder mildew,recommended to spray dinocap  200 ml /200 liters of water / acre,en
powdery mildew in mango,recommended to spray dinocap  200 ml /200 litres of water / acre,en
cercospora leaf spot management in chilli,cercospora leaf spot management in chilli : recommended to spray carbendazim   200  grams/  200 litres of water /acre,en
root rot managent,root rot managent : tricoderma viride formulation  preparation: tricoderma viride 2 kgs +cow dung 90 kgs +neem kernal powder(vepa pindi) 10 kgs,en
chili powedry mildew management,recommended to spray dinocap  400 ml /200 litres of water / acre,en
ridge gourd nutrient management,recommended to spray potassium nitrate 1kg/acre,en
management of fruit rot in chilli,recommended to spray  difenoconazole   100 ml /200 litres of water /acre,en
chilli up and downwaed curling,chilli up and downwaed curling ,en
chilly powder mildew management,chilly powder mildew management 'recommended to spray dicofol 1 liter /200 litres of water /acre,en
nutriant management in chillio,recommended to spray formula-4 1kg/acre in 200 lt water,en
chilli fertiliser mangement,"recommended to spray urea 260kg,ssp - 150 , potash -80kg /acer",en
chilli coneospora blight,chilli coneospora blight: recommended for 30 gr coppor oxy chloride and 1 gr streptocyclin  in 10 ltr of water,en
chilli tobacco cater pillar:,chilli tobacco cater pillar:recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
management of chilli die back,recommended to spray  difenoconazole   100 ml /200 litres of water /acre,en
chilli  bacterial leaf  spot damage,recommedned to spray strepto cyclin 1 gram / 10 liter water + copper oxy chloride 3 gram / liter water,en
upwardcurling in chilli,upwardcurling in chilli,en
chilli fruit rot borer management,recommended to spray propiconazole  200ml ( or ) dipenacozole   /200 litres of water /acre,en
chilly spodoptera & upward curling management,chilly spodoptera & upward curling management : recommended for spray spinosad 75 ml/ acre,en
mosaic virus in chilli,recommended to spray triazophos 300 ml /200 liters of water / acre,en
chilly tobbaco caterpillar management,chilly tobbaco caterpillar management : recommended to spray spinosad 75 ml/200 litres of water / acre,en
chilli upward curling & downward curling:,chilli upward curling & downward curling: recommended to spray  spiromesifen  200 ml/200 litres of water /acre,en
chillies virus management,recommended to spray triazophos 300 ml /200 liters of water / acre,en
chilli root rot mnagement,recommended to spray copper oxy chloride 3 gram / liter water,en
management of chilli white fly and mite management,recommended to spray spiromesifen  200ml /200 litres of water /acre,en
upward curling ini chilli,recommended to spray acephate 300 gr/acre in  200 lt water,en
chilli fertiliser recommendation,recommended to spray (multi-k) 13-0-45 1kg/acer,en
chilli leaf spot contr0l,recommended to spray azaksistrobin ( emistar ) 150 ml / acre,en
water melon thrips damage,recommended to spray imida chloprid 100 milli liter / liter water,en
upward curlng in chilli,recommended to spray acephate 300 grams/ 200 liters of water / acre,en
management of chilli leaf folder,recommended to spray difenthiuron   300 grams/200 litres of water /acre,en
chilli sucking pest&tobacco cater pillar:,"chilli sucking pest&tobacco cater pillar:recommended to spray difenthiuron   300 grams/200 litres of water /acre  
recommended to spray emamectin benzoate  90 grams /200 litres of water / acre",en
chilli micro nutrient deficieny,chilli micro nutrient deficieny : recommended to spray  multi nutrient mixture 5 gr/1 litre of water,en
chilly up ward curling management,recommended to  fipronil 40 gm /200 litres of water / acre,en
chil midge fly,recommended to spray triazophos  300 ml per acre,en
chilly die back and fruit rot management,recommended to spray propiconazole    200 ml / 200 litres of water /acre,en
midge fly management in chilli,midge fly management in chilli : recommended to spray triazophos 300 ml / acre,en
upward curling  in chilli,recommended to spray triazophos 300 ml /200 liters of water / acre,en
chilly fruit borer manaement,recommended to spray spinosad 75 ml/200 litres of water / acre,en
chilli flower drop damage,recommended to  spray plano fix 5 milli liter / 20 liter water,en
chilli  coenophora  blight damage,recommended to spray strepto cyclin 1 gram / 10 liter water + copper oxy chloride 30 gram / 10 liter water,en
bactrial leaf spot in chilli,recommended for 30 gr coppor oxy chloride and 1 gr streptocyclin  in 10 ltr of water,en
chillipowdery mildew management,chillipowdery mildew management ,en
whitefly control in chilli,recommanded to use yellow sticy traps,en
"cercospora leaf
spotin chilli",spray mancozeb @ 2.5g/l or carbendazim 1 gram litter water,en
chilli   growth management,recommended to spray  multi-k 5 gram / liter water,en
suiatable crop at this season,"recommended to sow  ridge guard , bottle guard , tomato, brinjal , bhendi",en
leaf eating caterpillar management in chili,recommended to spray emamectin benzoate 100 grams/acre,en
chilli micro nutrient deficincy & leaf spot management,"recommended to sparay micro nutrient mixture 5gm / lit 
recommended to spray azoxystrobin  150 ml /200 liters of water /acre",en
cilly midge fly management,cilly midge fly management : recommended to spray triazophos 300 ml /200 litres of water / acre,en
chilli upward curling &downward curling:,chilli upward curling &downward curling:recommended to spray spiromesifen  200ml /200 litres of water /acre,en
white fly damage in chili,recommended to spray  spiromesifen  200 ml/200 liters of water /acre,en
chilly helicoverpa & spodoptera management,chilly helicoverpa & spodoptera management: recommended for spray spinosad 75 ml/ acre,en
chili tobbaco cutworm management,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
white fly  in chili,recommended to spray  acephate 300 gr/acre in  200 lt water,en
chilli fusarium wilt  management,recommended  to drench  copper oxy chloride  3 grams / lit of water,en
chili nutrient management in chili,multi-k (13-0-45)1kg/acre in 200 lt water,en
chilli tobacco cater pillar  management:,chilli tobacco cater pillar  management:recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
chilly whitefly management,chilly whitefly management : recommended to spray spiromesifen  200ml /200 litres of water /acre,en
fertilizer use in mango,apply the  fertilizer one feet distance from plant,en
chilli nitrizen deficiency,recommended to spray 19-19-19  ( or ) multi-k ( 13-0-45 ) 5gm / lit of water,en
fruit fly in chilli,recommended to spray triazophos 300 ml /200 liters of water / acre,en
chilli fruit crop,recommended to spray  difenoconazole   100 ml /200 litres of water /acre,en
chilli market informartion,chilli market informartion : red new,en
groundnut fruit borer control,recommended to spray spinosad 75 ml/200 liters of water / acre,en
chilly bacterial leaf blighr management,recommended  to spray copper oxy chloride  30 grams   +   streptocycline   1 gram  / 10 liters of water,en
red mite damage on chillies,recommended to spray  spiromesifen 200 ml/200 liters of water /acre,en
chili caterpillar management,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
chilli fertilizer management at 90 days crop,recommended to apply 60 kg urea +20 kg mop per acre,en
chilli powdery mildew managemnet,recommended to spray  index 80-100 gram / acre,en
chilli die back managemant,chilli die back managemant recommended to spray propiconazole    200 ml / 200 litres of water /acre,en
"chilli fruit rot , leaf curl & flower drop management","recommended to spray propiconazole    200 ml / 200 liters of water /acre 
recommended to spray thiamethoxam 40 grams /200 liters of water / acre   
recommended to spray napthalene acitic acid (plano fix ) 50 ml/ 200 liters of water /acre",en
mosaic virus in blackgram,recommended to spray dimethoate  400 ml /200 liters of water /acre,en
chilly upward curling managmeent,chilly upward curling managmeent : recommended for spray spinosad 75 ml/ acre,en
chilli powdery in chilli,"recommended to spray dinocap  400 ml /200 liters of water / acre   
recommended to spray propiconazole    200 ml / 200 liters of water /acre",en
chilli fruit  rot management,recommended to spray propiconazole    200 ml / 200 liters of water /acre,en
chilly white fly  management,recommended to spray  spiromesifen  200 ml/200 litres of water /acre,en
chilli  white flies & powdery mildew management,"recommended to spray thiamethoxam 40 grams /200 liters of water / acre   
recommended to spray dinocap  200 ml /200 liters of water / acre",en
chilli fertilizer management :,chilli fertilizer management :recommended 30kg urea,en
chilli white fly  and flower dropping management,recommended to spray thiomethoxome 40 grams per acre and naphthalene  acetic acid   4.5 ml/20 liter,en
chilli powdery mildew coontrol,recommended to spray dinocap(kerathane) 400 ml per acre,en
powderymildew in chilly,powderymildew in chilly,en
chilly spodoptera management,chilly spodoptera management : recommended for spray spinosad 75 ml/ acre,en
upword curling in chilli,recommended to spray spinosad 75 ml/200 liters of water / acre,en
chilli midge fly managemant,chilli midge fly managemant ,en
leaf spot in chilly,recommended to saaf 2 gr/ lit of water,en
white fly in chily,recommended to acephate 1.5 gr/lit of water,en
water melon growth management,recommended to spray multi-k 5 gram / liter water,en
flower droping chilli,recommended to spray naphthalene acetic acid 5 ml/ 20 litres of water,en
chilli  iron deficiency  management,recommended to spray  ferrus sulphate 5 gram / liter water + neem salt 1 gram / liter water,en
chilli leaf curl & flower drop management,"recommended to spray thiamethoxam 40 grams /200 liters of water / acre  
recommended to spray napthalene acitic acid (plano fix ) 50 ml/ 200 liters of water /acre",en
fruit fiy in chilli,"recommended to spray triazophos 300 ml /200 liters of water / acre 
?????????? 300 ?????? ???????   / 200 ?????? ?????? ??????? ????? ?? ?????? ???????? ??????",en
chilly tobacco caterpillers management,recommended to spray spinosad 75 ml/200 litres of water / acre,en
"lam farm , guntur contact information","lam farm , guntur contact information - contact lam farm , guntur -7382633661 , 0863 2524644",en
fertilizer managemet in chilli,"recommended to spray agromin max 3 gr/1 litre of water
recommended  to spray copper oxy chloride  30 grams   +   streptocycline   1 gram  / 1 0 litres of water",en
powdery mildew damge in chilli,recommended to spray   tebuconazole + trifloxystrobin  160 grams /200 litres of water /acre,en
chili leaf curling  management,recommended to  fipronil 40 gm /200 litres of water / acre,en
chilli upward curling   managemant,"chilli upward curling   managemant ;recommended to spray  fipronil  400 ml/ 200 litres of water /acre  
 ??",en
chilli leaf curl & leaf spot management,recommended to spray imidacloprid 60 ml /200 liters of water / acre,en
ridge guard  leaf blight damage,recommended to spray ridomil gold 2 gram / liter water,en
chilli nutrient managemnt,recommended to spray multi-k 1kg/acer,en
chilli coenophora management,recommended to spray strepto cyclin  1 gram / 10 liter water + copper oxy chloride 30 gram / 10 liter water,en
mites in chili,recommended to spray  water soluble sulphur 600 grams/200 litres of water / acre,en
whiter fly damage in chilli,recommended to spray triazophos 300 ml /200 liters of water / acre,en
chiilli upwaed curling (thrips),chiilli upwaed curling (thrips),en
management of chilli thirps,recommended to spray  fipronil  400 ml/ 200 litres of water /acre,en
bacterial laef spot in chilly,bacterial laef spot in chilly,en
water melon season,recommended to sow december 15 to january last week,en
chilly midge fiy,trizophos 2ml/lit of water with neem oil,en
bacterial lesf spot management in chilli,recommended  to spray coppor oxy chloride  600 grams   +   streptocycline   20 gram  / 200 liters of water,en
mite management in chilli,mite management in chilli : recommended to spray wettable sulphur  600 grams/200 litres of water / acre,en
chilli flowed drop control,recommended to spray naphthalene acetic acid 50 ml/ 200 litres of water /acre,en
powder mildew in chilli,recommended to spray   tebuconazole + trifloxystrobin  160 grams /200 liters of water /acre,en
management of chilliu powder mildew,recommended to spray azoxystrobin  150 ml /200 litres of water /acre ?????????????????,en
chilli drought stage management,recommended to apply urea 10 gm / lit,en
marigold trips management,recommended to spray dimethoate  400ml /200 litres of water /acre,en
chilli fertilizwer management,recommended to apply urea 30kg & mop- 20 kg /acre,en
chilli fetrtilizer management,recommended to apply urea 40kg/acre +potash 15kg/acre,en
about the chilli whitefly management,recommended to spray dimethoate  400ml /200 liters of water /acre,en
midge fly damage in chillies,recommended to spray triazophas 300  killi/acre,en
tobacco caterpiller in chilly,rice bran 5 kg +molases (jaggery) 500 grams +carbaryl 500 grams/chlorpyrifos 500 ml water 2  liters mix the ingredients well  & are kept around the field in the evening hours,en
suckingpest control in chilli,"recommended to spray dicofal(kelthane, mite, hillfol) 1000 ml per acre",en
chilli fertilizer availability,chilli fertilizer availability  recommended urea 50kg potash 50kg dap 50kg,en
chilli root grubs management,recommended to apply fipronil granule 8 kg /acre,en
fertilizer dose for chilies,"advised to apply 50 kg urea, 100 kg single super phosphte and 30 kg potash per acre",en
chilli midge flies & flower drof management,"recommended to spray triazophos 300 ml per acre     &
recommended to spray napthyl acetic acid 4.5 ml / 20 lit of water .",en
fruit borwer in chilly,recommended to spray spinosad 75 ml/200 liters of water / acre,en
prevention of white fly,recommended for spray acephate 300 gr/acre in  200 lt water,en
chilli midge fly  damage management,recommended to spray triazophos 300 ml per acre,en
chili yellow mite management,recommended to spray dimethoate 400 ml/acre for 200 liter of water,en
chilli upward leaf curl ( thrips ) management,"recommended to spray phoslone  400 ml / acre     or   
recommended to spray difenthiuron   300 grams/acre",en
chilli iron deficiency damage,recommended to spray feso4 2 gram / liter water + neem salt 1 gram / liter water,en
leafy caterpillers in chilly,recommended to spray chloripyriphos 500 ml/acre,en
chilli potash deficiency,recommended to spray potassium nitrate 5 gm / lit of water,en
bacterial leaf spot  in chilly,recommended  to spray copper oxy chloride  30 grams   +   streptocycline   1 gram  / 1 0 litres of water,en
leaf curl virus damage in chillies,recommended to spray acephate 300 grams+ 1 liter neemoil + 100 grams surf powder/acre,en
chilli suckng pests,chilli suckng pests : recommended to spray flunikamidi 50 %wg 75 gram per acre,en
chilly fusarium wilt management,recommended  to spray copper oxy chloride  30 grams   +   streptocycline   1 gram  / 1 0 litres of water,en
chilli canopora stem rot management,recommended  to spray copper oxy chloride  30 gm   +  streptocyclin   1 gm  / 10 lit of water,en
chillies upward\ downard curling,chillies upward / downward curling:suggested to spray pegacis 2 g,en
chilli stem  rot,recommended soil drenching coc 3 grams/litre water,en
chilli root management,recommended to spray copper oxy chloride (blitox) 600 grams per acr,en
management of chilliupwardcurling,recommended for spray acephate 300 gr/acre in  200 lt water,en
chilli plant growth in formation,recommended to spray potassium nitrite 1 kg/acre for 200 litre  of water,en
chilly leaf wilt,recommended for 30 gr coppor oxy chloride and 1 gr streptocyclin  in 10 ltr of water,en
chilly fussarium  wilt,advised to drench the plant base with coc 3 g per lit of water,en
ridge gourd fruit flies,recommended to spray malathion   400 ml / acre,en
chilly white mites,recommended to spray dicofol 1 lit /acre,en
chilli termite management,recommended to drench chloripyriphos 6 ml/litre of water,en
chilly nursery suking pest,recommended for spray neem oil 5 ml/ 1 liter of water,en
mealy bug damade in chili,recommended to spray profinophas 400 milli/acre,en
"brinjal sucking pest ,mite ,shoot & fruit  management","recommended to spray  fipronil  400 ml/ acre 
recommended to spray  profenophos 400 ml / acre 
recommended to spray dicophol 1 lit /acre",en
chilli flower drof management,recommended to spray napthyl acetic acid 4.5 ml / 20 lit of water .,en
chiili midge management,chiili midge management : recommended to spray triazophos 300 ml /200 litres of water / acre,en
fertilizer dose chillies,"advised to apply 50 kg urea, 100 kg single super phosphate and 25 kg potash per acre",en
t m v damage in chillies,recommended to spray acephate 300 grams+ 1 liter neemoil + 100 grams surf powder/acre,en
chilly wlit symptoms,recommended to spray copper oxy chloride  600 grams per acre,en
fertilier management in chilli,"recommended 60 kg uria,20 kg ptash per acer",en
chili fusarium rot management,recommended to spray copper oxy chloride (blitox) 600 grams per acre,en
ants in chilli nursery,recommended 20 grams phalidal powder per 5 cent nursery,en
chilly market information,chilly market information : 5700-1450 rs /quintal,en
chillis dieback management,chillis dieback management  recommended captan0.2% or 0.25%,en
management of chilli tobaccocaterpiller,recommended to spray chloripyriphos 500 ml/acre,en
chilli sucking pest managemenet,chilli sucking pest managemenet   recommended zolon 400ml /acre,en
chilli upward leaf curl( thrips ) management,recommended to spray acephate 300 grams/ acre,en
how to do seedling dip in chillies seedlings to control diseasess,recommended to dip the seedlings in copper oxi chloride 3 grams/liteer solution before transplanting,en
chili upward leaf curling  management,recommended to spray  fipronil400 ml/ acre  in 200 liter water,en
chiili field preparation,chiili field preparation : recommended to spray pendamethalin before chilli transplantation,en
chilli mealy bug management,recommended to spray  profenophos 400 ml / acre,en
white grubs damage in chillies,recommended to use fipronil granules 6-8 kgs/acre,en
green chilly variety,sitara : green chilly variety,en
flower and pod drop in chillies,recommended to spray naphthalene acetic acid  ( planofix) 4.5 ml/20 litre,en
chilli  ants management,recommended to apply falidal powder,en
chilly midge management,recommended to spray triazophos 300 ml /200 litres of water / acre,en
chilli fruit rot and tobacco caterpillar management,recommended fort spray   propiconazole 200 ml / acre in 200 liter water and spray emamectin benzoate  100 grams/acre in 200 lt water,en
chilles wilt management,chilles wilt management  copper oxychoride  30gr +streptocyclin 1gr,en
chilly fussarium wilt,advised to drench the plant base with coc 3 g per lit of water,en
leaf hopper damage in chillies,recommended to spray profinophas 400 milli/acre,en
chilli leaf eating cater piller,recommended to spray profenophos 2 milli liter/ liter water,en
chili die back management,recommended to spray  coppor oxy chloride 600 gram/acre for 200 liter of water,en
leaf curl virus damage in chillies due to white fly,recommended to spray acephate 300 grams+ 1 liter neemoil + 100 grams surf powder/acre,en
chili bacterial leaf spot management,recommended to spray coppor oxy chloride 600 gram/acre for 200 liter of water,en
management of chilli yellow mosaic virus,recommended to spray acephate 300 grams per acre,en
fusarium wilt in cholly,recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
chilli growth information,recommended to spray potasium nitret 1 kg/acre for 200 liter of water,en
in chilli root,recommended soil drenching coc 3 grams/litre water,en
leaf eting cater pilars in chilli,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
chilli root  rot,recommended to spray copper oxy chloride  600 grams per acre,en
chilli fertlizer usage,chilli fertlizer usage : application of single super phosphate 150 kilogram,en
onion thrips management,recommended for spray mancozeb 3 grams + fipronil 2ml/ 1 litre of water,en
caterpillers in chilly,recommended to spray  chlorpyrifos 500 ml/200 liters of water / acre,en
chilli leaf spot & powdery mildew management,recommended to spray azaksistribin 150 ml /acre,en
chili white fly and thrips management,recommended to spray dimethoate 400 ml/acre for 200 liter of water,en
chilli leaf eating caterpillar management,"chilli leaf eating caterpillar management   recommonded lamdasaihalotrhin 250-400ml/acre ,wilt native 160gr /acre",en
chilly red mite management,recommended for spray neem oil 5ml + spiromecifen 1 ml/ 1 liter of water,en
chilli seedling treatment,recommended  to  deep copper oxy chloride  3 gm / lit of water,en
up ward leaf in chilli,recommended to spray spinosad 75 ml/200 l water acre sprinter,en
"sucking pest thrips , aphids damage in chillies",recommended to spray zolan 400 milli/acre,en
canopora stem rot management,recommended  to spray copper oxy chloride  30 gm   +  streptocyclin   1 gm  / 10 lit of water,en
iron def in chilli,recommended to spray ferrous sulphate 20 grams+ citric acid 2 grams/1 litre of water,en
chilli stem rot & leaf curl management,recommended to spray propiconazole    200 ml / acre  recommended to spray difenthiuron   300 grams/acre,en
chilli nursery nutrient deficiency management,recommended to spray 19-19-19 kg/acre,en
leaf miner damage in chillies,recommended to spray chloropyriphas 500 milli/acre,en
chilli stem rot managment,chilli stem rot managment  recommended copper oxychloride 30gr+1gr spectocyclin in 10 liter of water,en
chilli damping of management,chilli damping of management :  recommended  to drench  copper oxy chloride  3 grams / 1 litre of water,en
micro nutrient iron deficiency in chillies,recommended to spray ferrous sulphate 1 kg + 100 grams leamon salt/acre,en
about the chilli root rot management,recommended to spray coper oxy chloride 3 grams per liter water,en
chilli frut borer management,recommended to spray flubendamide 40-50 ml per acre,en
chilli nursery  management,recommended to spray ferrus sulphate 2 gram / liter water + neem salt 1 gram / liter water,en
chili growth for information,recommended to spray potasium nitret 1 kg/acre for 200 liter of water,en
chilli upwardcurling management,recommended to fipronil(regent)400 ml/acre  in 200 liter water,en
chilli midgefly management,recommended to spray triazophos 300 ml per acre,en
wilt damage in chillies,recommended to spray copper oxi chloride 600 grams/acre,en
recommended to spray copper oxy chloride 3 gram / liter water,recommended to spray copper oxy chloride 3 gram / liter water,en
chilli for growth initiation,recommended to spray potassium nitrate 5 grams/litre water,en
about the chilli midgefly management,recommended to spray triazophos300 ml per acre,en
coller rot damage in chilklies,recommended to spray copper oxi chloride 600 grams + 20 grams streptocyclin /acre,en
chiili pod borer,chiili pod borer :recommended to spray chloripyriphos 500 ml/acre,en
bacterial leaf spots in chilly,recommended  to spray coppor oxy chloride  30 gm   +  streptocyclin   1 gm  / 1 0 lit of water,en
management of chillt leaf eating caterpileer management,recommended to spray  chlorpyrifos 500 ml/200 liters of water / acre,en
chilli leaf caterpillar management,chilli leaf caterpillar management  recommended lamdasaihalotrin 250-400ml/acre,en
chilly nursery transplanting time dipping solution,chilly nursery transplanting time dipping solution : recommended for carbendizam 2 grams/ 1 litre of water,en
chilli downy mildew management,recommended to spray piraclastrobin  100 ml /acre,en
chilli red mites,chilli red mites  : recommended to spray dicofol 5 milli litre per litre water,en
chilli tobcco worm management,recommended  to spray novaluron 7.5 ml/10 liter of water,en
wilt management in chillies,recommended to spray copper oxi chloride 600 grams/acre,en
chilli leaf damange,recommended to spray spinosad 75 ml/200 liters of water / acre,en
cilli sucking pest control,recommended for dimethoate ( rogar) 400 ml / acre 200 liter water,en
chilly stem blight management,recommended to spray mancozeb 2 grams per liter of water,en
root rot and fruit rot management in chillies,recommended to spray copper oxi chloride 600 grams + 20 grams streptocyclin/acre,en
chilly upward curling management:,chilly upward curling management: recommended for spray neem oil 5 ml + acephate 1.5 grams/ 1 liter of water,en
chilly upward and down ward curling management,chilly upward and down ward curling management: recommended for spray difenthueran 300 grams/ acre,en
root ort management in chillies,recommended to spray copper oxi chloride 600 grams+ 20 grams streptocyclin/acre,en
chilly leaf eating caterpillers,recommended to spray proclaim 100 grams/acre in 200 lt water,en
