QueryText,KccAns,Language
leaf folderr in rice,recommended to spray flubendiamide 125 grams /200 litres of water / acre ఫ్లూబెండమైడ్ 125 గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి,te
sucking pest mangement in paddy,"అసిపేట్ 300 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి 
ఒక ఎకరాకు పిచికారి చేయాలి 
",te
rice sucking pest management ,"--recommended to spray azadirhachtin 5 ml / 1 litre of water 
  వేప నూనె 5 మిల్లి లీటర్లు / 1  లీటర్ నీటికి  చొప్పున   కలిపి   పిచికారి చేయాలి  
",te
borer management in paddy ?,"recommended to apply  phorate  10g granules  5 kg per acre   
ఫోరేట్ 10 జి గుళికలు  5 కిలోలు / ఒక ఎకరాకు వేసుకోవాలి ",te
zinc deficince in paddy ,"జింక్ సల్ఫేట్  2 గ్రాములు  / లీటర్ నీటిలో కలిపి పిచికారీ చేయాలి 
",te
rise blast management,"ట్రైసైక్లోజోల్   120  గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
gall  midge in paddy ,"recommended to apply carbofuran 3g granules 8-10 kg/acre
recommended to spray dimethoate 400(roger) ml /200 litres of water /acre 
 డైమిథోయేట్  400 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
root grub in rice,"recommended to apply carbofuran 3 g  granules  8-10 kg /acre  
కార్బోఫురాన్ 3 జి గుళికలు 10  కిలోలు  / ఒక ఎకరాకు వేసుకోవాలి 
",te
weed management in 5 days of sowing,"recommended to use pretilachlor 500 ml per acre
ప్రిటిలాక్లోర్ (రీఫిట్) 500  మిల్లి లీటర్లు  /20 కిలోల ఇసుకకు  కలిపి 1 ఎకరాలో చల్లుకోవాలి 
",te
weed management in paddy 30 days after sowing,"recommended to spray 2,4 d  sodium salt 500  grams /200 litres of water per acre  
2,4 డి సోడియం సాల్ట్ 500 గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరా కు పిచికారి చేయాలి",te
for more tillers  in paddy,"recommended to apply  phorate  10g granules  5 kg per acre   
ఫోరేట్ 10 జి గుళికలు  5 కిలోలు / ఒక ఎకరాకు వేసుకోవాలి 
recommended to  apply  chlorantraniliprole granules 4 kgs/acre 
 క్లోరాంత్రనిలిప్రోల్ గుళికలు 4 కిలోలు /1 ఎకరాకు వేసుకోవాలి 
",te
rice horned catterpillar,"recommended to spray malathion   (malathion) 400 ml /200 litres of water / acre     మలాథియాన్ 400 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
weed management in 24 das,"recommended to spray bispyribac sodium (nomini gold) 100 ml/200 litres of water  per acre 
 బిస్ పైరిబాక్ సోడియం (నామినీ గోల్డ్)   100  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
recommended to spray 2,4 d  sodium salt 500  grams /200 litres of water per acre  
2,4 డి సోడియం సాల్ట్ 500 గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరా కు పిచికారి చేయాలి	   

",te
leaf spots management in paddy,"recommended to spray mancozeb  (m-45) 600 grams / 200 litres of water / acre   
కలిమాంకోజెబ్ 600   గ్రాములు   /200 లీటర్ల నీటికి చొప్పున పి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
node blast management in paddy?," recommended to spray tricyclazole + mancozeb 400 grams/200 litres of water /acre   
ట్రైసైక్లోజోల్ + మాంకోజెబ్ 400 గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి  
",te
 yellow stem borer  management ,"recommended to apply cartap hydrochloride  4g  granules  8-10 kg / acre    కార్టాప్ హైడ్రోక్లోరైడ్ 4 జి గుళికలు   8 కిలోలు  / ఒక ఎకరాకు వేసుకోవాలి 
",te
leaf blast management in paddy?,"recommended to spray tricyclazol (beem) 120 gm /200 litres of water / acre/blast
ట్రైసైక్లోజోల్   0.6 గ్రాములు   / 1లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ",te
leaf folder management in agriculture ,"recommended to spray cartap hydrochloride (celdan) )(padan)400 grams/ 200 litres of water / acre 
కార్టాప్ హైడ్రోక్లోరైడ్ 400 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున  కలిపి ఒక ఎకరాకు పిచికారి చేయాలి   
",te
weed managemnt in paddy ,"--recommended to spray bispyribac sodium (nomini gold) 100 ml/200 litres of water  per acre 
 బిస్ పైరిబాక్ సోడియం (నామినీ గోల్డ్)   100  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",te
root rot management in paddy? ,"recommended to spray copper oxy chloride  (blitox)(blue copper) 600  gm /200 litres of water / acre  
కాపర్ ఆక్సీక్లోరైడ్  600 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
recommended  to spray streptocycline   20 gram  / 200 litres of water /acre   స్టెఫ్టోసైక్లిన్ 20  గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి ",te
rice blast management? ,"recommended to spray tricyclazol  (bheem),(sivic)120 gm /200 litres of water / acre  
ట్రైసైక్లోజోల్   120  గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
weed  management in paddy within 48 hours,"within 48 hours we recommended to spray pendimethalin (stamp) 1 litre /200 litres of water acre 

 పెండిమెథాలిన్(స్టాంప్)   1  లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి	 
",te
gannuals for paddy.,recommended to apply cartap hydrochloride  4g  granules  8-10 kg / acre    కార్టాప్ హైడ్రోక్లోరైడ్ 4 జి గుళికలు   8 కిలోలు  / ఒక ఎకరాకు వేసుకోవాలి ,te
leaf folder management in  paddy,"--recommended to spray cartap hydrochloride (celdan) )(padan)400 grams/ 200 litres of water / acre 
కార్టాప్ హైడ్రోక్లోరైడ్ 400 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున  కలిపి ఒక ఎకరాకు పిచికారి చేయాలి   
",te
red coloured spot in paddy,"recommended to spray propiconazole (tilt)    200 ml / 200 litres of water /acre  
ప్రొపికొనజోల్  200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
in paddy weed management,అయితే లీటరు నీటికి 1 గ్రాము కార్బండిజం కలిపి,te
panicle mite in chilli ,"recommended to spray abamectin   (vertimek) 160 ml /200 litres of water / acre  
ఆబామెక్టిన్ 160 మిల్లి లీటర్లు  /200 లీటర్ల నీటికి చొప్పున కలిపి  ఎకరాకు పిచికారి చేయాలి
",te
mites management in paddy? ,"recommended to spray  propargite   (omite/simba) 200 ml /200 litres of water / acre  
ప్రాపర్గైట్  200  మిల్లి లీటర్లు  /200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
bacterial leaf spot and management,"( కార్బెండజిం + మాంకోజెబ్ ) 400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాల
recommended to spray npk 19-19-19 mixture  5 grams/1 litre of water 
",te
wing worms  in paddy,"recommended to spray thiamethoxam (actara/cruiser) 40 grams /200 litres of water / acre   థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
recommended to spray  fipronil (regent) 400 ml / 200 litres of water /acre  
 ఫిప్రోనిల్ 400  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
 ",te
paddy sheath blight management?,"recommended to spray ( carbendazim +mancozeb ) (saaf) 400gm / 200 lit of water /acre
( కార్బెండజిం + మాంకోజెబ్ ) 400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాల
",te
bph management in paddy.,"recommended to spray buprofezin   (applaud) 330 ml /200 litres of water/ acre .   
బుప్రోఫెజిన్   ౩౩౦  మిల్లి లీటర్లు    / 200 లీటర్ల నీటికి చొప్పున కలిపిఒక ఎకరాకు పిచికారి చేయాలి .
",te
"bacterial leaf blight

","recommended  to spray copper oxy chloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre  
కాపర్ ఆక్సీక్లోరైడ్   600  గ్రాములు + స్టెఫ్టోసైక్లిన్ 20  గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
( ఫుజి  వన్) 250 ml/200 లీటర్ / ఎకరా  


",te
bph and green leaf hopper management," recommended to spray dinotefuran (osheen) (token)80 grams/200 litres of water/ acre    
 డైనిటోఫురన్  80 గ్రాములు   /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
 paddy  neck blast management,"recommended to spray tricyclazol  (bheem),(sivic)120 gm /200 litres of water / acre  
ట్రైసైక్లోజోల్   120  గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
sucking pests management in paddy.,recommended to spray tricyclazole 75%wp (beam)_ 120 -160gm /200 litres of water / acre ట్రైసైక్లోజోల్ 120 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి,te
paddy drum seeder fertilizer management ,--నీరు అనేది డ్రం సీడర్ లో వేసుకున్నప్పుడు పిలకలు దొరికే దశ వరకు ఉంచితే సరిపోతుంది పలుచగా నీరు అనేది ఇవ్వాలి ,te
paddy growth use  ,"recommended to apply carbofuran 3 g  granules  8-10 kg /acre  
కార్బోఫురాన్ 3 జి గుళికలు 10  కిలోలు  / ఒక ఎకరాకు వేసుకోవాలి 
 recommended to apply  phorate  10g granules  5 kg per acre   
ఫోరేట్ 10 జి గుళికలు  5 కిలోలు / ఒక ఎకరాకు వేసుకోవాలి 
",te
"gall midge paddy
","recommended to apply carbofuran 3 g granules 8-10 kg /acre కార్బోఫురాన్ 3 జి గుళికలు 10 కిలోలు / ఒక ఎకరాకు వేసుకోవాలి
",te
fertilizer use with granules,"recommended to apply carbofuran 3 g  granules  8-10 kg /acre  
కార్బోఫురాన్ 3 జి గుళికలు 10  కిలోలు  / ఒక ఎకరాకు వేసుకోవాలి 
",te
"weed management after 15 days in rice 

",recommended (సీహలోఫోప్ -బ్యూటీలు)250-300ml/200 lit /acre ,te
bph  in rice recommended,"recommended to spray  buprofezin +acephate (tapus) 500 grams /200 litres of water/ acre    
 బుప్రోఫెజిన్  +అసిపేట్ 500 గ్రాములు (టాపూజ్)  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
 recommended to spray dinotefuran (osheen) (token)80 grams/200 litres of water/ acre    
 డైనిటోఫురన్  80 గ్రాములు   /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
recommended to spray ethiprole + imidachloprid  (glamour) 50 grams /200 litres of water/ acre    
  (గ్లామర్ ) ఇథిప్రోల్ +   ఇమిడాక్లోప్రిడ్  50 గ్రాములు   / చేయాలి 
recommended to spray  pymetrozine  (chess) 100 grams /200 litres of water/ acre       
",te
paddy false smust,"recommended to spray propiconazole  25%ec(tilt)  200 ml / 200 litres of water /acre  
ప్రొపికొనజోల్  200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
"bph management , white fly ","recommended to spray  pymetrozine  (chess) 100 grams /200 litres of water/ acre       
ఫైమెట్రోజిన్  100  గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపిఒక ఎకరాకు పిచికారి చేయాలి 
recommended to spray imidacloprid (confidor) 60 ml /200 litres of water / acre       ఇమిడాక్లోప్రిడ్  60 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
weed management in paddy at 15 -25 dat,"recommended to spray bispyribac sodium (nomini gold) 100 ml/200 litres of water  per acre 
 బిస్ పైరిబాక్ సోడియం (నామినీ గోల్డ్)   100  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",te
collar rot management in paddy,"అజాక్సిస్త్రోబిన్ (అమిస్టెర్) 150 మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
leaf roller in rice ,అసిపేట్ 100 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి + వేప నూనె 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి +profenofos 400 ml/200 litres of water / acre,te
emamectin benzoate dosage,"ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
bacterial leaf spot management in paddy.,"recommended  to spray copper oxychloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre .
కాపర్ ఆక్సీక్లోరైడ్   600  గ్రాములు + స్టెఫ్టోసైక్లిన్ 20  గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి.
",te
"false smut management
","ప్రొపికొనజోల్ 200 మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
recommended to spray carbendazim   200  grams/  200 litres of water /acre   
కార్బెండజిం  200 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
leaf minor  management in paddy,"recommended to spray dichlorvos  (nuvon) 250 ml / 200 litres of water /  acre    
డైక్లోరోవాస్ 250  మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
blast in paddy organic farming ,  వేప నూనె 5 మిల్లి లీటర్లు / 1  లీటర్ నీటికి  చొప్పున   కలిపి   పిచికారి చేయాలి  ,te
beetle in paddy,"recommended to spray lambda cyhalothrin (karate) 400 ml /200 litres of water /  acre  లాంబ్డా సైహలోత్రిన్  400 మిల్లి లీటర్లు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
leaf eating caterpillar management in rice," recommended to spray  chlorpyrifos  (corabon/predator) 500 ml/200 litres of water / acre
 క్లోరోఫైరిఫాస్   500 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
"panicle mite and panicle  management in paddy
","recommended to spray propiconazole    200 ml / 200 litres of water /acre  
ప్రొపికొనజోల్  200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
recommended to spray profenofos  400 ml/200 litres of water /  acre 
 ప్రోఫెనోఫాస్  400 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",te
stem rot and false smut of paddy,"recommended to spray (hexaconazole+ captan   ) (taqat) 400 grams / 150 litres of water /acre  
  ( హెక్సాకొనజోల్   +కాప్టాన్  )  400 గ్రాములు /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
recommended to spray propiconazole  (tilt)  200 ml / 200 litres of water /acre  
ప్రొపికొనజోల్  200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
"leaf folder, white fly","recommended to spray novaluron 5.25% + emamectin benzoate 0.9%(barazide) 320ml/200 liter of water/एकर
recommended to spray chlorantraniliprole (coragin) 60 ml/150 litres of water / acre    క్లోరాంత్రనిలిప్రోల్  60 మిల్లి లీటర్లు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి

recommended to spray thiamethoxam (actara/crulser) 40 grams /200 litres of water / acre   థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారిచేయాలి ",te
plant protection i paddy,recommended to spray ( carbendazim +mancozeb ) 400gm / 200 lit of water /acre ( కార్బెండజిం + మాంకోజెబ్ ) 400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాల,te
neck blast management in paddy.,"recommended to spray tricyclazole 75%wp (beam)_ 120 -160gm /200 litres of water / acre . 
ట్రైసైక్లోజోల్   120  గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి .
",te
gall midge management  in paddy.,"recommended to apply carbofuran 3 g  granules  8-10 kg /acre  
కార్బోఫురాన్ 3 జి గుళికలు 10  కిలోలు  / ఒక ఎకరాకు వేసుకోవాలి 
recommended to spray thiamethoxam (actara/cruiser) 40 grams /200 litres of water / acre   థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
leaf flooder in rice,"--recommended to spray flubendiamide  (fame) 40 ml /200 litres of water / acre  
ఫ్లూబెండమైడ్   40 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
recommended to spray chlorantraniliprole (coragin) 60 ml/150 litres of water / acre    క్లోరాంత్రనిలిప్రోల్  60 మిల్లి లీటర్లు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి
",te
paddy leaf folder in nursery,"recommended to spray emamectin benzoate  (proclaim) 90 grams /150 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
stem borer management in paddy.,"recommended to spray cartap hydrochloride (padan) (caldon)400 grams/ 200 litres of water / acre 
కార్టాప్ హైడ్రోక్లోరైడ్ 400 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున  కలిపి ఒక ఎకరాకు పిచికారి చేయాలి   
",te
bph in paddy and leaf folder in black gram,"recommended to spray  buprofezin +acephate (tapus) 500 grams /200 litres of water/ acre    
 బుప్రోఫెజిన్  +అసిపేట్ 500 గ్రాములు (టాపూజ్)  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
recommended to spray emamectin benzoate  (proclaim) 90 grams /150 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
leaf spot management in paddy.,"recommended to spray ( carbendazim +mancozeb ) (saaf) 400gm / 200 lit of water /acre
( కార్బెండజిం + మాంకోజెబ్ ) 400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాల
",te
gall midge and sheath blight and and sheath rot,"recommended to spray propiconazole  25%ec(tilt)  200 ml / 200 litres of water /acre  
ప్రొపికొనజోల్  200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
recommended to spray ( carbendazim +mancozeb ) (saaf) 400gm / 200 lit of water /acre
( కార్బెండజిం + మాంకోజెబ్ ) 400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాల
recommended to apply carbofuran 3 g  granules  8-10 kg /acre  
కార్బోఫురాన్ 3 జి గుళికలు 10  కిలోలు  / ఒక ఎకరాకు వేసుకోవాలి 
",te
"leaf folder in rice 

","recommended to spray cartap hydrochloride 400 grams/ 200 litres of water / acre 
కార్టాప్ హైడ్రోక్లోరైడ్ 400 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున  కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
పొడ తెగులు recommended to spray propiconazole    200 ml / 200 litres of water /acre  
ప్రొపికొనజోల్  200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
   
",te
false smut in paddy and bph managaement,"recommended to spray ethiprole + imidachloprid  (glamour) 50 grams /200 litres of water/ acre    
  (గ్లామర్ ) ఇథిప్రోల్ +   ఇమిడాక్లోప్రిడ్  50 గ్రాములు   / చేయాలి 
recommended to spray chlorothalonil (kavach) 400 grams / acre  
 క్లోరోతలోనిల్  400 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
prophylactic spray for mites and sucking pest. ,అసిపేట్ 100 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి + వేప నూనె 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి  +profenofos 400 ml/200 litres of water /  acre ,te
leaf folder  and sucking pest and nutrient management,"recommended to spray acephate(arthin) 300 grams/ 200 litres of water / acre 
అసిపేట్ 300 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి 
ఒక ఎకరాకు పిచికారి చేయాలి 
recommended to spray cartap hydrochloride (padan) 400 grams/ 200 litres of water / acre 
కార్టాప్ హైడ్రోక్లోరైడ్ 400 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున  కలిపి ఒక ఎకరాకు పిచికారి చేయాలి   
recommended to apply cartap hydrochloride  4g  granules  8-10 kg / acre    కార్టాప్ హైడ్రోక్లోరైడ్ 4 జి గుళికలు   8 కిలోలు  / ఒక ఎకరాకు వేసుకోవాలి 
",te
paddy nursery damping off management ,recommended to drench copper oxychloride  3 grams / 1 litre of water  కాపర్ ఆక్సీక్లోరైడ్ 3 గ్రాములు / లీటర్ నీటిలో కలిపి మొక్క మొదల్ల దగ్గర పోయాలి ,te
paddy brown plant hopper  management ,బుప్రోఫెజిన్ 330 మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపిఒక ఎకరాకు పిచికారి చేయాలి,te
paddy    blast management                                                       ,"recommended to spray isoprothiolane (fuji one) 40% ec 250 ml/200 litres of water /acre – (only rice blast )   
కాసుగమైసిన్  500 మిల్లి లీటర్లు  /200 లీటర్ల నీటికి చొప్పున కలిపి  ఎకరాకు పిచికారి చేయాలి",te
gall mi8dge management in paddy ,"recommended to apply carbofuran 3 g  granules  8-10 kg /acre  
కార్బోఫురాన్ 3 జి గుళికలు 10  కిలోలు  / ఒక ఎకరాకు వేసుకోవాలి 
                       (లేదా)
 recommended to apply  phorate  10g granules  5 kg per acre   -nematodes -12kg/acre
ఫోరేట్ 10 జి గుళికలు  5 కిలోలు / ఒక ఎకరాకు వేసుకోవాలి 
",te
false smut and blb management in paddy,"ప్రొపికొనజోల్  200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి,
కాపర్ ఆక్సీక్లోరైడ్ 600 గ్రాములు + స్టెఫ్టోసైక్లిన్ 20 గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి",te
midge management in paddy ," recommended to spray  chlorpyrifos  (corabon/predator) 500 ml/200 litres of water / acre
 క్లోరోఫైరిఫాస్   500 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
 neck blast in rice ,"recommended to spray isoprothiolane (fuji one) 40% ec 250ml/200 litres of water /acre – (only rice blast )
వరిలో అగ్గితెగులు నివారణకు గాను ఇసోప్రోతయోలోన్  250మిల్లి లీటర్లు ఒక ఎకరానికి పిచికారీ చేసుకోవాలి .
",te
false smust in rice recommended,"recommended to spray propiconazole  (tilt)  200 ml / 200 litres of water 
ప్రొపికొనజోల్  200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
పైరక్లాస్ట్రోబిన్ 100 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
"stem borer management in paddy
","recommended to spray thiodicarb (larvin) 300 gr 200 litres of water / acre థయోడికార్బ్ 300 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",te
false smut management in paddy.,ప్రొపికొనజోల్ 200 మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి.,te
false smuth management in rice,"--ప్రొపికొనజోల్  200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
gall  midge in paddy,"recommended to spray  fipronil (regent) 400 ml / 200 litres of water /acre  
 ఫిప్రోనిల్ 400  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 

recommended to spray azadirhachtin ( neem seed kernal oil )  1 litre  /200 litres of water /acre 
 వేప నూనె 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి  
",te
false smut and neck blast of paddy,"recommended to spray propiconazole    200 ml / 200 litres of water /acre  
ప్రొపికొనజోల్  200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
recommended to spray tricyclazol  120 gm /200 litres of water / acre  
ట్రైసైక్లోజోల్   120  గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 

",te
paddy earthworm problem ,వాన పాములు ఉండటం వాళ్ళ మంచిది భూమికి ఎలాంటి సమస్య లేదు ,te
rice hispa management in paddy.,"recommended to spray emamectin benzoate  (proclaim) 90 grams /150 litres of water / acre . 
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి .
",te
blast control in paddy ,"recommended to spray tricyclazol  (beam)_ 120 gm /200 litres of water / acre  
ట్రైసైక్లోజోల్   120  గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
paddy  call disconnected," డైనిటోఫురన్  80 గ్రాములు   /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
plant protection management ,"recommended to spray emamectin benzoate  (proclaim) 90 grams /150 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
