QueryText,KccAns,Language
black gram rust damage,recomended to spray copper oxy chloride 3 grams /liter water,en
bangaru theega problem in black gram,"recommended to spray glyposate(zoomer,glycel, roundup) 2 litres per acre",en
flowering problem in blackgram,multi-k (13-0-45)1kg/acre in 200 lt water,en
rust disease in black gram,recommended to spray merger 400 grams/200 litres water / acre,en
flower drop management in black gram and sucking pest management in black gram,planofix-50ml/acre/200liters of water and recommended to spray acephate 300 gr/acre in  200 lt water,en
root wilt problem in black gram crop,recommended to spray copperoxychloride 600 gr/acre,en
aphids effected in black gram,recommended to spray   monocrotophos 400 ml / acre,en
reduced growth in green gra,sprey rec. dosage of multi-k 10gr./1lit. water,en
penubanka in minumu,"recommended to spray thiomethoxome (actra, sitara,renova,) 40 grams per acre",en
black gram  irrigation  management,apply irrigation  at 25 days  after sowing & pre flowering stage & pod formation stage,en
black gram weedicide management,"recommended to spray imazitapyr ( weedblock, pursuit, )300- 400 ml per acre",en
about management of the blackgram rust,recommended to spray mancozeb 3 grams and dinocap 1 ml per liter of water,en
black  gram  virus damage,"recommended to spray phosphomidon (demacron, sumidan, kindan plus) 400 per acre",en
weed management in greengram crop,recommended to spray pendimethalin(stomp) 1-1.25 litre/acre,en
about management of the leaf scorching,spray 5 grams urea per liter of water,en
rust of black gram,spray mancozeb @ 2.5g/l of water twice at 10 days interval,en
dose of neem oil per litre,recommended to spray 5 ml neem oil per litrewater,en
black gram helicoverpa damnage,lambda cyhalothrin  400 milli liter / acre,en
wilt damege in black gram,recommended to spray copper oxy chloride (blitox) 600 grams per acre,en
about the black gram rust,recomonded for control rust to spray 3gram mancozeb+1ml dinocb in liter water,en
downy milde damage in black gram,"recommended to spray mancozeb (dithane m-45, indofil m-45, manjet)  500-600 grams  per acre",en
maruca in greengram,recommended to spray 125 grams in 150 litres of water per acre,en
black garm sowing time,feburuary to march can be sown : black gram,en
black gram whitefly management,recommended for dimethoate ( rogar) 400 ml / acre 200 liter water,en
black gram helicoverpa damagfe,recommended to spray ima mectin benjoate 90 gram/acre,en
tobacco caterpillar management in black gram,recommended to spray thiodicarb 75 wettabel powder 300 gr/200 liters of water/acre,en
about the weed management in blackgram after 4days,recommended do not spray weedicide after 4 days,en
black grams white flies,recommended for spray acephate 1.5 grams + neem oil 5 ml/ 1 liter of water,en
black gram leaf eating caterpillar management,recommended for spray profinophos 400ml/ acre,en
shoot fly of black gram,recommended to spray   monocrotophos 400 ml /200l water  acre,en
cercospora leaf spot management in black gram,recommended to spray mancozeb  500-600 grams  per acre for 200 liter       of water,en
whitefly damage in pulses,"recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre",en
black gram sucking pest & white fly,recommended for spray acephate 1.5 grams + neem oil 5 ml/ 1 liter of water,en
sucking pests in black grams,recommended to fipronil(regent)400 ml/acre  in 200 liter water,en
white flies managment in black gram,acephate 300 gr/acre in  200 lt water,en
white fly attack in blak gram,recomended to spray acephate 300 grams + 1 liter + 100 grams surf powder/acre,en
black gram sucking pest controll management,recommended spray fipronil 2ml/litre of water,en
weedicides used in blackgram after 30 days,weedicides are not used in blackgram after 30 days,en
blackgram flower drop,recommended to spray planofix 4.5 ml/10 litre water,en
black gram weed controll managemnt,recommended to spray propaquizafop  250-300 ml/acre,en
micro nutriant deficiancy in black gram,micronutriant mixer 1kg/acre in 200 lt water,en
black grams pod borer,recommended to spray dichlorovas 250 ml per  acre,en
black gram weed management 15-20days,"recommended to spray imazitapyr ( weedblock, pursuit, )300- 400 ml per acre",en
pod borrer in black gram,recommended to spray phosalone 400milli/acre,en
black gram white fly sucking pest controll management,recommended spray fipronil 2ml/litre of water,en
black gram pod borer controll managementr,recommended to spray chloripyriphos 2.5 ml/litre of water,en
blackgram pod borer and powery mildew,recommended to spray propinopos 2ml/litre water and dinocap 1 ml/litre water separately,en
blackgram suckingpest management,recommended to spray dimethioate 2 milly liters/liter water,en
about management of the pod borers,recommended to spray proclaim 100 grams/acre in 200 lt water,en
black grams leaf blight,coc    600 gr/acre in 200 lt water,en
black gram aphids damage,recommended to spray monocrotophos 400 ml /acre,en
black gram hairy caterpillar,recommended to spray dichlorovas  250 ml /  acre,en
about management of the pod borer,recommended to spray proclaim 100 grams/acre in 200 lt water,en
about the yellow mosaic in blackgram,recommended to spray acephate 300 gr/acre in  200 lt water,en
flower droping in black gram,recommended to spray planofix 4.5 ml/20 litre,en
black gram maruka vitrata damage,recommended to spray corojen 60 milli liter /acre,en
rust management in black gram,recommended to spray tridemorph  200 ml per acre,en
bacteria leaf blight,coper oxy chloride 600 gr/acre in 200 lt water,en
anthracnose management in black gram,"recommended to spray captan(captaf, esso, captan) 500-600 grams per acre",en
growth problem in blackgram,multi-k (13-0-45)1kg/acre in 200 lt water,en
green leaf hopper attack in black gram,recommended to spray chlofenpyrphos 300 ml per acre,en
blackgram whitefly management,recommended to spray dimethioate 2 milly liter/liter water,en
black gram pod borer controll managemnet,recommended spray emamectin benozate 100g/acre,en
black gram helicoverpa leaf damage,recommended to spray novaluran+indoxicarb  350 ml per acre,en
black gram weed management in post emergency,recommended to spray propaquizafop 250-300 ml/acre,en
spotted pod borer in borer,spray  to spinosad 75 ml/acre sprinter  tracer  for 200 liter of water,en
pod borer infestation in black gram,recommendedto spray proclaim 100 grams/acre in 200 lt water,en
leaf eting cater pillars in black gram,recommended to spray thiodicarb (larvin)300 ml/acer,en
sucking pest- thrips attack in black gram,recommended to spray fipronil 2milli/liter/acre,en
black gram sucking pest conroll management,recommended to spray acephate 300 gr/acre in  200 lt water,en
greengram  sucking pests,recommended for to spray acephate 300 grams with neem oil 1 liter per acere,en
white fly damage in black gram,recommended to spray triazophos 300 ml per acre,en
"yellow mosaic
(pallaku tegulu)of black gram",spray monocrotophos @ 1.6ml/l or acephate @ 1.5g/l or triazophos @ 2ml/l of water to control the vector (whitefly,en
powdery mildew management,recommended to spray dinocap 400 ml/200 liters water per acre,en
about the stem fly management of blackgram,recommended to spray acephate 300 gr/acre in  200 lt water,en
black gram and green gram seed dress,recommended for seed treatment done with imidachloprid 5 ml/1 liter of water  and + cabendizum 3 grams/1 kg of seed finally before  sowing the seed apply rhizobium culture as final treatment (before 10-15 mins) for sowing.,en
blackgram virus mnagement,recommended to spray dimethioate 2milly liters/liter water,en
gblack gram  post emergence weed managemet,recommended to spray targa super 400 milli liter/acre,en
blackgram water management,recommended to spray thiochloprid 250 milly liters/acer,en
black gram helicoverpa  control,reommended to spray  emamectin benzoate  100 grams/acre in 200 lt water,en
bengal gram yellow mosaic virus damage,recommended to remove effected plants & spray acephate 1.5 gram/liter water,en
bihar hairy caterpiler in black gram,recommended to spray novaluran+indoxicarb  350 ml per acre,en
white fly management in black gram,recommended to spray imidachloprid 60 ml / acre,en
blackgram thrips management,recommended to spray dimethioate 2 milly liters/liter water,en
blackgram pod borer management,recommended to spray chorpyriphos 2.5 milly liters/liter,en
black gram post emergence  weedicide,not recommended to spary,en
about the weed management in blackgram after 15 days,recommended to spray propaquizafop 250-300 ml/acre,en
white fly attack in blackgram,recommended to spray acephate 300grams + 1liter neemoil + 100grams surf powder/acre,en
blackgram podborer management,recommended to spray flubendamide 125grams/acer,en
sucking pest aphids and thrips attack in black gram,recommended to spray zolan 300milli/acre,en
weed management in black gram for 28 days  drop,go for hand weeding,en
black gram  cercospora  leaf spot,recommended to spray copper oxy chloride  600 grams per acre,en
black gram  watering,recommended to irrigate at 30 days and after 55 days,en
black gram whitefly control,recommended to spray dimethoate(rogar   rogarin)  400ml/acre,en
anthracnose infestation in black gram,"recommended to spray captan(captaf, esso, captan) 500-600 grams per acre",en
sucking pest - thrips attack,recommended to spray fipronil 2milli/liter/acre,en
in black gram pod borer is seen,recommended to spray novuluron 2ooml/acre,en
cow urine spraying dosage,"recommended dosage : old cow urine 1 liter +20 liters of water 
fresh urine 1 liter+100 liters of water",en
pre emegence weed in blackgram,recommended to spray pendimethalin(stomp) 1 litre/acre(5ml/litre),en
iron deficiancy in black gram,recommended to spray ferrous sulfate  20 grams per litre,en
weed management in black gram @ 30 days,recommended not to spray herbicide do hand weeding,en
maruca in blackgram,recommended to spray novaluran+indoxicarb (plithora) 350 ml per acre,en
"yellow mosaic
(pallaku tegulu) black gram",spray monocrotophos @ 1.6ml/l or acephate @ 1.5g/l or triazophos @ 2ml/l of water to control the vector (whitefly,en
sucking pests damage in blackgram,sucking pests damage in blackgram :recommended to spray  dimethoate  (rogar) 400 ml / 200 liter water,en
blackgram blight control,recommended to spray mancozeb   600 grams / 200 litres of water / acre,en
weed management in black grams,recommended to spray propaquizafop @ 250-300 ml/acre,en
weed management in black geam @ 15 dap,recommended to spray imazithafire 400 milli/acre,en
blackgram sucking pest control,"recommended to spray imidachloprid(confidor, tatamida , victor ,atom  ) 60 ml per acre",en
black gram leaf spot management,"black gram leaf spot management :  
recommended to spray carbendazim  200 grams per acre",en
blackgram sucking pests management,recommended to spray monocrotophos 320 ml /200 litres of water /acre,en
blackgram weed control,recommended to spray quizalopop ethyl(targa super) 400 ml per acre,en
anthracnose damage in black gram,recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
black gram yellow mosaic disease management,recommended to spray dimethoate  400ml /200 liters of water /acre,en
black gram yellow mosaic virus management,recommended to spray acephate 300 grams/ 200 liters of water / acre,en
black gram root rot management,recommended to drenching coppor oxy chloride 600 gram /acre for 200 literv of water,en
blck gram sucking pest management,recommended to spray monocrotophos 400 ml /200 liters of water /acre,en
blackgram caterpiller control,recommended for spray profenophos 400 ml / acre,en
weed management in fallow lands,recommended to spray glyposate 6-10 milli liter/liter water + urea 10 gram / liter water,en
root rot in black grams,recommended  to drench  coppor oxy chloride  3 grams / lit of water,en
black gram tobacco caterpiller management,black gram tobacco caterpiller management : recommended to spray lambda cyhalothrin 400 ml /200 litres of water /  acre,en
rust in black grams,recommended to spray wettable sulphur  600 grams/200 liters of water / acre,en
black gram bacterial leaf blight management,black gram bacterial leaf blight management : recommended for 30 gr coppor oxy chloride and 1 gr streptocyclin  in 10 liter  of water,en
black gram  cercospora leaf curl management,recommended to spray copper oxy chloride  600  gm / acre,en
black gram rust management,"black gram rust management :  
recommended to spray dinocap 400 ml per acre",en
pre emergence weed management in black gram,"pre emergence weed management in black gram :  
recommended to spray pendimethalin 1-1.25 litre/acre",en
black gram growth information,recommended to spray potassium nitrite 1 kg/acre for 200 liter of water,en
black gram spotted pod borer,recommended to spray chloripyriphos 500 ml/acre,en
black gram leaf spot damage,recommended to spray mancozeb m-45 2 gram / liter water,en
white fly daamge in blackgram,white fly daamge in blackgram :recommended to spray triazophos  300 ml per acre,en
pod borer damage in blackgram,pod borer damage in blackgram:recommended to spray  novaluron+indoxacarb  350 ml / 200 liters of water / acre,en
leaf folder in black grams,recommended to spray profenofos 400 ml/200 liters of water /  acre,en
virus in black grams,recommended to spray thiamethoxam 40 grams /200 liters of water / acre,en
leaf eating caterpillar management in black gram,recommended to spray larwin 400 milli/acre,en
cercospora leaf spot damage in blackgram,cercospora leaf spot damage in blackgram :recommended to spray mancozeb   600 grams / 200 litres of water / acre,en
black  gram  white fly  management,black  gram  white fly  management  recommended oberon  150-200ml/acre,en
black gram  caterpillar  management,black gram  caterpillar  management  recomemnded takumi 120gr/acre,en
leaf eating caterpillers in blackgram,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
black gram powdery mildew management,recommended to spray dinocap(kerathane) 400 ml per acre,en
white fly damage on black grams,recommended to spray acephate 300 grams/ 200 liters of water / acre,en
weed control at 60 days,weed control at 60 days : not recommended,en
black gram powedery mildew management,recommended to spray dinocap(kerathane) 400 ml per acre,en
cercospora leaf spot in black,recommended to spray mancozeb   500-600 grams  per acre,en
cercospora leaf sopt in black gram,recommended to spray mancozeb   600 grams / 200 litres of water / acre,en
caterpillar damage in black gram,recommended to spray emamectin benzoate  90 grams /200 liters of water / acre,en
black gram leaf eating caterpiller management,black gram leaf eating caterpiller management : recommended to spray chlorpyrifos 500 ml / acre in 200 liter water,en
tobacco caterpillers in blackgram,recommended to spray  chlorpyrifos 500 ml/200 liters of water / acre,en
leaf eating caterpillar damage in blackgram,leaf eating caterpillar damage in blackgram: recommended to spray acephate 300 grams/ 200 liters of water / acre,en
pod fly in black grams,recommended to spray triazophos 300 ml /200 litres of water / acre,en
black gram leaf folder & sucking pest management,recommended to spray lamda saihalothrin 400 ml / acre,en
blackgram root rot control,recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
white grub in black gram,recommended to drench chlorpyrifos 6 ml/1 liter of water,en
aphids management in black gram,recommended to spray dimethoate 400 milli/acre,en
black gram die back management,black gram die back management: recommended for spray propiconazole 1 ml/ 1 litre of water,en
powdery mildew management in black gram,recommended to spray wettable sulphur 600 grams/acre,en
blackgram whiteflies management,recommended to spray acephate 300 grams/ acre,en
black  gram yellow mosaic disease,recommended to spray dimethoate  400ml /200 litres of water /acre,en
stem borer in red gram,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
black gram stem rot management,recommended to spray tebuconazole + trifloxystrobin 75 wg 160 gram / acre in 200 lt water,en
whiteflies in blackgram,recommended to spray dimethoate  400ml /acre,en
cercospera leaf spot in blackgram,recommended to spray mancozeb   600 grams / 200 litres of water / acre,en
management of blackgram mite,recommended to spray  spiromesifen 200 ml/200 liters of water /acre,en
management of blackgram whitefly,recommended to spray dimethoate  400ml /200 litres of water /acre,en
black gram yellow vein mosaic management,recommended to spray dimethoate  400ml /200 liters of water /acre,en
sucking pest inblack gram,recommended to spray triazophos 300 ml /200 litres of water / acre,en
bengal gram root rot,"recommended to spray carbendazim   200  grams/  200 litres of water /acre   
recommended to spray cartap hydrochloride 400 grams/ 200 litres of water / acre",en
management of blackgram powdermildew,recommended to spray dinocap  400 ml /200 litres of water / acre,en
bengal gram pod borer management,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
black gram  pod fly,recommended to spray neem oil 5ml /lit water,en
black  gram  mite  mnanagement,black  gram  mite  mnanagement   recommended imiacloprid 50ml/acre,en
black gram whitefly,recommended for spray dimethoate  400 ml / 200 liter water,en
black  gram   weed  managemet,black  gram   weed  management  recommended 300ml /acre,en
management of blackgram leaf eating caterpiller,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
thrips black gram,recommended to fipronil 400 ml/acre  in 200 liter water,en
weed managent in black gram,"recommended to spray imazitapyr ( weedblock, pursuit, ) 300- 400 ml per acre",en
ram caterpillar management,recommended to spray  chlorpyrifos  300 ml/200 litres of water / acre,en
black gram helicoverpa management,black gram helicoverpa management : recommended for spray profinophos 2 ml/ 1 liter of water,en
sucking pests in blakgram,recommended to spray neem oil 1 litre/ acre  in 200 liters of water,en
powdery mildew on black grams,recommended to spray dinocap  400 ml /200 liters of water / acre,en
blackgram cercospora leafspot,blackgram cercospora leafspot : recommended to spray mancozeb 2.5 gram per acre,en
black gram weed management at 15- 20 days crop,recommended to spray propaquizafop 250-300 ml/acre,en
black gram bacterial leaf spot management,"black gram bacterial leaf spot management :  
recommended for 30 gr coppor oxy chloride and 1 gr streptocyclin  in 10 ltr of water",en
leaf eating caterpillar in black grams,recommended to spray  novaluron+indoxacarb  350 ml / 200 litres of water / acre,en
stem fly management,recommended to spray lambda cyhalothrin 400 ml /200 litres of water /  acre,en
powdery growth in black gram,recommended to spray dinocap  400 ml /200 liters of water / acre,en
management of blackgram sucking pest,recommended to spray triazophos 300 ml /200 litres of water / acre,en
spotted pod borer management in blackgram,spotted pod borer management in blackgram :recommended to spray flubendiamide  125 grams /200 litres of water /  acre,en
black gram leaf eating cater pillar management:,black gram leaf eating cater pillar management: recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
blackgram wilt management,recommended to spray carbendazim   200  grams/  200 liters of water /acre,en
black gram leaf eating  caterpillar :,black gram leaf eating  caterpillar : recommended to spray  chlorpyrifos  500 ml/200 liters of water / acre,en
pod borer management in blackgram,pod borer management in blackgram  : recommended to spray acephate 300 grams/ 200 litres of water / acre,en
white fly management in blackgram,white fly management in blackgram :recommended to spray acetamiprid   0.3 grams  / litres of water,en
black gram mite management:,black gram mite management:recommended dicophal 1liter /acre,en
powdery mildew in black gram:,powdery mildew in black gram:recommended dinocab 400ml/acre,en
leaf light in black gram,recommended  to spray coppor oxy chloride  30 grams   +   streptocycline   1 gram  / 1 0 liters of water,en
black gram leaf hopper management,black gram leaf hopper management: recommended for spray neem oil 5 ml + acephate 1.5 grams/ 1 liter of water,en
black gram pod management,black gram pod management : recommended to spray flubendiamide  40 ml or emamectin benzoate  90 grams /200 litres of water / acre,en
weed mangement in black gram,not recommended,en
powdery mildew management in blackgram,powdery mildew management in blackgram :recommended to spray wettable sulphur  600 grams/200 liters of water / acre,en
white fly black,recommended to spray triazophos  300 ml per acre,en
sucking pests mangement in blackgram,sucking pests mangement in blackgram:recommended to spray acetamiprid   40 grams  /200 litres of water /acre,en
black gram leaf crinkle disease management,recommended to spray dimethoate  400ml /200 litres of water /acre,en
black gram white fly managemant,black gram white fly managemant,en
weed management in black gram:,"weed management in black gram: 
recommended to spray quizalopop ethyl(targa super) 400 ml per acre",en
black gram midge fly managemnt :,black gram midge fly managemnt :recommended trizophas 300ml/acre,en
bengal gram helicoverpa damage,recommended to spray lambda cyhalothrin 400 milli liter / acre,en
sucking pests on black grams,recommended to fipronil @ 400 ml/acre  in 200 liter water,en
yellow mosaic virus disease management,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
blackgram powdery mildew control,recommended to spray dinocap  400 ml /200 litres of water / acre,en
black gram rust management:,black gram rust management:recommended mancozeb 3grm+dinocab 1ml/acre,en
black gram fertiliser dosages,fertiliser dosages :   recommended to apply  urea  20 kgs  +  murate of potash 10 kgs  /acre,en
black gram upward curling:,black gram upward curling:recommended oberan 150ml/acre,en
weed control in blackgram,"recommended to spray imazitapyr ( weedblock, pursuit, )300- 400 ml per acre",en
blackgram powdery mildew management,recommended to spray dinocap  200 ml /200 litres of water / acre,en
maruka vitteta management,recommended to spray flubendiamide  40 ml /200 litres of water / acre,en
chilly pod borer management,chilly pod borer management : recommended to spray emmamactin  100 grams/acre in 200 lt water,en
black gram bihar hairy caterpillar management,black gram bihar hairy caterpillar management : recommended to spray larvin 1 gram + dichlorvos 1 ml per liter of water,en
root rot management in blackgram,root rot management in blackgram :recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
black gram  shoor borar,black gram  shoot borarrecommended to spray acephate 300 grams/ 200 liters of water / acre,en
blackgram bihar hairy control,recommended to spray flubendiamide  40 ml /200 litres of water / acre,en
leaf eating pillar  in blackgram,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
sucking pests management in blackgram,sucking pests management in blackgram :recommended to spray dimethoate  400ml /200 litres of water /acre,en
black  gram  weed  management,black  gram  weed  management  recmmended imazitapyr 250ml/acre,en
weed management  in black gram,weed management  in black gram : recommended targasupar 400ml/acre,en
nutriant management in black gram,agromin max 1kg/acre in 200 lt water,en
black gram yellow mosaic virus:,black gram yellow mosaic virus:recommended yellow sticky traps,en
leaf crinkle disease in blackgram,recommended to spray dimethoate  400ml /acre,en
black gram helicoverpa damage damage,recommended to spray  monochrotophos 1.6 milli liter / liter water,en
weed management in black gram :,weed management in black gram :recommenmded targasuper 400ml/acre,en
blac gram weed management,not recommended,en
black gram weed management at 15-20 days,recommended to spray propaquizafop 250-300 ml/acre,en
management of blackgram rust,recommended to spray mancozeb   600 grams / 200 litres of water / acre,en
blackgram rust control,recommended to spray mancozeb   600 grams / 200 litres of water / acre,en
black gram helicoverpa & leaf spot damage,recommended to spray monochrotophos 1.6 milli liter / liter water + carbendazim 2 gram / liter water,en
mealy bugs in black gram,"recommended to spray  propargite   200 ml / acre 
 
recommended for spray profenophos 400 ml / acre",en
black gram midge fly:,black gram midge fly:recommended trizophas 300ml/acre,en
black gram growthing management,recommended to spray 13-0-45 1kg/acre in 200 lt water,en
black gram helicoverpa  leaf damage,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
management of blackgram tobacco caterpiller,recommended to spray  novaluron+indoxacarb  350 ml / 200 litres of water / acre,en
tirps in black gram,recommended to fipronil 400 ml/acre  in 200 liter water,en
black  gram  powder  mildew  management,black  gram  powder  mildew  management  recommended emister  150ml/acre,en
black gram leaf webber management,black gram leaf webber management : recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
black gram powdery  mildew management,recommended to spray  hexaconazole   400 ml /200 liters of water / acre,en
weed management in  blackgram,recommended to spray quizalopop ethyl 400 ml per acre,en
sucking  pests management in blackgram,sucking  pests management in blackgram : recommended to spray dimethoate  400ml /200 litres of water /acre,en
black gram white flies management,recommended to spray difenthiuron   300 grams/200 liters of water /acre,en
black gram midge fly management:,"black gram midge fly management: 

recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre",en
blackgram yellow mosaic virus  control,recommended to spray monocrotophos 400 ml /200 litres of water /acre,en
anthracnose in balck gram,recommended to spray mancozeb   600 grams / 200 litres of water / acre,en
weed management in blackgram at 35 days,weed management in blackgram at 35 days : not recommended,en
bod borer management,bod borer management : recommended to spray chlorantraniliprole 60 ml/200 litres of water / acre,en
leaf eating caterpillers in green gram,recommended to spray monocrotophos  320 ml /200 litres of water /acre,en
management of blackgram cercospora leaf spot,recommended to spray carbendazim   200  grams/  200 litres of water /acre,en
black gram crickle:,black gram crickle:remove effected plants,en
leaf crickle disesase in blackgram,recommended to spray  fipronil  400 ml/ 200 litres of water /acre,en
caterpllar damage in black gram,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
black gram post emergence  weed management,recommended to spray targa super 400 milli liter /acre,en
weed management in black gram 20 days after sowing,recommended to spray propaquizafop 250-300 ml/acre,en
black gram cercospora leaf spot:,black gram cercospora leaf spot:recommended coper oxi cloride 500grm+streptocyclin 30grm/acre,en
leaf blight management in blackgram,leaf blight management in blackgram :recommended to spray mancozeb   600 grams / 200 liters of water / acre,en
black gram tobacco caterpillar management,black gram tobacco caterpillar management : recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
spotted pod borer in black gram,recommended to spray    novaluran  300 ml /200 litres of water / acre,en
cercospora leaf spot in blackgram,cercospora leaf spot in blackgram :recommended to spray copper oxy chloride  600  gm /200 liters of water / acre,en
asked about weedicide at 40 days,asked about weedicide at 40 days : not recommended,en
blackgram nutrient management,"blackgram weed management : 
recommended to spray imazitapyr 300- 400 ml/200 litres of water  per acre",en
hairy caterpillers in blackgram,recommended to spray spinosad 75 ml/200 litres of water / acre,en
yellow mosaic virus in black gram:,yellow mosaic virus in black gram:recommended yellow sticky traps,en
bacterial leaf spot:,bacterial leaf spot:recommended coper oxi cloride 500grm+streptocyclin 30 grm/acre,en
black gram tabacco caterpillar management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
yellow mosaic virus disease in blackgram,recommended to spray  fipronil  400 ml/ 200 litres of water /acre,en
weedicide in blackgram post emergence,weedicide in blackgram post emergence : propiquizopop ethyle 250 ml or quizolo pop ethyle 400 ml per acre,en
weed management in blackgram at 60 days,weed management in blackgram at 60 days: not recommended,en
black gram leaf spot:,recommended coper oxi cloride 3grm/lit water,en
leaf eting catter pillars in black gram,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
blank gram upward curling :,blank gram upward curling : recommended trizophas 300ml/acre,en
black gram aphids management,recommended to spray imidachlopride 100 ml / acre in 200 liter water,en
black  gram weed management,"recommended to spray imazitapyr ( weedblock, pursuit, )300- 400 ml per acre",en
black gram tobacco cater pillar:,black gram tobacco cater pillar:recommended to spray novaluran+indoxicarb (plithora) 350 ml per acre,en
spotted boll worm management in blackgram,spotted boll worm management in blackgram:recommended to spray    novaluran  200 ml /200 litres of water / acre,en
blackgram sucking pests,recommended to spray dimethoate  400ml /acre,en
black  gram  fertilizer  management,black  gram  fertilizer  management  recommended dap  1bag,en
black gram leaf folder management,recommended to spray dimethoate 400ml/acre,en
fertilzer dose in black gram:,fertilzer dose in black gram:recommended 25kg urea 15kg potsh,en
black gram bactirial leaf spot:,black gram bactirial leaf spot:recommended coper oxi cloride 500grm+streptocyclin 30grm/acre,en
black gram aphid management,recommended to spray dimethoate  400ml /200 litres of water /acre,en
black gram ymv management,recommended to spray acephate 1.5 gram / liter water,en
black gram  powdery mildew damage,recommended to spray wettable sulphor 3 gram / liter water,en
black gram  management,black gram  management    recommended  monocrotophos  300ml/acre,en
blackgram fertilizers use,recommanded to spray urea 5 gms per litre of water,en
leaf eating caterpillar on black grams,recommended to spray  chlorpyrifos 500 ml/200 liters of water / acre,en
semi loopier management,semi loopier management : recommended to spray monocrotophos 400 ml /200 liters of water /acre,en
gram caterpillar  management,gram caterpillar  management : recommended to spray monocrotophos 400 ml /200 litres of water /acre,en
black gram wilt :,black gram wilt :recommended netivo 160grm/acre,en
blackgram leaf blight control,recommended to spray mancozeb  500-600 grams  per acrerecommended to spray mancozeb  500-600 grams  per acre,en
weed management in blackgram 20 days aftersowing,recommended to spray propaquijapop 250 milliliters per acre,en
black  gram  weed management,black  gram  weed management  recommended imazithapair  250ml/acre,en
black gram    leaf blight damage,recommended to spray carbendazim 2 gram / liter water,en
black gram post weed control,recommended to spray propaquizafop 250-300 ml/acre,en
root rot in bengal gram,recommended to spray carbendazim   200  grams/  200 liters of water /acre,en
black gram growthmanagement,recommended to apply urea 25 kg /acre,en
yellow mosaic disease in black gram,recommended to spray acetamiprid   40 grams  /200 litres of water /acre,en
die back in black gram,recommended to spray propiconazole    200 ml / 200 litres of water /acre,en
black gram spider mite management,black gram spider mite management : recommended for spray fipronil 2 ml/ 1 liter of water,en
black gram yello mosaic virus management,recommended to spray dimethoate 400ml/acre,en
black gram root grub,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
black gram yellow mosaic :,black gram yellow mosaic :recommended yellow sticky traps,en
management of black gram leaf eating caterpillar,recommended to spray  novaluron+indoxacarb  350 ml / 200 litres of water / acre,en
leaf spot in black grams,recommended  to spray coppor oxy chloride  600 grams   +   streptocycline   20 gram  / 200 liters of water,en
balck gram helicoverpa damage,recommended to spray thiodicarb 300 gr 200 litres of water / acre,en
black gram  sucking pest management,black gram  sucking pest management : recommended to spray acephate 300 grams/ 200 litres of water / acre,en
blackgram bihar hairy caterpiller control,recommended to spray dichlorvos  250 ml / 200 litres of water /  acre,en
blackgram yellow mosaic virus management,recommended to spray  fipronil  400 ml / 200 liters of water /acre,en
bacterial leaf blight in black grams,recommended  to spray coppor oxy chloride  600 grams   +   streptocycline   20 gram  / 200 liters of water,en
black gram    thrips management,black gram    thrips management,en
black gram leaf blight management,recommended for 30 gr coppor oxy chloride and 1 gr streptocyclin  in 10 ltr of water,en
gram caterpillar managemeent,gram caterpillar managemeent : recommended to spray lambda cyhalothrin 400 ml /200 litres of water /  acre,en
management of black gram stem fly management,recommended to spray acephate 300 grams/ 200 liters of water / acre,en
black gram leaf crincle management,recommended to remove effected plants & spray  monochrotophos 1.6 milli liter / liter water,en
yellow mosaic disease in black ram,recommended to spray triazophos 300 ml /200 litres of water / acre,en
sucing pest in blackgram,recommended to spray acephate 300 grams/ 200 liters of water / acre,en
weed management in black,not recommended,en
cercospora leaf spot management in blackgram,cercospora leaf spot management in blackgram : recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
fertilizer managementin black gram,recommended to spray  13-0-45 1 kg/acre in 200 lt water,en
black gram powdery mildew management:,black gram powdery mildew management:recommended myclobutanil 0.5grm/liter water,en
black gram nematoad management,black gram nematoad management :  recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
blackgram thrips control,recommended to spray  fipronil  400 ml/ 200 litres of water /acre,en
black gram white fly management:,black gram white fly management:recommended to spray imidacloprid 100 ml /200 liters of water / acre,en
yellow mosaic black gram,yellow mosaic black gram ,en
