QueryText,KccAns,Language
ground post  emergence weed management ,"recommended to spray azadirhachtin ( neem seed kernal extract )  1 litre  /200 litres of water /acre 
 వేప నూనె 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి  
recommended to spray dichlorvos  (starchlor)(nuvon) 250 ml / 200 litres of water /  acre    
డైక్లోరోవాస్ 250  మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
"tikka leaf spot, stem rot, root rot","recommended to spray tebuconazole   (folicur,raxil) 40 grams /200 litres of water / acre   
టెబ్యుకొనజోల్   40గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
tikka disease in ground nut   ,"recommended to spray chlorothalonil (kavach) 400 grams / acre  
 క్లోరోతలోనిల్  400 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
recommended to use opera (basf)",te
leaf folder and tikka leaf spot in groundnut," recommended to spray  ( chlorantraniliprole + lambda-cyhalothrin )(ampligo) 100 ml / acre   అంప్లీగో ( క్లోరాంత్రనిలిప్రోల్  + లాంబ్డా సైహలోత్రిన్  )  100 మిల్లి లీటర్లు   /150 లీటర్ల నీటికి చొప్పున కలిపిఒక ఎకరాకు పిచికారి చేయాలి 
recommended to spray (hexaconazole+captan) (taaqat)400 grams / 150 litres of water /acre  
  ( హెక్సాకొనజోల్   +కాప్టాన్ )  400 గ్రాములు /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
ground leaf eating caterpillar management ,"recommended to spray  novaluron+indoxacarb  (plethora) 350 ml / 200 litres of water / acre   నొవాల్యురాన్ + ఇండాక్సకార్బ్     350 మిల్లి లీటర్లు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి recommended to spray emamectin benzoate  (proclaim) 90 grams /150 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
"leaf eating caterpillars, cercospora leaf spot","recommended to spray  chlorpyrifos  (corabon/predator) 500 ml/200 litres of water / acre
 క్లోరోఫైరిఫాస్   500 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
recommended to spray  hexaconazole  (contaf) 400 ml /200 litres of water / acre  
చేయాలిహెక్సాకొనజోల్   400 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి 
",te
tikka spot in ground nut,"recommended to spray mancozeb  (m-45) 600 grams / 200 litres of water / acre   
కలిమాంకోజెబ్ 600   గ్రాములు   /200 లీటర్ల నీటికి చొప్పున పి  ఒక ఎకరాకు పిచికారి చేయాలి 
recommended to spray carbendazim   (bavistin) 200  grams/  200 litres of water /acre   
కార్బెండజిం  200 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
recommended to spray chlorothalonil (kavach) 400 grams / acre  
 క్లోరోతలోనిల్  400 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒsiక ఎకరాకు పిచికారి చేయాలి 
",te
"mite , root rot management ","--recommended to spray  spiromesifen  (oberon) 200 ml/200 litres of water /acre స్పైరోమైసిఫెన్ 200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి 
syngenta fungicide ridomil gold
chemical composition: metalaxyl m4 + mancozeb 64 %(200gm200literacre)",te
"tikka  leaf spot
","recommended to spray propiconazole  (tilt)  200 ml / 200 litres of water /acre  
ప్రొపికొనజోల్  200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
carbendazim + mancozeb 400gm /acre",te
leaf spot management groundnut,"( కార్బెండజిం + మాంకోజెబ్ ) 400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాల
",te
groundnut weed management (60 days ),ఏ సమయం లో ఎలాంటి కలుపు మందు అనేది పిచికారీ చేయకూడదు ,te
leaf minor management in ground nut ,"recommended to spray copper oxy chloride  (blue copper) 600  gm /200 litres of water / acre  
కాపర్ ఆక్సీక్లోరైడ్  600 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
"white fly in groundnut
","recommended to spray difenthiuron(pegasus) 240 gm /150 litres of water /acre డిఫెంతియూరోన్ 240 గ్రాములు /150 లీటరు నీటికి కలిపి ఎకరానికి పిచికారీ చేయాలి recommended to spray agrominimax 3 grams /1 liter of water అగ్రోమిం మాక్స్ @౩గ్రాములు ఒక లీటర్ నీటికి. అగ్రోమింమ్యాక్స్ ఎకరానికి 600 గ్రాములు 200 లీటర్ల నీటికి కలిపి పిచికారీ చేయాలి recommended to spray formula-4 600 grams/200 liter of water/ acre ఫార్ములా -4 600 గ్రాములు / 200 లీటరు నీటికి కలిపి పిచికారీ చేయండి
",te
groundnut tikka leaf spot management  ,"weather report : 
dry weather, no chance of showers in your area 
మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది ,జల్లులు పడే అవకాశం లేదు
",te
root grub management in groundnut ,"recommended to spray imidacloprid (confidor) 60 ml /150 litres of water / acre       ఇమిడాక్లోప్రిడ్  60 మిల్లి లీటర్లు /150 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
 recommended to apply  phorate  10g granules  5 kg per acre   
ఫోరేట్ 10 జి గుళికలు  5 కిలోలు / ఒక ఎకరాకు వేసుకోవాలి 
",te
 ground nut leaf minor management ,"recommended to spray dichlorvos  (nuvon) 250 ml / 200 litres of water /  acre    
డైక్లోరోవాస్ 250  మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
weed management in groundnut.,"recommended to spray pendimethalin (stamp) 1 litre /200 litres of water acre .
పెండిమెథాలిన్(స్టాంప్)   1  లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి. or 
recommended to spray alachlor (losso/alatap) 1 litre /  200 litres of water per acre . 
అలాక్లోర్(లాస్సో , ఆలాటప్ )  1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి.",te
borers in ground nut ,"recommended to spray metalaxyl   (ridomil) 200 grams / 200 litres of water /acre   
మెటలాక్సిల్  మే  200 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
tobbaco cater pillar management in groundnut ,"recommended to spray lambda cyhalothrin (karate) 400 ml /200 litres of water /  acre  లాంబ్డా సైహలోత్రిన్  400 మిల్లి లీటర్లు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
recommended to spray flubendiamide  (fame) 40 ml /200 litres of water / acre  
ఫ్లూబెండమైడ్   40 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
downy mildew recommended,"recommended to spray   tebuconazole + trifloxystrobin (nativo)160 grams /200 litres of water /acre      
టిబ్యుకొనజొల్   +  ట్రైప్లోక్సిస్త్రోబిన్ 160  గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
tikka disease and  borer management,"recommended to spray  hexaconazole  (contaf) 400 ml /200 litres of water / acre  
చేయాలిహెక్సాకొనజోల్   400 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి 
recommended to spray chlorothalonil (kavach) 400 grams / acre  
 క్లోరోతలోనిల్  400 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
tikka spot in ground nut recommended,"recommended to spray ( carbendazim +mancozeb ) (saaf) 400gm / 200 lit of water /acre
( కార్బెండజిం + మాంకోజెబ్ ) 400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలrecommended to spray  hexaconazole  (contaf) 400 ml /200 litres of water / acre  
హెక్సాకొనజోల్   400 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి

",te
jassids in groundnut ,ఒక ఎకరాకు వచ్చి 20 నుడి 25  వరకు గమ్ము అట్టలు పెట్టుకోవాలి ,te
"root rot in ground nut

","recommended to spray మెతలాక్సీల    (రిదోమిల్ ) 200 grams / 200 litres of water /acre   
మెటలాక్సిల్  మే  200 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
recommended to spray copper oxy chloride  (blue copper) 600  gm /200 litres of water / acre  
కాపర్ ఆక్సీక్లోరైడ్  600 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
leaf eating caterpillar managment in ground nut ,"recommended to spray emamectin benzoate  (proclaim) 90 grams /150 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
groundnut leaf eating caterpillar managamane," ప్రోఫెనోఫాస్  400 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",te
ground leaf folder management ,"recommended to spray chlorantraniliprole (coragin) 60 ml/150 litres of water / acre    క్లోరాంత్రనిలిప్రోల్  60 మిల్లి లీటర్లు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి
recommended to spray dichlorvos  (nuvon) 250 ml / 200 litres of water /  acre    
డైక్లోరోవాస్ 250  మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి",te
tobacco cut in ground nut ,"recommended to spray  phosphomidon  (demecron) 400 ml /200 litres of water /  acre     
ఫాస్ఫామిడాన్  400 మిల్లి లీటర్లు   /  200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
gram caterpillar in ground nut ,"recommended to spray deltamethrin (decis) 200 ml /200 litres of water /  acre   
డెల్టామెత్రిన్   200  మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఎకరాకు పిచికారి చేయాలి
",te
leaf curl in groundnut,recommended to spray imidacloprid (confidor) 60 ml /200 litres of water / acre       ఇమిడాక్లోప్రిడ్  60 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ,te
groundnut leaf miner management  ,"--డైక్లోరోవాస్ 250  మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
tobacco leaf eating caterpillar recommended,"--recommended to spray emamectin benzoate  (proclaim) 90 grams /150 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి recommended to spray chlorantraniliprole (coragin) 60 ml/150 litres of water / acre    క్లోరాంత్రనిలిప్రోల్  60 మిల్లి లీటర్లు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి

",te
leaf folder and bollworm," recommended to spray thiodicarb (larvin) 300 gr 200 litres of water / acre   
థయోడికార్బ్ 300 గ్రాములు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి
",te
rot rot management in groundnut.,"recommended to drench copper oxychloride  3 grams / 1 litre of water  కాపర్ ఆక్సీక్లోరైడ్ 3 గ్రాములు / లీటర్ నీటిలో కలిపి మొక్క మొదల్ల దగ్గర పోయాలి 
",te
sucking pest and borer management in groundnut ,"recommended to spray carbosulfan (marshal)400 ml /200 litres of water /acre 
 కార్బోసల్ఫాన్ (మార్షల్ )  400 మిల్లి లీటర్లు   /  200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి 
",te
leaf spots problem ,"recommended to spray chlorothalonil (kavach) 400 grams / acre  
 క్లోరోతలోనిల్  400 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి లేదా 

",te
thikka disease in ground nut     ,"recommended to spray chlorothalonil (kavach) 400 grams / acre  
 క్లోరోతలోనిల్  400 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయली  recommended to use opera ",te
groundnut  downy mildew management ,"recommended to spray  hexaconazole  (contaf) 300-400 ml /200 litres of water / acre  
హెక్సాకొనజోల్   400 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
"leaf blight management in groundnut
","recommended to spray azoxystrobin+tebuconazole(custodia) 240 ml/200 litres of water / acre  
 అజాక్సిస్త్రోబిన్ +టెబ్యుకొనజోల్  240 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
recommended  to spray streptocycline   20 gram  / 200 litres of water /acre   స్టెఫ్టోసైక్లిన్ 20  గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",te
pod borers adult management in groundnut ,ఒక ఎకరానికి 5-6 లింగాకర్షక బుట్టలు పెట్టండి .,te
mite in groundnut ," recommended to spray  spiromesifen  (oberon) 200 ml/200 litres of water /acre స్పైరోమైసిఫెన్ 200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి 
",te
root rot management in groundnut crop ?,"--recommended to drench copper oxychloride  (blitox) 3 grams / 1 litre of water  కాపర్ ఆక్సీక్లోరైడ్ 3 గ్రాములు / లీటర్ నీటిలో కలిపి మొక్క మొదల్ల దగ్గర పోయాలి 
",te
root rot management in ground nut?,"recommended to spray copper oxy chloride (blitox) (blue copper) 600 grams/200 litres of water / acre  
కాపర్ ఆక్సీక్లోరైడ్  600 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి .+ 
 recommended to spray streptocycline   20 gram / 200 litres of water
/acre   
స్టెఫ్టోసైక్లిన్ 20 గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి 
",te
root rot management in ground nut crop ,"recommended to spray copper oxy chloride  (blue copper)chloride 600  gm /200 litres of water / acre  
కాపర్ ఆక్సీక్లోరైడ్  600 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
sucking pests management in ground nut,"recommended to spray thiamethoxam (12.6%) + lambda cyhalothrin(alika) 80ml/200 liter of water/ acre
అసిటామిప్రైడ్   40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
borar management in groundnut,"థయోడికార్బ్ 300 గ్రాములు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి
",te
ground nut sucking pest management ??,"recommended to spray imidacloprid (confidor) 80 ml /200 litres of water / acre       ఇమిడాక్లోప్రిడ్  60 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి or
recommended to spray thiamethoxam (actara/crulser) 40 grams /200 litres of water / acre   
థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 

",te
tobacco catterpillar management in ground ,"--ఫ్లూబెండమైడ్   40 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
ground nut root rot management ??,"recommended to spray copper oxy chloride  (blue copper) 600  gm /200 litres of water / acre  
కాపర్ ఆక్సీక్లోరైడ్  600 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
sucking pest management in ground nut ??,"recomended to spray acetamiprid(pride)   40 grams  /200 litres of water /acre 
అసిటామిప్రైడ్   40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
rust control in groundnut ,"recommended to spray mancozeb  (m-45) 600 grams / 200 litres of water / acre   
కలిమాంకోజెబ్ 600   గ్రాములు   /200 లీటర్ల నీటికి చొప్పున పి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
cater pillar control in ground nut ,"recommended to spray emamectin benzoate (proclaim)  90 grams /150 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
+recommended to spray azadirhachtin ( neem seed kernal oil )  1 litre  /200 litres of water /acre 
 వేప నూనె 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి  ",te
farmer asked about leaf eating caterpillar management in ground nut," recommended to spray thiodicarb (larvin) 1.5 gram / 1 liter of water 300 gr 200 litres of water / acre   
థయోడికార్బ్ 300 గ్రాములు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి
recommended to spray azadirhachtin (neem seed kernal extract) 1 litre /200 litres of water /acre 
 వేప నూనె 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి  

",te
tobacco caterpillar in ground nut  ,"recommended to spray    novaluran  (remon) 300 ml /200 litres of water / acre  
నొవాల్యురాన్  300 మిల్లి లీటర్లు   / 300 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి

recommended to spray azadirhachtin 5 ml / 1 litre of water 
  వేప నూనె 5 మిల్లి లీటర్లు / 1  లీటర్ నీటికి  చొప్పున   కలిపి   పిచికారి చేయాలి  

",te
stem rot management in groundnut crop ?,"--recommended to drench copper oxychloride  (blitox) 3 grams / 1 litre of water  కాపర్ ఆక్సీక్లోరైడ్ 3 గ్రాములు / లీటర్ నీటిలో కలిపి మొక్క మొదల్ల దగ్గర పోయాలి 
",te
leaf spot management in ground nut crop ?,"కలిమాంకోజెబ్ 600   గ్రాములు   /200 లీటర్ల నీటికి చొప్పున పి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
sucking pest management in ground nut crop ?,"డిఫెంతియూరోన్ 240 గ్రాములు /150 లీటరు నీటికి కలిపి ఎకరానికి పిచికారీ చేయాలి 
",te
tobacco caterpillar groundnut,"recommended to spray emamectin benzoate  (proclaim) 90 grams /150 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
aphids management in groundnut ?,"-recommended to spray flonicamid (ulala) 75 grams /200 litres of water / acre  
 ఫ్లూనికామిడ్ 75 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి ",te
tikka leaf spot management in groundnut? ,"-recommended to spray carbendazim +mancozeb (saaf) 400gm / 200 lit of water /acre
( కార్బెండజిం + మాంకోజెబ్ ) 400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి.
",te
root rot management in  groundnut,"recommended to spray copper oxy chloride  (blue copper) 250 gm /200 litres of water / acre  
కాపర్ ఆక్సీక్లోరైడ్  600 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
aphids management in groundnut?,"-recommended to spray flonicamid (ulala) 75 grams /200 litres of water / 
 ఫ్లూనికామిడ్ 75 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి. 
",te
ground nut leaf eating caterpiller management ??,"recommended to spray  chlorpyrifos  (corabon/predator) 500 ml/200 litres of water / acre
 క్లోరోఫైరిఫాస్   500 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
farmer query about pest management in groundnut,recommended to spray imidacloprid (confidor) 60 ml /150 litres of water / acre       ఇమిడాక్లోప్రిడ్  60 మిల్లి లీటర్లు /150 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ,te
ground nut leaf miner management ?,"-recommended to spray  chlorpyrifos  (corabon/predator) 500 ml/200 litres of water / acre
 క్లోరోఫైరిఫాస్   500 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి .
-recommended to spray azadirhachtin ( neem seed kernal oil )  1 litre  /200 litres of water /acre 
 వేప నూనె 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి.  ",te
root grub management in ground nut?,"recommended to spray chlorpyrifos (corabon/predator) 500 ml/200 litres of water / acre
 క్లోరోఫైరిఫాస్   500 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
herbicide usage in open field ?,"recommended to spray paraquat 1 litre /  200 litres of water per acre  
పరాక్కుటు  1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి	 
",te
cater pillar  control in ground nut ,"recommended to spray flubendiamide  (fame) 40 ml /200 litres of water / acre  
ఫ్లూబెండమైడ్   40 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
(or)
recommended to spray spinosad (tracer) 75 ml/200 litres of water / acre 
స్పైనోసాడ్  75  మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపిఒక ఎకరాకు పిచికారి చేయాలి 

",te
leaf miner control in ground nut,"recommended to spray  chlorpyrifos  (corabon/predator) 500 ml/200 litres of water / acre
 క్లోరోఫైరిఫాస్   500 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
leaf eating caterpillar managment in ground nut,"recommended to spray emamectin benzoate (proclaim) 90 grams /150 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
recommended to spray azadirhachtin ( neem seed kernal extract )  1 litre  /200 litres of water /acre 
 వేప నూనె 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి  
",te
cater pillar management in ground nut?,"recommended to spray emamectin benzoate (proclime) 90 grams /200 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి + 
విషపు ఎర:-వరి తవుడు 5 కిలోలు +బెల్లం 500 గ్రాములు +  క్లోరోఫైరిఫాస్   500 మిల్లిలీటర్లు + నీరు కలిపి ఉండలుగా చేసుకొని సాయంత్రం సమయంలో చేనులో సమానంగా వెదజల్లాలి 
",te
sucking pest managemenet in ground nut,"recommended to spray acetamiprid(pride)   40 grams  /200 litres of water /acre 
అసిటామిప్రైడ్   40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
recommended to spray fipronil (regent) 400 ml / 200 litres of water /acre  
 ఫిప్రోనిల్ 400  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
weed management in groundnut  in 15-20 days after sowing,"recommended to spray quizalofop-p-ethyl (targa super) 400 ml/200 litres of water
క్విజలోఫాప్-పి -ఇథైల్ 400  మిల్లి లీటర్లు (టర్గా సూపర్)/200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",te
tobacco catterpillar management in groundnut crop ?,"ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
root rot mangement in groundnut crop ?,"--recommended to drench copper oxychloride  (blitox) 3 grams / 1 litre of water  కాపర్ ఆక్సీక్లోరైడ్ 3 గ్రాములు / లీటర్ నీటిలో కలిపి మొక్క మొదల్ల దగ్గర పోయాలి 
",te
thrips management in groundnut.?,"recommended to spray  fipronil (regent) 400 ml / 200 litres of water /acre  
 ఫిప్రోనిల్ 400  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",te
caterpillar in ground nut ,"ఫ్లూబెండమైడ్  125 గ్రాములు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",te
farmer asked query on  weed management in groundnut,"recmmended to spray imazitapyr (pursuit) 300- 400 ml/200 litres of water per acre 
ఇమాజితాపైర్ ( పర్ సూట్  ) 300-400 మిల్లి లీటర్లు     /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి	
 recommended to spray quizalofop-p-ethyl (targa super) 400 ml/200 litres of water
క్విజలోఫాప్-పి -ఇథైల్ 400  మిల్లి లీటర్లు (టర్గా సూపర్)/200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",te
cater pillar control in ground nut,recommended to spray flubendiamide (fame) 40 ml /200 litres of water / acre ఫ్లూబెండమైడ్ 40 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి (or) recommended to spray spinosad (tracer) 75 ml/200 litres of water / acre స్పైనోసాడ్ 75 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపిఒక ఎకరాకు పిచికారి చేయాలి,te
